id,data,codigo,descricao,previsto_mensal,realizado_mensal
0.0,2013-01,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 423.492.515,58","R$ 158.856.523,09"
1.0,2013-02,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 423.492.515,58","R$ 1.623.178.251,66"
2.0,2013-03,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 423.492.515,58","R$ 464.563.083,83"
3.0,2013-04,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 423.492.515,58","R$ 379.952.341,29"
4.0,2013-05,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 423.492.515,58","R$ 373.140.766,07"
5.0,2013-06,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 423.492.515,58","R$ 348.257.960,37"
6.0,2013-07,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 423.492.515,58","R$ 376.465.440,80"
7.0,2013-08,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 423.492.515,58","R$ 365.184.104,04"
8.0,2013-09,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 423.492.515,58","R$ 361.926.249,27"
9.0,2013-10,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 423.492.515,58","R$ 359.035.027,42"
10.0,2013-11,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 423.492.515,58","R$ 340.363.266,70"
11.0,2013-12,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 423.492.515,58","R$ 60.368.284,57"
12.0,2013-01,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 20.151.379,08","R$ 6.745.689,99"
13.0,2013-02,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 20.151.379,08","R$ 66.634.953,69"
14.0,2013-03,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 20.151.379,08","R$ 31.290.497,04"
15.0,2013-04,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 20.151.379,08","R$ 25.986.455,04"
16.0,2013-05,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 20.151.379,08","R$ 15.906.872,74"
17.0,2013-06,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 20.151.379,08","R$ 15.158.176,60"
18.0,2013-07,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 20.151.379,08","R$ 15.079.791,91"
19.0,2013-08,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 20.151.379,08","R$ 15.309.971,76"
20.0,2013-09,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 20.151.379,08","R$ 14.477.768,05"
21.0,2013-10,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 20.151.379,08","R$ 13.300.353,58"
22.0,2013-11,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 20.151.379,08","R$ 12.041.239,04"
23.0,2013-12,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 20.151.379,08","R$ 4.866.685,85"
24.0,2013-01,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 83.620.691,33","R$ 76.741.861,61"
25.0,2013-02,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 83.620.691,33","R$ 67.577.973,21"
26.0,2013-03,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 83.620.691,33","R$ 69.377.421,41"
27.0,2013-04,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 83.620.691,33","R$ 70.165.519,33"
28.0,2013-05,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 83.620.691,33","R$ 79.977.654,92"
29.0,2013-06,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 83.620.691,33","R$ 100.718.110,57"
30.0,2013-07,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 83.620.691,33","R$ 82.206.632,76"
31.0,2013-08,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 83.620.691,33","R$ 82.004.231,55"
32.0,2013-09,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 83.620.691,33","R$ 82.608.473,74"
33.0,2013-10,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 83.620.691,33","R$ 82.266.113,88"
