id,data,codigo,descricao,previsto_mensal,realizado_mensal
0.0,2008-01,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 235.916.333,33","R$ 78.548.657,40"
1.0,2008-02,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 235.916.333,33","R$ 825.577.756,80"
2.0,2008-03,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 235.916.333,33","R$ 244.987.716,21"
3.0,2008-04,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 235.916.333,33","R$ 218.645.634,86"
4.0,2008-05,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 235.916.333,33","R$ 184.188.431,88"
5.0,2008-06,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 235.916.333,33","R$ 204.342.805,87"
6.0,2008-07,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 235.916.333,33","R$ 206.134.851,71"
7.0,2008-08,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 235.916.333,33","R$ 195.116.856,45"
8.0,2008-09,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 235.916.333,33","R$ 204.447.184,93"
9.0,2008-10,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 235.916.333,33","R$ 201.442.610,35"
10.0,2008-11,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 235.916.333,33","R$ 183.072.423,13"
11.0,2008-12,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 235.916.333,33","R$ 45.803.509,95"
12.0,2008-01,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 11.130.250,00","R$ 3.167.489,73"
13.0,2008-02,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 11.130.250,00","R$ 41.884.378,39"
14.0,2008-03,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 11.130.250,00","R$ 19.903.620,92"
15.0,2008-04,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 11.130.250,00","R$ 64.613,71"
