codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,2090912724,220550032.52,10.55,964557125.55,46.13
11000000,RECEITA TRIBUTÁRIA,1022074015,73146606.9,7.16,405087073.57,39.63
11000001,RECEITA TRIBUTÁRIA A CLASSIFICAR,0,-1556262.67,0,727347.62,0
11100000,IMPOSTOS,858609725,66427385.57,7.74,364851643.92,42.49
11120000,IMPOSTO S/ O PATRIMÔNO E A RENDA,313435813,15867800.07,5.06,161492797.34,51.52
11120200,IMPOSTO S/ A PROPRIEDADE PREDIAL E TERRITORIAL URBANA,294629525,10412213.27,3.53,145412848.32,49.35
11120201,IMPOSTO SOBRE A PROPRIEDADE PREDIAL,257303018,8790143.35,3.42,133203904.92,51.77
11120202,IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL URBANA,37326507,1622069.92,4.35,12208943.4,32.71
11120300,"IMPOSTO SOBRE A TRANSMISSÃO INTER-VIVOS, POR ATO ONEROSO DE BENS IMOVEIS E DIREITOS REAIS SOBRE IMOVEIS",18806288,5455586.8,29.01,16079949.02,85.5
11130000,IMPOSTO SOBRE PRODUÇÃO E A CICULAÇÃO,474833512,47131882.27,9.93,191984431.85,40.43
11130500,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA,474833512,47131882.27,9.93,191984431.85,40.43
11140000,IMPOSTO SOBRE A VENDA DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS A VAREJO,70340400,3427703.23,4.87,11374414.73,16.17
11200000,TAXAS,163384290,8160030.27,4.99,38515661.74,23.57
11210000,TAXA PELO EXERCICÍO DO PODER DE POLICIA,32614028,1605319.84,4.92,11080207.29,33.97
11210100,"TAXA DE FISCALIZAÇÃO PARA LOCARIZAÇÃO,FUNCIONAMENTO E INSTALAÇÃO",16461608,782143.43,4.75,6789290.91,41.24
11210200,TAXA DE LICENÇA PARA TRÁFEGO DE VEÍCULOS,64340,3738.27,5.81,32762.38,50.92
11210300,TAXA DE LICENÇA PARA ESTACIONAMENTO DE VEÍCULOS,0,0,0,0,0
11210400,TAXA DE FISCALIZAÇÃO DE ANÚNCIOS,3528000,175078.52,4.96,1236484.82,35.05
11210500,TAXA DE LICENÇA PARA ESCAVAÇÕES E RETIRADA DE MATERIAIS DO SUB-SOLO,0,0,0,0,0
11210600,TAXA DE LICENÇA PARA CONSTRUÇÃO DE ARRUAMENTOS E LOTEAMENTOS,11200000,633831.12,5.66,2280205.73,20.36
11210700,TAXA DE LICENÇA PARA ELEV.MONTA CARGAS E ESCADAS ROLANTES,1360000,10528.5,0.77,741463.45,54.52
11220000,TAXA PELA PRESTAÇÃO DE SERVIÇOS,130770262,6554710.43,5.01,27435454.45,20.98
11220100,TAXA DE LIMPEZA PÚBLICA,95227632,4384029.39,4.6,20432657.03,21.46
11220200,TAXA DE CONSERVAÇÃO DE VIAS E LOGRADOUROS PÚBLICOS,26504578,1906082.58,7.19,4884693.26,18.43
11220300,TAXA DE PAVIMENTAÇÃO E SERVIÇOS PREPARATÓRIOS DE PAVIMENTAÇÃO,0,4103.93,0,27663.07,0
11220400,TAXA DE COMBATE A SINISTRO,9030052,260494.53,2.88,2090441.09,23.13
11300000,CONTRIBUIÇÕES DE MELHORIAS,80000,115453.73,144.32,992420.29,1240.53
13000000,RECEITA PATRIMONIAL,61284012,23081974.07,37.66,70148311,114.46
13100000,RECEITAS IMOBILIÁRIAS,5519978,502052.85,9.1,2620639.06,47.48
13110000,"RENDAS DE MERCADOS, FEIRAS E MATADOUROS",4176272,347539.33,8.32,2025031.76,48.49
13120000,RECEITA DO ESTÁDIO MUNICIPAL,325650,50801.69,15.6,280191.35,86.04
13130000,RECEITA DE TEATROS,859716,79901,9.29,229612.74,26.71
13140000,RECEITA DO AUTODROMO,58617,6507.41,11.1,26059.44,44.46
13150000,RECEITA DO KARTODROMO,33216,2176.91,6.55,8392.43,25.27
13160000,RECEITA DE PERMISSÃO DE ATIVIDADES AMBULANTES,0,12019.75,0,21091.82,0
13170000,RECEITA DAS UNIDADES EDUCACIONAIS E ESPORTIVAS,11200,172.81,1.54,622.18,5.56
13180000,OUTRAS RECEITAS DE PRÓPRIOS MUNICIPAIS,55307,2933.95,5.3,29637.34,53.59
13200000,RECEITAS DE VALORES MOBILIÁRIOS,55764034,22579921.22,40.49,67527671.94,121.1
13210000,RESULTADO DAS APLICAÇÕES FINANCEIRAS,53550900,22579921.22,42.17,67527671.94,126.1
13220000,RESULTADO DAS VARIAÇÕES CAMBIAIS E JUROS DAS OPERAÇÕES DE CRÉDITO,1837563,0,0,0,0
13230000,PARTICIPAÇÃO DE DIVIDENDOS,375631,0,0,0,0
15000000,RECEITA INDUSTRIAL,94376,14750.99,15.63,25665.74,27.2
15200000,RECEITA DA INDUSTRIA DE TRANSFORMAÇÃO,94376,14750.99,15.63,25665.74,27.2
