codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES ,26069744605,2486780534.13,9.54,7988703852.53,30.64
11000000,RECEITA TRIBUTÁRIA ,11782786086,1093837998.48,9.28,3717608197.35,31.55
11100000,IMPOSTOS ,11607236248,1084827867.23,9.35,3675077755.34,31.66
11120000,IMPOSTOS S/ O PATRIMÔNIO E A RENDA ,5418610015,587211711.66,10.84,2057302793.05,37.97
11120200,IMPOSTO S/ A PROPRIEDADE PREDIAL E TERRITORIAL URBANA ,3869316010,443521565.57,11.46,1673216448.02,43.24
11120201,Imposto s/ a Propriedade Predial ,3706517280,414468104.28,11.18,1594150929.76,43.01
11120202,Imposto s/ a Propriedade Territorial Urbana ,162798730,29053461.29,17.85,79065518.26,48.57
11120400,IMPOSTO S/ A RENDA E PROVENTOS DE QUALQUER NATUREZA ,869835314,58431489.04,6.72,192840789.77,22.17
11120431,Imposto de Renda Retido nas Fontes s/ os Rendimentos do Trabalho ,743984061,50588949.78,6.8,169727056.41,22.81
11120433,Imposto de Renda Retido nas Fontes s/ Remessa de Recursos ao Exterior ,0,0,0,0,0
11120434,Imposto de Renda Retido nas Fontes s/ Outros Rendimentos ,125851253,7842539.26,6.23,23113733.36,18.37
11120800,"IMPOSTO S/ TRANSMISSÃO ""INTER-VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS S/ IMÓVEIS - ITBI-IV ",679458691,85258657.05,12.55,191245555.26,28.15
11120801,"Imposto s/ Transmissão ""INTER-VIVOS"" de Bens Imóveis e de Direitos Reais s/ Imóveis - ITBI-IV ",679458691,85258657.05,12.55,191245555.26,28.15
11130000,IMPOSTO S/ A PRODUÇÃO E A CIRCULAÇÃO ,6188626233,497616155.57,8.04,1617774962.29,26.14
11130500,IMPOSTO S/ SERVIÇOS DE QUALQUER NATUREZA ,6188626233,497616000.14,8.04,1617774806.86,26.14
11130501,ISS ,5795625982,463053797.32,7.99,1511495503.34,26.08
11130502,ISS - Sistema Integrado - Simples ,1400184,25244.45,1.8,93998.64,6.71
11130503,ISS - CMSP ,0,0,0,0,0
11130504,ISS - Simples Nacional ,391600067,34536958.37,8.82,106185304.88,27.12
11130700,Imposto s/ Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV ,0,155.43,0,155.43,0
11200000,TAXAS ,175544838,9325338.76,5.31,22513708.85,12.83
11210000,TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA ,150374986,8188710.4,5.45,18139658.17,12.06
11212500,"TAXA DE LICENÇA P/ FUNCIONAMENTO DE ESTABELECIMENTOS COMERCIAIS, INDÚSTRIAS E PRESTADORA DE SERVIÇOS ",83090920,1305900.4,1.57,4435132.55,5.34
11212501,"Taxa de Licença p/ Localização, Instalação e Funcionamento ",0,0,0,0,0
11212502,Taxa de Vistoria de Normas de Segurança ,0,0,0,0,0
11212503,Taxa de Fiscalização de Estabelecimentos - TFE ,83090920,1305900.4,1.57,4435132.55,5.34
11212600,TAXA DE PUBLICIDADE COMERCIAL ,12976918,563834.29,4.34,1178957.22,9.09
11212601,Taxa de Fiscalização de Anúncios ,12976918,563834.29,4.34,1178957.22,9.09
11213200,TAXA DE APROVAÇÃO DO PROJETO DE CONSTRUÇÃO CIVIL ,34286802,4962038.52,14.47,10447334.32,30.47
11213201,Taxa p/ Exame e Verificação de  Projetos e Construções ,34286802,4962038.52,14.47,10447334.32,30.47
11213400,TAXA DE FISCALIZAÇÃO DE APARELHOS DE TRANSPORTE ,5248565,18906.78,0.36,45804.66,0.87
11213401,Taxa de Vistoria de Aparelhos de Transporte Vertical e Horizontal ,5248565,18906.78,0.36,45804.66,0.87
11219900,OUTRAS TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA ,14771781,1338030.41,9.06,2032429.42,13.76
11219901,Taxa de Licença p/ Tráfego de Veículos ,0,0,0,0,0
11219902,Taxa de Licença p/ Arruamentos e Loteamentos ,0,0,0,0,0
11219903,Taxa de Fiscalização dos Serviços de Limpeza Urbana - FISLURB ,2226276,850511.4,38.2,870017.5,39.08
11219904,Taxa de Remoção - CET ,12545505,487519.01,3.89,1162411.92,9.27
11220000,TAXAS PELA PRESTAÇÃO DE SERVIÇOS ,25169852,1136628.36,4.52,4374050.68,17.38
11229000,TAXA DE LIMPEZA PÚBLICA ,23967443,1103717.64,4.61,4263469.7,17.79
11229001,Taxa de Limpeza Pública ,27593,2184.19,7.92,6573.06,23.82
11229002,Taxa de Resíduos Sólidos Domiciliares - TRSD ,40136,-288.27,-0.72,9779.39,24.37
11229003,Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS ,23899714,1101821.72,4.61,4247117.25,17.77
11229900,OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS ,1202409,32910.72,2.74,110580.98,9.2
11229901,Taxa de Conservação de Vias e Logradouros Públicos ,5267,493.14,9.36,1479.83,28.1
11229902,Taxa de Estudos p/ Fixação de Diretrizes ,1123616,27809.07,2.47,93109.02,8.29
11229903,Taxa de Combate a Sinistros ,73526,4608.51,6.27,15992.13,21.75
11300000,CONTRIBUIÇÃO DE MELHORIA ,5000,205.34,4.11,682.11,13.64
11300001,Contribuição de Melhoria ,5000,205.34,4.11,682.11,13.64
11400000,RECEITA TRIBUTÁRIA A CLASSIFICAR ,0,-315412.86,0,20013700.32,0
11500000,RECEITAS A CLASSIFICAR - DAMSP ,0,0.01,0,2350.73,0
12000000,RECEITAS DE CONTRIBUIÇÕES ,205535391,17619121.9,8.57,51487107.81,25.05
12100000,CONTRIBUIÇÕES SOCIAIS ,0,0,0,0,0
12104600,COMPENSAÇÃO PREVIDENCIÁRIA ENTRE REGIME GERAL E OS REGIMES PRÓPRIOS DE PREVIDÊNCIA DOS SERVIDORES ,0,0,0,0,0
12104601,Compensação Previdenciária ,0,0,0,0,0
12200000,CONTRIBUIÇÕES ECONÔMICAS ,205535391,17619121.9,8.57,51487107.81,25.05
12202900,CONTRIBUIÇÃO P/ O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA - COSIP/FUNDIP ,205535391,17619121.9,8.57,51487107.81,25.05
12202901,Contribuição p/ o Custeio do Serviço de Iluminação Pública - COSIP/FUNDIP ,205535391,17619121.9,8.57,51487107.81,25.05
13000000,RECEITA PATRIMONIAL ,423750207,43392040.92,10.24,92710140.92,21.88
13100000,RECEITAS IMOBILIÁRIAS ,7023255,202110.97,2.88,1020061.38,14.52
13110000,ALUGUÉIS ,57176,4896.76,8.56,10118.24,17.7
13119900,OUTRAS RECEITAS DE ALUGUÉIS ,57176,4896.76,8.56,10118.24,17.7
13190000,OUTRAS RECEITAS IMOBILIARIAS ,6966079,197214.21,2.83,1009943.14,14.5
13190100,OUTRAS RECEITAS IMOBILIARIAS ,6966079,197214.21,2.83,1009943.14,14.5
13190101,Outras Receitas Imobiliárias ,6966079,197214.21,2.83,1009943.14,14.5
13200000,RECEITAS DE VALORES MOBILIÁRIOS ,360794869,20027325.38,5.55,61205749.73,16.96
13220000,DIVIDENDOS ,691356,194028.61,28.06,194028.61,28.06
13220001,Dividendos ,691356,194028.61,28.06,194028.61,28.06
13230000,PARTICIPAÇÕES ,0,0,0,0,0
13230001,Participações ,0,0,0,0,0
13250000,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS ,47265144,4089128.97,8.65,12257849.89,25.93
13250100,REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS ,43633903,3445654.26,7.9,10977325.77,25.16
13250101,Receita de Remuneração de Depósitos Bancários de Recursos Vinculados - Royalties ,0,0,0,0,0
13250102,Receita de Remuneração de Depósitos Bancários de Recursos Vinculados - FUNDEB ,30105203,1570819.61,5.22,4663966.45,15.49
13250103,Receita de Remuneração de Depósitos Bancários de Recursos Vinculados - Fundo de Sáude (SMS/FMS) ,13528700,1874834.65,13.86,6313359.32,46.67
13250105,Receita de Remuneração de Depósitos Bancários de Recursos Vinculados - Manutenção e Desenvolvimento do Ensino - MDE ,0,0,0,0,0
13250199,Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados ,0,0,0,0,0
13250200,REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS NÃO VINCULADOS ,3631241,643474.71,17.72,1280524.12,35.26
13250201,Receita de Remuneração de Depósitos de Poupança ,3631241,643474.71,17.72,1280524.12,35.26
13260000,REMUNERAÇÃO DE DEPÓSITOS ESPECIAIS ,643638,0,0,0,0
13260001,Convênio PMSP/SDTS - Plansine - FAT ,0,0,0,0,0
13260002,Convênio PMSP/SDTS - PlanTeQ/2004 - FAT ,0,0,0,0,0
13260003,Convênio MTE/SPPE/CODEFAT ,643638,0,0,0,0
13270000,REMUNERAÇÃO DE SALDOS DE RECURSOS NÃO DESEMBOLSADOS ,0,0,0,0,0
13290000,OUTRAS RECEITAS DE VALORES MOBILIÁRIOS ,312194731,15744167.8,5.04,48753871.23,15.62
13290100,FUNDOS DE INVESTIMENTOS RENDA FIXA ,298194731,15216840.11,5.1,46809843.23,15.7
13290101,PMSP ,254164418,11058368.97,4.35,34118973.95,13.42
13290102,Câmara Municipal de São Paulo ,7800000,0,0,0,0
13290103,Tribunal de Contas do Município de São Paulo ,672000,0,0,48261.55,7.18
13290104,CEF - Valor Bloqueado ,0,0,0,0,0
13290105,Operação Urbana Faria Lima ,0,0,0,0,0
13290106,Operações Interligadas ,12352500,8265.1,0.07,5955796.82,48.22
13290107,Operação Urbana Anhangabaú ,0,0,0,0,0
13290108,Fundo Especial Operação Urbana Água Branca - FEAB ,252188,0,0,0,0
13290109,FEHIDRO - Fundo Estadual de Recursos Hídricos ,0,0,0,0,0
13290110,Programa Nacional de Alimentação Escolar - PNAE/FNDE ,2011634,171061.57,8.5,262455.32,13.05
13290111,Convênio PMSP - Ministério da Integração Nacional - SEDEC ,0,0,0,0,0
13290112,Contribuição para o Custeio do Serviço de Iluminação Pública - COSIP/FUNDIP ,4780770,189533.13,3.96,443962.13,9.29
13290113,Incentivo p/ a Atenção à Saúde no Sistema Penitenciário - SUS/FNS ,0,0,0,0,0
13290114,Programa Nacional de Alimentação Escolar - PNAE-Creche-SEMAB-FNDE ,0,12615.78,0,27995.03,0
13290115,Plano Municipal de Qualificação Social e Profissional - PNQ/TEM ,0,0,0,0,0
13290116,Projetos Municipais de Expansão da Saúde da Família - Proesf - FNS/FMS (FUMDES) ,0,0,0,0,0
13290119,Programa Sócio-Educativo em Meio Aberto - Espaço Amigo - SAS ,0,0,0,0,0
13290120,Programa de Assistência Farmacêutica Básica do Estado de São Paulo - Dose Certa ,82000,0,0,0,0
13290121,Programa PPD - Segmento Pessoa com Deficiência - SAS ,0,0,0,0,0
13290122,Convênio nº 800072/03 - FNDE/MEC - Educação Pré-Escolar ,0,0,0,0,0
13290123,Convênio nº 804142/03 - FNDE/MEC -  Ensino Fundamental ,0,0,0,0,0
13290124,Convênio nº 808065/03 - FNDE/MEC - Educação de Jovens e Adultos ,0,0,0,0,0
13290125,Fundo Especial de Despesas da Câmara Municipal de São Paulo ,780000,0,0,0,0
13290127,Programa de Reestruturação Urbana - Sistema Viário Jacu-Pêssego/Ministério das Cidades/CEF ,0,0,0,0,0
13290128,Convênio n° 816169/2003-FNDE/MEC - Educação Especial/Curso de Capacitação de Docentes ,0,0,0,0,0
13290129,Convênio n° 820005/2003 - FNDE/MEC - Ensino Fundamental/Formação Continuada de Docentes da 5ª à 8ª séries ,0,0,0,0,0
13290130,Convênio n° 828118/2003 - FNDE/MEC - Curso de Alfabetização de Jovens e Adultos ,0,0,0,0,0
13290131,FMAS - Projeto Restaurante Escola ,5216,0,0,0,0
13290132,Programa Morar Melhor - Contrato n° 0157896-38/2003 - Ministério das Cidades/ CEF ,0,0,0,0,0
13290133,Centro Municipal de Educação Tecnológica - Convênio MEC/CEFET-SP ,39000,2411835.47,6184.19,2411835.47,6184.19
13290134,Programa @ Lis/Aliança para a Sociedade da Informação - SMCIS ,0,0,0,0,0
13290135,PMSP/SMRI - Saúde Pública ,0,0,0,0,0
13290136,Proteção Social Básica/FMAS ,912832,7248.78,0.79,7750.35,0.85
13290137,Proteção Social Especial/FMAS ,3417021,11967.55,0.35,40515.76,1.19
13290138,Programa Brasil Potência Esportiva ,0,0,0,0,0
13290139,Esporte Solidário ,0,0,0,0,0
13290140,Ministério do Esporte/CEF x SEME ,0,0,0,0,0
13290141,PMSP/SAS/FMAS ,81482,49538.92,60.8,422523.48,518.55
13290142,Convênio MEC/FNDE - Assistência Financeira a Programas e Projetos Educacionais ,184593,0,0,0,0
13290143,Radial Leste ,0,0,0,0,0
13290144,Programa Nacional de Apoio ao Transporte do Escolar - PNATE ,0,0,0,0,0
13290145,"Programa URB-AL, Rede n° 10 ",0,0,0,0,0
13290146,Média e Alta Complexidade Vigilância Sanitária - MAC - FNS/FMS ,59000,58722.07,99.53,78280.13,132.68
13290147,Programa Rede Solidária de Restaurantes Populares - PMSP/SEMAB/MDS ,0,0,0,0,0
13290148,Programa Banco Municipal de Alimentos - PMSP/SEMAB/MDS ,0,0,0,0,0
13290149,Programa URB-AL - Projeto Comum R7-A3-03 ,0,0,0,0,0
13290150,Secretaria de Estado da Saúde - SMS/FMS ,191500,31563.59,16.48,154992.97,80.94
13290151,Programa URB-AL - Projeto Comum R3-B1-04 - Observatórios Locais da Democracia Participativa ,0,0,0,0,0
13290152,Programa Centros de Especialidades Odontológicas - FNS/SMS ,118000,781.67,0.66,26127.02,22.14
13290153,FEPAC ,40000,0,0,0,0
13290154,FUMCAD ,6180000,789595.89,12.78,954468.3,15.44
13290155,FUTUR ,0,0,0,0,0
13290156,FUNCOR ,0,0,0,0,0
13290157,Fundo Constitucional da Educação ,0,0,0,0,0
13290158,FMAS - Fundo Municipal de Assistência Social ,1501881,10456.99,0.7,21767.09,1.45
13290159,FEMA - Fundo Especial do Meio Ambiente e Desenvvolvimento Sustentável ,0,193058.49,0,440345.88,0
13290160,PETI-Programa de Erradicação do Trabalho Infantil - FNAS/FMAS ,82066,0,0,250.51,0.31
13290161,VIGISUS - Fortalecimento da Gestão em Vigilância - MS-FNS - SMS/FMS ,4000,980.95,24.52,116739.3,2918.48
13290162,Convênio PMSP/SMPP x UNIÃO ,0,0,0,0,0
13290163,Terminal de Cargas Fernão Dias/MT-DNIT/SP-MG ,0,0,0,0,0
13290164,Convênio SSP/SP - SGM/CSU ,0,0,0,569690.72,0
13290165,Programa URB-AL - Projeto Comum R12 A1-04 ,0,0,0,0,0
13290166,Outros Programas Financiados p/ Transferências Fundo a Fundo ,444000,48538.13,10.93,359116.77,80.88
13290167,Programa URB - AL ,0,0,0,0,0
13290168,Convênio MTE/SPPE x PMSP/SMTRAB - ProJovem ,0,0,0,0,0
13290169,Convênio SENASP ,0,66124.92,0,74533.8,0
13290170,Convênio CDHU x SEHAB ,1180000,73447.42,6.22,235730.79,19.98
13290171,Convênio City Jaraguá ,0,0,0,0,0
13290172,FUNCAP ,0,0,0,0,0
13290173,Convênio SIURB - Estado ,0,0,0,0,0
13290174,Convênio SMADS - União Européia ,819717,15674.78,1.91,15674.78,1.91
13290175,PMSP/SMADS/FMAS - PAC II POP RUA ,16013,1536.56,9.6,5694.59,35.56
13290176,Convênio PMSP/SMRI/Região Ile de France ,20900,1488.74,7.12,4456.15,21.32
13290177,Convênio Ministério do Turismo ,0,0,0,0,0
13290179,Convênio SME - Estado ,0,0,0,0,0
13290180,Convênio SP-CT x Estado ,0,0,0,0,0
13290181,Instituições Privadas x SMS ,2000,0,0,0,0
13290182,Convênio SMC - Exterior ,0,0,0,0,0
13290183,Construção da Biblioteca de Itaqueta/Savoy ,0,0,0,0,0
13290184,FMDT ,0,4434.64,0,11904.57,0
13290185,Convênio SIURB x EMURB ,0,0,0,0,0
13290186,SES - CT CEF/ Min. Cidades ,0,0,0,0,0
13290187,Convênio CMDH x União ,0,0,0,0,0
13290188,Convênio SMC x Estado ,0,0,0,0,0
13290189,Receita Financeira de Recursos Próprios - COHAB - SP ,0,0,0,0,0
13290190,Operação Urbana Faria Lima - Transportes ,0,0,0,0,0
13290191,Fundo de Desenvolvimento Urbano - FUNDURB ,0,0,0,0,0
13290192,Operação Urbana Centro ,0,0,0,0,0
13290193,Operação Urbana Água Espraiada ,0,0,0,0,0
13290194,Operação Urbana Água Espraiada - Transporte ,0,0,0,0,0
13290200,FUNDO DE APLICAÇÕES EM COTAS - RENDA FIXA ,14000000,527327.69,3.77,1944028,13.89
13290201,Transferências do Salário Educação - Lei 10.832/03 ,14000000,510491.95,3.65,1893524.02,13.53
13290202,Convênios MINC/SMC ,0,16835.74,0,50503.98,0
13300000,RECEITA DE CONCESSÕES E PERMISSÕES ,54375467,6707210.63,12.33,13757240.46,25.3
13390000,OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES ,54375467,6707210.63,12.33,13757240.46,25.3
13399900,OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES ,54375467,6707210.63,12.33,13757240.46,25.3
13399901,"Rendas de Mercados, Feiras e Frigoríficos (ant. Mat.) - Sistema Velho ",0,0,0,0,0
13399902,"Rendas de Mercados, Feiras e Frigoríficos (ant. Mat.) - Sistema Novo ",11006168,1131614.67,10.28,1587485.46,14.42
13399903,"Estádio Municipal - Fundo Municipal de Esportes, Lazer e Recreação ",5644080,455095.21,8.06,1640905.72,29.07
13399904,Autódromo ,0,0,0,0,0
13399905,Kartódromo ,0,0,0,0,0
