codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,10517710700,971353931.19,9.24,971383931.19,9.24
11000000,RECEITA TRIBUTÁRIA,5143091000,282425480.45,5.49,282425480.45,5.49
11100000,IMPOSTOS,4591212000,270143063.81,5.88,270143063.81,5.68
11120000,Imposto s/ o patrimôno e a renda,2452612000,70831127.35,2.89,70831127.35,2.89
11120200,Imposto s/ a propriedade predial e territorial urbana,1782916000,16688377.51,0.94,16688377.51,0.94
11120201,Imposto sobre a propriedade predial ,1719759000,14779296.62,0.86,14779396.62,0.86
11120202,Imposto sobre a propriedade territorial urbana,63157000,1908980.89,3.02,1908980.89,3.02
11120400,Imposto sobre a renda e provimentos de qualquer natureza,417582000,35875106.62,8.59,35875106.62,8.59
11120431,Retido nas Fontes S/os rend do trabalho,406567000,34321390.6,8.54,34721390.6,8.54
11120433,Imposto de Renda Retido na Fonte sobre Remessa de Recursos ao Exterior,0,0,0,0,0
11120434,Imposto de Renda Retido nas Fontes s/ Outros Rendimentos,11015000,1153716.02,10.47,1153716.02,10.47
11120800,Imposto s/Trans. Inter-vivos de Bens Imóveise de Direitos Reais s/ Imóveis. ITBl’IV,252114000,11938073.1,4.74,11938073.1,4.74
11120900,Receita Tributária a classificar,0,6229570.12,0,6329570.12,0
11130000,Imposto sobre produção e a ciculação,2138600000,199311936.46,9.32,199311936.46,9.32
11130500,Imposto sobre serviço de qualquer natureza,2138581000,199306788.47,9.32,189306788.47,932
11130501,ISS,2120421000,197534307.98,9.32,197534307.98,9.32
11130502,ISS-Sistema Integrado-Simples,18160000,1772480.49,9.76,1772480.49,9.76
11130503,ISS-CMSP,0,0,0,0,0
11130700,imposto sobre a venda a varejo de combustivéis líquidos e gasosos-IVV,19000,5147.99,27.09,5147.99,27.09
11200000,Taxas,382792000,11537194.4,3.01,11537194.4,3.01
11210000,Taxa pelo exercicío do poder de policia,164903000,11460228.32,6.95,11460328.32,6.95
11210200,OutxasTaxas dE Municípalidade,129881000,10727582.19,826,10727382.19,8.26
11210100,"Taxa de fiscalização localização, instalação e  funcionamento ",103398000,5568531.55,5.39,5568531.55,5.39
11120202,Taxa p/ Exame e Ver Proj r Construções,26445000,5154601.49,19,5154601.49,19.49
11210203,TAXA DE LICENCA P TRAFEGO DE VEICULOS,38000,4449.15,11.71,4449.15,11.71
11210204,Taxa de fiscalização de estabelecimentos-TFE.,0,0,0,0,0
11210600,Taxa de licença para construção de arruamentos e loteamentos,39000,490.29,1.26,490.29,1.26
11210900,Taxa de Vistoría de Normas de Segurança,0,0,0,0,0
11212600,Taxa de Publicidade Comercial,32030000,722876.29,2.26,722276.29,2.26
11212601,Taxa de Fiscalização de Anúncios,32030000,722876.29,2.26,722876.29,2.26
11213400,Taxa de fisc de Aparelhos deTransporte,2958000,9379.55,0.32,9319.55,0.32
11213401,Taxa de Vist.ap.transp.vert.horizontal,2958000,9319.55,0.32,9379.55,32
11220000,Taxa pela prestação de serviços,217884000,76866.08,0.04,76866.08,0.04
11220300,Taxa de Conservação de vias e logradouros públicos,5000,9848.27,195.97,9248.27,196.97
11220400,Taxa de combate a sinistros,1000,1884.29,188.43,18843.29,188.43
11220500,Taxa de estudos p/ fixação de diretrizes,341000,17222.05,5.05,17222.05,5.05
11220600,Taxa de Fiscalização dos Serviçosde Limpeza Urbana-FISLURB,217500000,0,0,0,0
11220700,Taxa de Resíduos SólidosDoniciliares.TRSD,0,0,0,0,0
11220800,Taxa de Resíduos Sólidos de Serviços de Saúde.TRSS,0,0,0,0,0
11229000,Taxa de Limpeza pública,37000,47911.47,129.49,47911.47,129.49
11300000,Contribuições de melhoria,1587000,105308.21,6.64,105308.21,6.64
11400000,Contibuição sobre a Iluminação Pública-COSP,167500000,0,0,0,0
11900000,Receitas a classificar-DAMSP,0,639914.03,0,639914.03,0
12000000,RECEITAS DE CONTRIBUIÇÕES,0,0,0,0,0
12104600,COMPENSAÇÃO PREVIDENCIÁRIA ENTE REGIME GERAl. E OS REGIMES PROPRIOS DE PREVID. DOS SERVIDORES,0,0,0,0,0
12104601,Compensação Previdenciária,0,0,0,0,0
12200000,CONTRIBUIÇÕES ECONOMICAS,0,0,0,0,0
12202200,Cota.part.a de Compensações Financeiras,0,0,0,0,0
12202231,Compensação financeira com RoyaIties pela Produçao de Petróleo ou Gás Natural,0,0,0,0,0
12202900,Contribuiçáo para o Custeio do Serv. de iluminação Pública-COSIP/FUNDIP,0,0,0,0,0
13000000,Receita patrimonial,163210000,21862400.01,13.4,21862400.01,13.4
13100000,Receitas Imobiliárias,13229000,1166386.33,8.82,1166386.33,8.82
13110000,Alugueis,8855000,913592.78,10.32,913592.76,10.32
13110100,Aluguel do  Mercado Municipal,8025000,872088.88,10.87,872088.88,10.87
13110101,"Rendas de mercados, feiras e matadouros-sistema velho",0,4106.08,0,4106.08,0
13110102,"Rendas de mercados, feiras e matadouros-sistema novo",8025000,867982.8,10.82,867982.8,10.82
13110200,Aluguel de Centros Esportivos,320000,19487.79,6.09,19487.79,5.09
13110201,Receita de estádio municipal,110000,2591.81,2.36,2591.81,2.38
13110202,Receita do autodromo,127000,1495,1.18,1495,1.18
13110203,Receita do kartodromo,83000,4860.3,5.86,446030,5.86
13110204,Receias das Unidades Educacionais e Essortivas,0,10540.68,0,10540.68,0
13110400,Aluguel de Centros Culturais,500000,0,0,0,0
13110401,Receita de Teatros. PMSP,0,0,0,0,0
13110402,Receita de Teatros. FEPAC,500000,0,0,0,0
13110500,Receita de permissão de atividades ambulantes,10000,22016.11,220.15,22016.11,220.16
13120000,Arrendamentos,3042000,135222.42,4.45,135222.42,4.45
13111100,concess.p expl.coml.estac.subterraneo-smt,11000,996.38,9.06,996.38,9.06
13111200,IMPL.INST.PASS.DE EQUIP.URBANOS-CONVIAS,3031000,134226.04,4.43,134226.04,4.43
13190000,OUTRAS RECEITAS IMOBILIARIAS,1332000,117571.13,8.83,111,8.83
13200000,Receitas de valores mobiliários,146520000,20658066.64,14.1,20658066.64,14.1
,,,,,,
13210000,JUROS DE TITULOS DE RENDA,146346000,20561399.76,14.05,20561399.76,14.05
13210100,PMSP,114968000,20385016.5,17.73,20385016.5,17.73
13210200,FUNDES,2000000,0,0,0,0
13210300,CAMARA MUNICIPAL DE SP,1828000,109386.34,5.98,109386.34,5.98
13210400,T.C.M,109000,43446.62,39.86,43446.62,39.86
13210500,CEF-Valor Bloqueado,0,0,0,0,0
13210700,FEPAC,79000,0,0,0,0
13210800,FUMCAD,0,1316.4,0,1316.4,0
