codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,24541016159,1780332456.56,7.25,15756786429.52,64.21
11000000,RECEITA TRIBUTÁRIA,10788805393,872333821.88,8.09,7350255981.92,68.13
11100000,IMPOSTOS,10580443593,860992039.21,8.14,7207204576.48,68.12
11120000,Impostos s/ o Patrimônio e a Renda ,4635000000,354594051.63,7.65,3399113858.63,73.34
11120200,IMPOSTOS / A PROPRIEDADE PREDIAL E TERRITORIAL URBANA,3161400000,227341563.77,7.19,2486852282.59,78.66
11120201,lmpostos / a Propriedade Predial,3045500000,219100060.96,7.19,2376528851.69,78.03
11120202,lmposto s/ a Propriedade Tenitorial Urbana,115900000,8241502.81,7.11,110323430.9,95.19
11120400,IMPOSTO S /A RENDA E PROVENTOS DE OUALOUER NATUREZA,885000000,66303500.09,7.49,493371081.46,55.75
11120431,lmposto de Renda Retido nas Fontes s/ os Rendimentos do trabalho,760000000,55111117.58,7.25,418290551.84,55.04
11120433,lmposto de Renda Retido nas Fontes s/ Remessa de Recursos ao exterior,0,0,0,0,0
11120434,lmposto de Renda Retido nas Fontes s/ Outros Rendimentos,125000000,11192382.51,8.95,75080529.62,60.06
11120800,IMPOSTO S /TRANSMISSAO INTER-VIVOS DE BENS lMOVElS E DE DIREITOS REAIS S / IMOVEIS.ITBI.IV,588600000,60948987.77,10.35,418890494.58,71.17
11120801,IMPOSTO S /TRANSMISSAO INTER-VIVOS DE BENS lMOVElS E DE DIREITOS REAIS S / IMOVEIS.ITBI.IV,588600000,60948987.77,10.35,418890494.58,71.17
11130000,IMPOSTO S/ A PRODUQAO E A CIRCULAÇÃO,5945443593,506397987.58,8.52,3808090717.85,64.05
11130501,ISS,5593543593,468115732.45,8.37,3573149435.35,63.88
11130502,ISS - Sistemal Integrado- Simples,2900000,46206.99,1.59,601568.53,20.74
11130503,ISS - CMSP,0,0,0,0,0
11130504,ISS- Simples Nacional,349000000,38236048.14,10.96,234339713.97,67.15
11130600,IMPOSTO S/ SERVIÇOS DE OUALQUER NATUREZA,5945443593,506397987.58,8.52,3808090717.85,64.05
11130700,lmpostos / Venda a Varejo De Combustiveis Liquidos e Gasosos. IVV,0,0,0,0,0
11200000,TAXAS,208271800,11340946.85,5.45,123033629.34,59.07
11210000,TAXAS PELO EXERCICIO  DO PODER DE POLICIA,164991400,9905595.53,6,113469292.89,68.77
11212500,"TAXA DE LICENÇA.P/ O  FUNCIONAMENTO DE ESTABELECIMENTOS COMERCIAIS, INDUSTRIAIS E PRESTADORAS DE SERVIÇOS",80000000,4222565.94,5.28,66267405.78,82.83
11212501,Taxa de Licença p/ Localização lnstalação e Funcionamento,0,0,0,0,0
11212502,Taxa de Vistoria de Normas do Segurança,0,0,0,0,0
11212503,Taxa de Fiscalização de Estabelecimentos TFE,30000000,4222565.94,5.28,66267405.78,82.83
11212600,TAXA DE PUBLICIDADE COMERCIAL,15000000,964501.41,6.43,9769754.54,65.13
11212601,Taxa de Fiscalização de Anuncios,15000000,964501.41,6.43,9,65.13
11213200,TAXA DE APROVAÇÃO DO PROJETO DE CONSTRUÇÃO CIVIL,60000000,3700176.65,6.17,24302833.61,40.5
11213201,Taxa p/ Exame e Verificação de Projetos e Construções,60000000,3700176.65,6.17,24302833.61,40.5
11213400,TAXA DE FISCALIZAÇÃO DE APARELHOS DE TRANSPORTE,7000000,27835.23,0.4,4957181.7,70.82
11213401,Taxa de Vistoria de Aparelhos de Transporte Vertical e Horizontal,7000000,27835.23,0.4,4957181.7,70.82
11219900,OUTRAS TAXAS P / EXERCICIO DO PODER DE POLICIA,2991400,990516.3,33.11,8172117.26,273.19
11219901,Taxa de Licença p/Trafego de Veículos,81400,0,0,0,0
11219902,Taxa de Licença p/ Arruamentos e Loteamentos,0,0,0,36.82,0
11219903,Taxa de Fiscalização dos Servigos de Limpeza Urbana- FISLURB,2000000,21163.81,1.06,946845.79,47.34
11219904,Taxa do Remoção - CET,910000,969352.49,106.52,7225234.65,793.98
11220000,TAXAS PELA PRESTAÇÃO DE SERVIÇOS,43280400,1435351.32,3.32,9564336.45,22.1
11229000,TAXA DE LIMPEZA PUBLICA,42526400,1403014.97,3.3,9095621.38,21.39
11229001,Taxa de Limpeza Pulblica,26400,2186.13,8.28,17475.46,66.19
11229002,Taxa de Residuos Sólidos Domiciliares- TRSD,2500000,41395.69,1.66,69706.81,2.79
11229003,Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS,40000000,1359433.15,3.4,9008439.11,22.52
11229900,OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS,754000,32336.35,4.29,468715.07,62.16
11229901,Taxa de Conservação de  Vias e Logradouros Púlblicos,4000,499.82,12.5,3951.8,98.8
11229902,Taxa de Estudos p / Fixação d e Diretrizes,650000,26628.82,4.1,417017.11,64.16
11229903,Taxa de Combate a Sinistros,100000,5207.71,5.21,47746.16,47.75
11300000,CONTRIBUIÇÃO DE MELHORIA,90000,250.09,0.28,2406.32,2.67
11300001,Contribuição de melhoria,90000,250.09,0.28,2406.32,2.67
11400000,RECEITA  TRIBUTÁRIA A CLASSIFICAR,0,-1256.09,0,18477947.39,0
11600000,RECEITAS A CLASSIFICAR. DAMSP,0,1841.82,0,1537422.39,0
12000000,RECETTAS DE CONTRIBUIÇÕES,198000000,14680687.56,7.41,120394584.71,60.81
12100000,CONBTRIBUIÇÕES SOCIAIS,0,0,0,0,0
12104600,COMPENSAÇÃO PREVIDENCIÁRIA ENTRE REGIME GERAL E OS REGIMES PROPRIOS DE PREVIDENCIA DOS SERVIDORES,0,0,0,0,0
12104601,Compensação  Previdenciária,0,0,0,0,0
12200000,CONBTRIBUIÇÕES ECONÔMICAS,198000000,14680687.56,7.41,120394584.71,60.81
12202900,CONTRIBUIÇÃO S/ O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PUBLICA . COSIP/FUNDIP,198000000,14680687.56,7.41,120394584.71,60.81
12202901,CONTRIBUIÇÃO S/ O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PUBLICA . COSIP/FUNDIP,198000000,14680687.56,7.41,120394584.71,60.81
13000000,RECEITA PATRIMONIAL,596327850,40137291.31,6.73,283107304.44,47.48
13100000,RECEITAS IMOBILIÁRIAS,5100000,181980.09,3.57,4999339.24,98.03
13110000,ALUGUÉIS,1000,2610.74,2.61,26250.74,26.25
13119900,OUTRAS RECEITAS DE ALUGUÉIS,100000,2610.74,2.61,26250.74,26.25
13190000,OUTRAS RECEITAS IMOBILIÁRIAS,5000000,179369.35,3.59,4973088.5,99.46
13190100,OUTRAS RECEITAS IMOBILIÁRIAS,5000000,179369.35,3.59,4973088.5,99.46
13190101,OUTRAS RECEITAS IMOBILIÁRIAS,5000000,179369.35,3.59,4973088.5,99.46
13200000,RECEITAS DE VALORES MOBILIÁRIOS,517743850,35806764.24,6.92,247069741.5,47.72
13220000,DIVIDENDOS,276000,0,0,369483.46,133.87
13220001,DIVIDENDOS,276000,0,0,369483.46,133.87
13230000,PARTICIPAÇÕES,0,0,0,0,0
13230001,PARTICIPAÇÕES,0,0,0,0,0
13250000,REMUNERAÇÃO DE DEPOSITOS BANCARIOS,79292170,4448945.34,5.61,41292221.7,52.08
13250100,REMUNERAÇÃO DE DEPOSITOS DE RECURSOS VINCULADOS,78061170,4448945.34,5.7,38977824.08,49.93
13250101,Receita de Remuneração de Depositos Bancários de RecursosVinculados - Royalties,0,0,0,0,0
13250102,Receita de Remuneração de Depósitos Bancários de RecursosVlnculados- FUNDEB,31760000,1335933.97,4.21,15147361.05,47.69
13250103,Receita de Remuneração de Depósitos Bancários de Recursos Vinculados- Fundo de Saúde( SMS/FMS),41301170,3113011.37,7.54,23830462.99,57.7
13250105,Receita e Remuneração  de Depósitos Bancários de Recursos Vinculados- Manutenção e Desenvolvimento do  Ensino- MDE,0,0,0,0,0
13250199,Receita de Romuneração de Outros Depósitos Bancários de Recursos Vinculados,5000000,0,0,0.04,0
13250200,REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS NÃO VINCULADOS,1231000,0,0,2314397.62,188.01
13250201,Receita de Remuneração de Depósitos de Poupança,1231000,0,0,2314397.62,188.01
13260000,REMUNERAÇÃO DE DEPÓSITOS ESPECIAIS,0,142879.79,0,507562.02,0
13260001,Convênio PMSP/SDTS - Plansine - FAT,0,0,0,0,0
13260002,Convênio PMSP/SDTS- PlanTeQ/2004 FAT,0,0,0,0,0
13260003,Convênio MTE/SPPE/CODEFAT,0,142879.79,0,507562.02,0
13270000,REMUNERAÇÃO DE SALDOS DE RECURSOS NÃO DESEMBOLSADOS,0,0,0,0,0
13290000,OUTRAS RECEITAS DE VALORES MOBILIÁRIOS,438175680,31214939.11,7.12,204900474.32,46.76
13290100,FUNDOS DE INVESTIMENTOS RENDA FIXA,413175680,29943934.03,7.25,197447386.88,47.79
13290101,PMSP,348600000,27510454.52,7.89,170899455.98,49.02
13290102,Câmara Municipal o São Paulo,12400000,0,0,0,0
13290103,Tribunal de Contas do Município de São Paulo,350000,75062.58,21.45,973130.04,278.04
13290104,CEF - Valor Bloqueado,0,0,0,0,0
13290105,Operação Urbana Faria Lima,0,0,0,0,0
13290106,Operações Interligadas,25000000,618537.59,2.47,1047297.4,4.19
13290107,Operação urbana Anhangabaú,0,0,0,0,0
13290108,Fundo Especia Operação Urbana  Água Branca- FEAB,0,0,0,231047.2,0
13290109,FEHIDRO - Fundo Estadual de Recursos Hidricos,0,0,0,0,0
13290110,Programa Nacional de Alimentação escolar. PNAE/FNDE,2308153,25390.09,1.1,648396.62,28.09
13290111,Convênio PMSP- Ministério da Integração Nacional- SEDEC,0,0,0,0,0
13290112,Contribuição para o Custeio do Serviço de Iluminação Pública-COSIP/FUNDIP,2500000,221057.69,8.84,2479149.64,99.17
13290113,lncentivo p / a Ateção á  Saúde no Sistema Penitenciário SUS/FNS,1000,0,0,0,0
13290114,Programa Nacional de Alimentação Escolar-PNAE-Creche-SEMAB-FNDE,2873847,0,0,6185.16,0.22
13290115,Plano Municipal de Qualificação Social e Profissional PNQ/TEM,0,0,0,0,0
13290116,Projetos Municipais de Expansão da Saúde da Familia- Proesf- FNS/FMS (FUMDES),1000,0,0,0,0
13290119,Programa Sócio-Educativo em Meio Aberto- Espaço Amigo - SAS,0,0,0,0,0
13290120,Programa de Assistência Farmacêutica Básica do Estado de São Paulo - Dose Certa,427000,0,0,0,0
13290121,Programa PPD - Segmento Pessoa com Deficiência- SAS,0,0,0,0,0
13290122,Convênio n.º 800072/03- FNDE/MEC- Educação Pré-Escolar,0,0,0,0,0
13290123,Convênio n.º 804142/03 FNDE/MEC- Ensino Fundamental,0,0,0,0,0
13290124,Convenio n.º 808065/03- FNDE/MEC- Educação de Jovons e Adultos,0,0,0,0,0
13290125,Fundo Especial de Despesas da Camara Municipal de São Paulo,3447000,0,0,8825000,256.02
13290127,Programa de Reestruturação Urbana. Sistema Viário Jacu-Pêssego/Ministério das  Cidades/CEF,0,0,0,0,0
13290128,Convênio n.º  816169/2003-FNDE/MEC Educação Especial/Curso de Capacitação  de Docentes,0,0,0,0,0
13290129,Convênio n.º  820005/2003 - FNDE/MEC - Ensino Fundamental/Formação Continuada de Docentes da 5.ª á 8.ª séries,0,0,0,0,0
13290130,Convênio n.º 828118/2003. FNDE/MEC- Curso de Alfabetização de Jovens e Adultos,0,0,0,0,0
13290131,FMAS - Projeto Restaurante Escola,6776,0,0,0,0
13290132,Programa Morar Melhor- Contrato n.º 015 7896.38/2003. Ministério das Cidades/ CEF,0,0,0,0,0
13290133,Centro Municipal de Educação T ecnológica - Convenio MEC/CEFET-SP,114000,16324.96,14.32,26789,23.5
13290134,Programa @ Lis/Aliança para a Sociedade da lnformação - SMCIS,0,0,0,0,0
13290135,PMSP/SMRI Saúde Pública,0,0,0,0,0
13290136,Proteção Social Básica/FMAS,120000,0,0,21768.29,18.14
13290137,Proteção Social Especia/FMAS,0,35548.07,0,147024.35,0
13290138,Programa Brasil Potência Esportiva,0,0,0,0,0
13290139,Esporte Solidário,0,0,0,0,0
13290140,Ministério do Esporte/CEFx SEME,314500,0,0,0,0
13290141,PMSP/SAS/FMAS,31031,93379.48,300.92,603353.58,1944.36
13290142,Convênio MEC/FNDE- Assistência Financeira a Programas e Projetos Educacionais,96958,0,0,110461.39,113.93
13290143,Radial Leste ,0,0,0,0,0
13290144,Programa Nacional de Apoio ao Transporte do  Escolar- PNATE,7411,0,0,0,0
13290145,"Programa URB-AL, Rede no 10",0,0,0,0,0
13290146,Média e Alta Complexidade Vigilância Sanitária. MAC - FNS/FMS,310000,0,0,0,0
13290147,Programa Rede Solidária de Restaurante Populares-PMSP/SEMAB/MDS,0,0,0,0,0
