codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,5804053000,431904661,7.4,2523353046.28,43.4
11000000,RECEITA TRIBUTÁRIA,2813476000,231889243.09,8.2,1230103569.24,43.7
11100000,IMPOSTOS,2170310000,187011681.25,8.6,956961651.37,44
11120000,Imposto s/ o patrimôno e a renda,890079000,72903839.62,8.1,436536982.28,49
11120200,Imposto s/ a propriedade predial e territorial urbana,714619000,50516047.75,7,345523561.96,48.3
11120201,Imposto sobre a propriedade predial urbano,676512000,48210050.77,7.1,330890687.87,48.9
11120202,Imposto sobre a propriedade territorial urbana,38107000,2305996.98,6,14632874.09,38.4
11120800,Imposto s/ transmissão Inter-vivos-ITBI-IV,175460000,15627564.5,8.9,58094198.3,33.1
11120900,Receita Tributária a classificar,0,6760227.37,0,32919222.02,0
11130000,Imposto sobre produção e a ciculação,1280231000,114107841.63,8.9,520424669.09,40.6
11130500,Imposto sobre serviço de qualquer natureza,1280030000,114098602.03,8.9,520230146.11,40.6
11130700,imposto sobre a venda a varejo de combustivéis líquidos e gasosos-IVV,201000,9239.6,4.6,194522.98,96.7
11200000,Taxas,641725000,45145764.86,7,272117595.36,42.4
11210000,Taxa pelo exercicío do poder de policia,74613000,3846117.7,5.1,17140894.57,22.9
11210100,"Taxa de licença para localização,funcionamento e instalação",50203000,1751476.66,3.4,8170264.72,15.2
11210200,Taxa de licença para tráfego de veículos,0,0,0,71.71,0
11210400,Taxa de fiscalização de anuncios,4801000,518384.48,10.8,2143572.11,44.6
11210600,Taxa de licença para construção de arruamentos e loteamentos,18103000,1459241.74,8,6698572.62,37
11210601,Taxa de licença para construção de arruamentos e loteamentos,18103000,1459241.74,8,6698572.62,37
11210700,Taxa de licença para elev.monta cargas e escadas rolantes,1506000,117014.84,7.7,128413.41,8.5
11220000,Taxa pela prestação de serviços,567112000,41299647.16,7.2,254976700.79,44.9
11220100,Taxa de limpeza pública,455204000,33889768.8,7.4,201131819.02,44.1
11220200,Taxa de conservação de vias e logradouros públicos,91270000,5826344.52,6.3,45503412.41, 
11220400,Taxa de combate a sinistro,20504000,1575538.91,7.6,8297339.73,40.4
11220500,Taxa de estudos p/ fixação de diretrizes,134000,7994.93,5.9,44129.63,32.9
11300000,Contribuições de melhoria,1441000,144052317,10,1022775.69,70.9
11900000,Receita a classificar-DAMSP,0,-412255.19,0,1546.82,0
13000000,Receita patrimonial,146103000,829826.29,0.5,3877490.31,2.6
13100000,Receitas Imobiliárias,8388000,352001.9,4.2,1753181.25,20.9
13110000,"Rendas de mercados, feiras e matadouros",1825000,127631.39,6.9,739822.24,40.5
