codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,9188449000,682636222.17,7.43,4645771521.461,50.56
11000000,RECEITA TRIBUTÁRIA,4453071000,346386697.231,7.78,2178298398.75,48.92
11100000,IMPOSTOS,4315859000.001,329904330.391,7.64,2118924272.7,49.09
11120000,Imposto s/ o patrimôno e a renda,2383932000,173546317.881,7.28,1178003163.62,46.41
11120200,Imposto s/ a propriedade predial e territorial urbana,1754141000,133551715.2,7.61,873452801.251,49.79
11120201,Imposto sobre a propriedade predial ,1707799000.001,126981980.07,7.44,830636006.78,48.64
11120202,Imposto sobre a propriedade territorial urbana,46342000,6569735.13,14.18,42916194.47,92.39
11120400,Imposto sobre a renda e provimentos de qualquer natureza,351798000,27500700.07,7.9,169650239.64,48.28
11120430,Retido nas Fontes,351798000.001,27500700.07,7.9,169650239.64,48.28
11120800,Imposto s/ transmissão Inter-vivos-ITBI-IV,277993000.001,18794430.73,6.76,101657156.59,36.57
11120900,Receita Tributária a classificar,0,-6600588.12,0,33042966.341,0
11130000,Imposto sobre produção e a ciculação,1931927000,156358012.51,8.09,940821108.88,48.7
11130500,Imposto sobre serviço de qualquer natureza,1931916000,156353716.61,8.09,940791384.17,48.7
11130501,ISS,1920179000.001,156353716.61,8.06,932082763.731,48.54
11130502,ISS-Sistema Integrado-Simples,11737000,1533408.01,13.06,8709620.44,74.2
11130700,imposto sobre a venda a varejo de combustivéis líquidos e gasosos-IVV,11000.001,4295.9,39.05,29724.71,270.22
11200000,Taxas,136072000,16403990.24,12.06,58662351.04,43.11
11210000,Taxa pelo exercicío do poder de policia,135613000,16360815.94,12.06,58264791.63,42.96
11210100,"Taxa de licença para localização,funcionamento e instalação",82037000,6698917.66,8.17,31394865.2,36.27
11210200,TAXA DE LICENCA P TRAFEGO DE VEICULOS,35000,2585,7.39,28521.66,81.49
11210400,Taxa de fiscalização de anuncios,25402000,1895018.271,7.46,6467104.691,33.33
11210600,Taxa de licença para construção de arruamentos e loteamentos,8000,750.22,9.38,7750.62,96.88
11210700,Taxa de Vist.ap.transp.vert.horizontal,2501000,2276327.18,91.02,2559542.18,102.34
