codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,14596450900,1488810353.28,10.2,2972951467.83,20.37
11000000,RECEITA TRIBUTÁRIA,6710025900,856401955.15,12.76,1468597557.26,21.89
11100000,IMPOSTOS,6233677500,687495815.92,11.03,1215461582.29,19.5
11100001,Imposto s/ Venda a Varejo de Combustíveis LIquides e Gasosos -IVV,252000,26415.84,10.48,74378.49,29.52
11120000,IMPOSTOS S/O PATRIMÔNIO E A RENDA,3170472000,488396434.4,15.4,734962928.29,23.18
11120200,IMPOSTOS/A PROPRIEDADE PREDIAL E TERRITORIAL URBANA,2332860300,425222864.88,18.23,618381326.46,26.51
11120201,Imposto aia Propriedade Predial,2223976300,406857332.71,18.29,596617655.8,26.83
11120202,Imposto e/a Propriedade Territorial Urbana,108884000,18365532.17,16.87,21763670.66,19.99
11120400,IMPOSTOS/A RENDA E PROVENTOS DE QUALQUER NATUREZA,537176900,43484540.85,8.1,85399199.57,15.9
11120431,Imposto de Renda Retido nas Fontes s/os Rendimentos do Trabalho,520593600,42924588.76,8.25,84738555.54,16.28
11120433,Imposto de Renda Retido nas Fontes s/ Remessa de Recursos ao Exterior,0,0,0,0,0
11120434,Imposto de Renda Retido nas Fontes s/ Outros Rendimentos,16583300,559952.09,3.38,660644.03,3.98
11120800,IMPOSTO S/ TRANSMISSÃO “INTER-VIVOS” DE BENS IMÓVEIS E DE DIREITOS REAIS S/ IMÓVEIS - ITBI-IV,300434800,19689028.67,6.55,31182402.26,10.38
11130000,IMPOSTO S/A PRODUÇÃO E A CIRCULAÇÃO,3062953500,199072965.68,6.5,480424275.51,15.69
11130500,IMPOSTO S/ SERVIÇOS DE QUALQUER NATUREZA,3062953500,199072965.68,6.5,480424275.51,15.69
11130501,ISS,3038179700,196901249.01,6.48,476027290.17,15.67
11130502,ISS - Sistema Integrado - Simples,24679700,2160118.59,8.75,4374839.88,17.73
11130503,ISS-CMSP,94100,11598.08,12.33,22145.46,23.53
11200000,TAXAS,435898900,66962846.9,15.36,79134529.54,18.15
11210000,TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA,237404200,13163220.17,5.54,21504507.63,9.06
11212500,"TAXA DE LICENÇA P/ FUNCIONAMENTO DE ESTABELECIMENTOS COMERCIAIS, INDÚSTRIAS E PRESTADORA DE SERVIÇOS",116427700,1467976.97,1.26,3121389.56,2.68
11212501,"Taxa de Licença p/ Localização, Instalação e Funcionamento",0,0,0,0,0
11212502,Taxa de Vistoria de Normas de Segurança,700,0,0,0,0
11212503,Taxa de Fiscalização de Estabelecimentos - TFE,116427000,1467976.97,1.26,3121389.56,2.68
11212600,TAXA DE PUBLICIDADE COMERCIAL,49288000,3446610.02,6.99,7380550.94,14.97
11212601,Taxa de Fiscalização de Anúncios,49288000,3446610.02,6.99,7380550.94,14.97
11213200,TAXA DE APROVAÇÃO DO PROJETO DE CONSTRUÇÃO CIVIL,48567400,8220300.29,16.93,10943096.82,22.53
11213201,Taxa p/ Exame e Verificação de Projetos e Construções,48567400,8220300.29,16.93,10943096.82,22.53
11213400,TAXA DE FISCALIZAÇÃO DE APARELHOS DE TRANSPORTE,3914200,10124.96,0.26,23621.97,0.6
11213401,Taxa de Vistoria de Aparelhos de Transporte Vertical e Horizontal,3914200,10124.96,0.26,23621.97,0.6
11219900,OUTRAS TAXAS P/ EXERCÍCIO DO PODER DE POLÍCIA,19206900,18207.93,0.09,35848.34,0.19
11219901,Taxa de Licença p/ Tráfego de Veículos,57400,53.66,0.09,1076.6,1.88
11219902,Taxa de Licença p/ Arruamentos e Loteamentos,33000,2744.51,8.32,2744.51,8.32
