codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,14596450900,1112963436.56,7.62,11031020982.63,75.5
11000000,RECEITA TRIBUTÁRIA,6710025900,533347906.88,7.95,5180518791.82,77.21
11100000,IMPOSTOS,6233677500,534294045.03,8.57,4858699112.9,77.94
11100001,Imposto s/ Venda a Varejo de Combustíveis LIquides e Gasosos -IVV,252000,8966.38,3.56,510769,202.6
11120000,IMPOSTOS S/O PATRIMÔNIO E A RENDA,3170472000,247290675.2,7.8,2599235787.69,81.69
11120200,IMPOSTOS/A PROPRIEDADE PREDIAL E TERRITORIAL URBANA,2332860300,178514061.19,7.65,2008040132.93,86.08
11120201,Imposto aia Propriedade Predial,2223976300,169655780.79,7.63,1909908649.91,85.88
11120202,Imposto e/a Propriedade Territorial Urbana,108884000,8858280.4,8.14,98131483.02,90.12
11120400,IMPOSTOS/A RENDA E PROVENTOS DE QUALQUER NATUREZA,537176900,41313715.06,7.69,376674455.91,70.12
11120431,Imposto de Renda Retido nas Fontes s/os Rendimentos do Trabalho,520593600,39153463.34,7.52,364042940.17,69.93
11120433,Imposto de Renda Retido nas Fontes s/ Remessa de Recursos ao Exterior,0,0,0,0,0
11120434,Imposto de Renda Retido nas Fontes s/ Outros Rendimentos,16583300,2160251.72,13.03,12631515.74,76.17
11120800,IMPOSTO S/ TRANSMISSÃO “INTER-VIVOS” DE BENS IMÓVEIS E DE DIREITOS REAIS S/ IMÓVEIS - ITBI-IV,300434800,27462898.95,9.14,214521198.85,71.4
11130000,IMPOSTO S/A PRODUÇÃO E A CIRCULAÇÃO,3062953500,286994403.45,9.37,2258952556.21,73.75
11130500,IMPOSTO S/ SERVIÇOS DE QUALQUER NATUREZA,3062953600,286994403.45,9.37,2258952556.21,73.75
11130501,ISS,3038179700,286092661.57,9.42,2239338952.54,73.71
11130502,ISS - Sistema Integrado - Simples,24679700,888598.3,3.6,19496739.93,79
11130503,ISS-CMSP,94100,13143.58,13.97,116863.74,124.19
11200000,TAXAS,435898900,20692682.24,4.75,298949690.5,68.58
11210000,TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA,237404200,6172916.89,2.6,121415473.64,51.14
11212500,"TAXA DE LICENÇA P/ FUNCIONAMENTO DE ESTABELECIMENTOS COMERCIAIS, INDÚSTRIAS E PRESTADORA DE SERVIÇOS",116427700,2722084.48,2.34,54020889.62,46.4
11212501,"Taxa de Licença p/ Localização, Instalação e Funcionamento",0,0,0,0,0
11212502,Taxa de Vistoria de Normas de Segurança,700,0,0,0,0
11212503,Taxa de Fiscalização de Estabelecimentos - TFE,116427000,2722,2.34,54020889.62,46.4
11212600,TAXA DE PUBLICIDADE COMERCIAL,49288000,1239675.62,2.52,35174413.04,71.37
11212601,Taxa de Fiscalização de Anúncios,49288000,1239675.62,2.52,35174413.04,71.37
11213200,TAXA DE APROVAÇÃO DO PROJETO DE CONSTRUÇÃO CIVIL,48567400,2172258.88,4.47,27818526.54,57.28
11213201,Taxa p/ Exame e Verificação de Projetos e Construções,48567400,2172258.88,4.47,27818526.54,57.28
11213400,TAXA DE FISCALIZAÇÃO DE APARELHOS DE TRANSPORTE,3914200,10983.16,0.28,3774360.96,96.43
11213401,Taxa de Vistoria de Aparelhos de Transporte Vertical e Horizontal,3914200,10983.16,0.28,3774360.96,96.43
11219900,OUTRAS TAXAS P/ EXERCÍCIO DO PODER DE POLÍCIA,19206900,27914.75,0.15,627283.48,3.27
11219901,Taxa de Licença p/ Tráfego de Veículos,57400,387.14,0.67,19319.34,33.66
