codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES ,16510080700,1344615036.08,8.14,17333426274.12,104.99
11000000,RECEITA TRIBUTÁRIA ,7886698400,704164097.43,8.93,7967543546.62,101.03
11100000,IMPOSTOS ,7648176100,649532749.47,8.49,7767798848.17,101.56
11120000,IMPOSTOS S/ O PATRIMÔNIO E A RENDA ,3683261100,203671632.31,5.53,3682995522,99.99
11120200,IMPOSTO S/ A PROPRIEDADE PREDIAL E TERRITORIAL URBANA ,2826920000,40613424.13,1.44,2645974136.56,93.6
11120201,Imposto s/ a Propriedade Predial ,2693037200,38325510.53,1.42,2441640943.64,90.66
11120202,Imposto s/ a Propriedade Territorial Urbana ,133882800,2287913.6,1.71,204333192.92,152.62
11120400,IMPOSTO S/ A RENDA E PROVENTOS DE QUALQUER NATUREZA ,509657800,105830603.6,20.77,610314905.93,119.75
11120431,Imposto de Renda Retido nas Fontes s/ os Rendimentos do Trabalho ,495391000,96272040.28,19.43,551687568.25,111.36
11120433,Imposto de Renda Retido nas Fontes s/ Remessa de Recursos ao Exterior ,0,0,0,0,0
11120434,Imposto de Renda Retido nas Fontes s/ Outros Rendimentos ,14266800,9558563.32,67,58627337.68,410.94
11120800,"IMPOSTO S/ TRANSMISSÃO ""INTER-VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS S/ IMÓVEIS - ITBI-IV ",346683300,57227604.58,16.51,426706479.51,123.08
11130000,IMPOSTO S/ A PRODUÇÃO E A CIRCULAÇÃO ,3964915000,445861117.16,11.25,4084803326.17,103.02
11130500,IMPOSTO S/ SERVIÇOS DE QUALQUER NATUREZA ,3964549100,445858074.88,11.25,4084718925.4,103.03
11130501,ISS ,3932621400,442164887.65,11.24,4047019930.3,102.91
11130502,ISS - Sistema Integrado - Simples ,31760300,3662142.2,11.53,37284571.06,117.39
11130503,ISS - CMSP ,167400,31045.03,18.55,414424.04,247.57
11130700,Imposto s/ Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV ,365900,3042.28,0.83,84400.77,23.07
11200000,TAXAS ,238335100,58068215.25,24.36,199392974.81,83.66
11210000,TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA ,196561600,7966090.54,4.05,120182395.28,61.14
11212500,"TAXA DE LICENÇA P/ FUNCIONAMENTO DE ESTABELECIMENTOS COMERCIAIS, INDÚSTRIAS E PRESTADORA DE SERVIÇOS ",80717900,3109472.53,3.85,63402949.12,78.55
11212501,"Taxa de Licença p/ Localização, Instalação e Funcionamento ",0,727579.49,0,727579.49,0
11212502,Taxa de Vistoria de Normas de Segurança ,0,0,0,0,0
11212503,Taxa de Fiscalização de Estabelecimentos - TFE ,80717900,2381893.04,2.95,62675369.63,77.65
11212600,TAXA DE PUBLICIDADE COMERCIAL ,57120400,1035725.14,1.81,17586415.43,30.79
11212601,Taxa de Fiscalização de Anúncios ,57120400,1035725.14,1.81,17586415.43,30.79
11213200,TAXA DE APROVAÇÃO DO PROJETO DE CONSTRUÇÃO CIVIL ,48620700,3806222.62,7.83,32603325.61,67.06
11213201,Taxa p/ Exame e Verificação de  Projetos e Construções ,48620700,3806222.62,7.83,32603325.61,67.06
11213400,TAXA DE FISCALIZAÇÃO DE APARELHOS DE TRANSPORTE ,4262600,7295.21,0.17,4151845.67,97.4
11213401,Taxa de Vistoria de Aparelhos de Transporte Vertical e Horizontal ,4262600,7295.21,0.17,4151845.67,97.4
11219900,OUTRAS TAXAS P/ EXERCÍCIO DO PODER DE POLÍCIA ,5840000,7375.04,0.13,2437859.45,41.74
11219901,Taxa de Licença p/ Tráfego de Veículos ,65400,0,0,29272.28,44.76
11219902,Taxa de Licença p/ Arruamentos e Loteamentos ,23700,33.78,0.14,7387.1,31.17
11219903,Taxa de Fiscalização dos Serviços de Limpeza Urbana - FISLURB ,5432700,4795.54,0.09,928881.34,17.1
11219904,Taxa de Remoção - CET ,318200,2545.72,0.8,1472318.73,462.7
11220000,TAXAS PELA PRESTAÇÃO DE SERVIÇOS ,41773500,50102124.71,119.94,79210579.53,189.62
11229000,TAXA DE LIMPEZA PÚBLICA ,41488100,50050271.29,120.64,75359240.39,181.64
11229001,Taxa de Limpeza Pública ,0,2200.78,0,8027806.12,0
