codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,3080040058,344473625.48,11.1,3276475999.41,106.3
11000000,RECEITA TRIBUTÁRIA,1511987000,171835418.33,11.3,1576272702.51,104.2
11100000,IMPOSTOS,1158739000,135306290.27,11.6,1222228753.99,105.4
11120000,Imposto s/ o patrimôno e a renda,505988000,43766290.27,8.6,531871861.36,105.1
11120200,Imposto s/ a propriedade predial e territorial urbana,434385000,33680140.19,7.7,404999428.03,93.2
11120201,Imposto sobre a propriedade predial urbano,407468000,31891408.31,7.8,388189371.46,95.2
11120202,Imposto sobre a propriedade territorial urbana,26917000,1788731.88,6.6,16810056.57,62.4
11120800,Imposto s/ transmissão Inter-vivos-ITBI-IV,71603000,11048091.94,15.4,107217517.84,149.7
11120900,Receita Tributária a classificar,0,-961444.77,0,19654915.49,0
11130000,Imposto sobre produção e a ciculação,652751000,91539502.91,14,690356892.63,105.7
11130300,iss fonte-não retido,0,0,0,0,0
11130400,iss fonte-retido,0,0,0,0,0
11130500,Imposto sobre serviço de qualquer natureza,626712000,88974818.66,14.2,667519390.16,106.5
11130700,imposto sobre a venda a varejo de combustivéis líquidos e gasosos-IVV,26039000,2564175.63,9.8,22837502.47,87.7
11130800,ivv fonte-não retido,0,0,0,0,0
11130900,ivv fonte- retido,0,0,0,0,0
11200000,Taxas,352236000,36247175.63,10.2,353139265.41,100.2
11210000,Taxa pelo exercicío do poder de policia,37295000,5521726.54,14.8,56024178.9,150.2
11210100,"Taxa de licença para localização,funcionamento e instalação",20808000,4367046.06,20.9,36927847.75,177.4
11210200,Taxa de licença para tráfego de veículos,1000,0,0,150.4,15
11210300,Taxa de licença para estacionamento de veículos,0,0,0,0,0
11210400,Taxa de fiscalização de anuncios,1729000,185016.17,10.7,4431139.8,256.2
11210500,Taxa de licença para escavações e retirada de materiais do sub-solo,0,0,0,0,0
11210600,Taxa de licença para construção de arruamentos e loteamentos,14092000,914370.29,6.4,13431457.44,95.3
11210601,Taxa de licença para construção de arruamentos e loteamentos,14092000,856057.83,6,9329971.42,66.2
11210602,Arrecadação de preços serv e taxas-SEHAB,0,0,0,0,0
11210603,axa de licença para construção de arruamentos e loteamentos-anistia,0,58312.46,0,4101486.02,0
11210700,Taxa de licença para elev.monta cargas e escadas rolantes,665000,55294.02,8.3,1233583.87,185.5
11220000,Taxa pela prestação de serviços,314941000,30725449.09,9.7,297115086.51,94.3
11220100,Taxa de limpeza pública,238569000,24808721.88,10.4,229539221.82,96.2
11220200,Taxa de conservação de vias e logradouros públicos,64370000,4527592.56,7,55766890.59,86.6
11220300,Taxa de pavimentação e serviços preparatórios de pavimentação,0,0,0,0,0
11220400,Taxa de combate a sinistro,11962000,1385751.18,11.5,11742152.09,98.1
11220500,Taxa de estudos p/ fixação de diretrizes,40000,3383.47,8.4,66822.01,167
11300000,Contribuições de melhoria,1012000,42046.79,4.1,658808.03,65.1
11900000,Receita a classificar-DAMSP,0,239905.64,0,245875.08,0
13000000,Receita patrimonial,51146000,11262560,22,3110860.49,60.9
13100000,Receitas Imobiliárias,5103000,382481.95,7.5,1399627.45,41.2
13110000,"Rendas de mercados, feiras e matadouros",3390000,144701.31,4.2,82063.18,0
13110001,"Rendas de mercados, feiras e matadouros-sistema Velho",0,8914.32,0,1317564.27,38.8
13110002,"Rendas de mercados, feiras e matadouros-sistema novo",3390000,135786.99,4,268534.83,83.6
13120000,Receita do estádio municipal,321000,1024.39,0.3,724136.35,184.7
13130000,Receita de teatros,392000,161753.35,41.2,85896.7,21.9
13130100,Receita de teatros-PMSP,392000,11033.9,2.8,638239.65,0
13130200,Receita de teatros-FEPAC,0,150719.45,0,37567.45,62.6
13140000,Receita do autodromo,60000,336.11,0.5,38476.81,847.6
13150000,Receita do kartodromo,1000,33758.56,11.1,332780.13,109.4
13160000,Receita de permissão de atividades ambulantes,304000,4703.2,52.2,39521.16,439.1
13170000,Receita das unidades educacionais e esportivas,9000,36205.03,5.7,270216.31,43.1
13180000,Outras receitas de próprios municipais,626000,0,0,0,0
13190000,Receita de eventos turisticos-futur,0,10980078.05,23.6,57836750.86,125.6
13200000,Receitas de valores mobiliários,46043000,10674305.71,23.2,57603940.7,125.2
13210000,Resultado das aplicações financeiras,46008000,1311166.07,2.8,7027688.36,15.2
13210001,Resultado das aplicações financeiras-PMSP,46008000,8468690.35,0,45014138.54,0
13210002,Resultado das aplicações financeiras-FUMDES,0,0,0,2888150.82,0
13210003,Resultado das aplicações financeiras-FUNAPS,0,88208.48,0,743051,0
13210004,Resultado das aplicações financeiras-CAM.MUNICIPAL,0,24334.96,0,236827.41,0
13210005,Resultado das aplicações financeiras-T.C.M,0,271113.74,0,524013.66,0
13210600,Resultado das aplicações financeiras-CEF-VL-BLOQ,0,137206.44,0,558428.43,0
13210700,Resultado das aplicações financeiras-FEPAC,0,0,0,0,0
13210800,Resultado das aplicações financeiras-LOT.HABIT,0,0,0,0,0
13210900,Resultado das aplicações financeiras-ARREC-BANCAR,0,699.03,0,4189.52,0
13211000,Resultado das aplicações financeiras-FUNCAD,0,0,0,0,0
13211100,Resultado das aplicações financeiras-FUTUR,0,174910.73,0,310172.43,0
13211200,Resultado de aplicações financeiras- dec n 35051 de 11/04/95,0,197975.91,0,297280.53,0
13211300,"Resultado das aplicações financeiras-Operações Interligadas-lei n 11773,95",0,0,0,0,0
13220000,Resultado das variações cambiais e juros das operações de crédito,0,0,0,27037.82,77.2
13230000,Participação de dividendos,35000,205772.34,0,205772.34,0
15000000,Receita Industrial,125058,36582.75,29.2,297318.69,237.7
15200000,Receita da Industria de transformação,125058,36582.75,29.2,297318.69,237.7
15210000,Receita da gráfica municipal,32058,14012.96,43.7,77419.21,241.5
15220000,Receita de subprodutos da limpeza pública,93000,22569.79,24.2,219899.48,236.4
16000000,Receita de serviços,6243000,1496311.77,23.9,13033396.17,208.7
16100000,Serviços de expediente,1960000,287068,14.6,1799435.8,91.8
16200000,Serviços de oficinas e reparos,0,268692.02,0,268692.02,0
16300000,Receita do almoxarifado central,31000,0,0,0,0
16400000,Receito de registro de profissionais e firmas,6000,0,0,0,0
16500000,Serviços de depositos,0,0,0,0,0
16600000,Receita de permissão para a exploração de serviços de taxis,2286000,328633.84,14.3,2739304.1,119.8
16700000,Serviços diversos,1525000,545532.48,35.7,7697866.16,504.7
16800000,Tarifa de pedágio para ingresso nas ruas de pedestres,367000,37942.84,10.3,340562.64,92.8
16900000,Requisiçoes de serviços- Fisc,68000,28442.59,41.8,187535.45,275.7
