codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,18923028900,1887422259.53,9.97,1887422259.53,9.97
11000000,RECEITA TRIBUTÁRIA,9202355600,601110300.63,6.53,601110300.63,6.53
11100000,IMPOSTOS,8977125800,592218591.55,6.6,592218591.55,6.6
11120000,Impostos s/ o Patrimônio e a Renda ,3897905100,166588786.04,4.27,166588786.04,4.27
11120200,IMPOSTOS / A PROPRIEDADE PREDIAL E TERRITORIAL URBANA,2925146100,89491864.45,3.06,89491864.45,3.06
11120201,lmpostos / a Propriedade Predial,2781029600,85611021.78,3.08,85611021.78,3.08
11120202,lmposto s/ a Propriedade Tenitorial Urbana,144116500,3880842.67,2.69,3880842.67,2.69
11120400,IMPOSTO S /A RENDA E PROVENTOS DE OUALOUER NATUREZA,565764200,51783844.98,9.15,51783844.98,9.15
11120431,lmposto de Renda Retido nas Fontes s/ os Rendimentos do trabalho,532583200,44657156.93,3.89,44657156.93,3.89
11120433,lmposto de Renda Retido nas Fontes s/ Remessa de Recursos ao exterior,0,0,0,0,0
11120434,lmposto de Renda Retido nas Fontes s/ Outros Rendimentos,33181000,7126688.05,21.48,7126688.05,21.48
11120800,IMPOSTO S /TRANSMISSAO INTER-VIVOS DE BENS lMOVElS E DE DIREITOS REAIS S / IMOVEIS.ITBI.IV,406994800,25313076.61,6.22,25313076.61,6.22
11130000,IMPOSTO S/ A PRODUQAO E A CIRCULAÇÃO,5079220700,425629805.51,8.38,425629805.51,8.38
11130500,IMPOSTO S/ SERVIÇOS DE OUALQUER NATUREZA,5079097800,425629805.51,8.38,425629805.51,8.38
11130501,ISS,5044994000,421492615.98,8.35,421492615.98,8.35
11130502,ISS - Sistemal Integrado- Simples,33647700,4004450.73,11.9,4004450.73,11.9
11130503,ISS - CMSP,456100,132738.8,29.1,132738.8,29.1
11130700,lmpostos / Venda a Varejo De Combustiveis Liquidos e Gasosos. IVV,122900,0,0,0,0
11200000,TAXAS,224816600,5206816.86,2.32,5206816.86,2.32
11210000,TAXAS PELO EXERCICIO  DO PODER DE POLICIA,177632200,4137314.02,2.33,4137314.02,2.33
11212500,"TAXA DE LICENÇA.P/ O  FUNCIONAMENTO DE ESTABELECIMENTOS COMERCIAIS, INDUSTRIAIS E PRESTADORAS DE SERVIÇOS",97260500,1356386.25,1.39,1356386.25,1.39
11212541,Taxa de Licença p/ Localização lnstalação e Funcionamento,0,0,0,0,0
11212502,Taxa de Vistoria de Normas do Segurança,0,0,0,0,0
11212503,Taxa de Fiscalização de Estabelecimentos TFE,97260500,1356386.25,1.39,1356386.25,1.39
11212600,TAXA DE PUBLICIDADE COMERCIAL,40000000,355341.09,0.89,355341.09,0.89
11212601,Taxa de Fiscalização de Anuncios,40000000,355341.09,0.89,355341.09,0.89
11213204,TAXA DE APROVAÇÃO DO PROJETO DE CONSTRUÇÃO CIVIL,32094900,2400383.33,7.48,2400383.33,7.48
11213201,Taxa p/ Exame e Verificação de Projetos e Construções,32094900,2400383.33,7.48,2400383.33,7.48
11243400,TAXA DE FISCALIZAÇÃO DE APARELHOS DE TRANSPORTE,4499900,10190.53,0.23,10190.53,0.23
11213401,Taxa de Vistoria de Aparelhos de Transporte Vertical e Horizontal,4499900,10190.53,0.23,10190.53,0.23
11219900,OUTRAS TAXAS P / EXERCICIO DO PODER DE POLICIA,3776900,15012.82,0.4,15012.82,0.4
11219901,Taxa de Licença p/Trafego de Veículos,82200,0,0,0,0
11219902,Taxa de Licença p/ Arruamentos e Loteamentos,14400,48.54,0.34,48.54,0.34
11219903,Taxa de Fiscalização dos Servigos de Limpeza Urbana- FISLURB,2082900,11312.44,0.54,11312.44,0.54
11219904,Taxa do Remoção - CET,1597400,3651.84,0.23,3651.84,0.23
