codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES ,26069744605,2124290972.42,8.15,16151861098.15,61.96
11000000,RECEITA TRIBUTÁRIA ,11782786086,1094683523.62,9.29,7849809438.39,66.62
11100000,IMPOSTOS ,11607236248,1026942913.43,8.85,7713974329.16,66.46
11120000,IMPOSTOS S/ O PATRIMÔNIO E A RENDA ,5418610015,436718181.72,8.06,3803777695.38,70.2
11120200,IMPOSTO S/ A PROPRIEDADE PREDIAL E TERRITORIAL URBANA ,3869316010,292577854.76,7.56,2854980394.85,73.79
11120201,Imposto s/ a Propriedade Predial ,3706517280,280663638.36,7.57,2729612735.12,73.64
11120202,Imposto s/ a Propriedade Territorial Urbana ,162798730,11914216.4,7.32,125367659.73,77.01
11120400,IMPOSTO S/ A RENDA E PROVENTOS DE QUALQUER NATUREZA ,869835314,66941823.96,7.7,454992447.53,52.31
11120431,Imposto de Renda Retido nas Fontes s/ os Rendimentos do Trabalho ,743984061,57714756.31,7.76,393007220.51,52.82
11120433,Imposto de Renda Retido nas Fontes s/ Remessa de Recursos ao Exterior ,0,0,0,0,0
11120434,Imposto de Renda Retido nas Fontes s/ Outros Rendimentos ,125851253,9227067.65,7.33,61985227.02,49.25
11120800,"IMPOSTO S/ TRANSMISSÃO ""INTER-VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS S/ IMÓVEIS - ITBI-IV ",679458691,77198503,11.36,493804853,72.68
11120801,"Imposto s/ Transmissão ""INTER-VIVOS"" de Bens Imóveis e de Direitos Reais s/ Imóveis - ITBI-IV ",679458691,77198503,11.36,493804853,72.68
11130000,IMPOSTO S/ A PRODUÇÃO E A CIRCULAÇÃO ,6188626233,590224731.71,9.54,3910196633.78,63.18
11130500,IMPOSTO S/ SERVIÇOS DE QUALQUER NATUREZA ,6188626233,590224731.71,9.54,3910196478.35,63.18
