codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,124639849900,23332978305.27,18.7,92855322672.95,74.5
11000000,RECEITA TRIBUTÁRIA,58671960400,9798519406.03,16.7,41042380771.39,69.9
11100000,IMPOSTOS,45888158300,8062096541.03,17.5,30839797727.39,67.2
11120000,Imposto s/ o patrimôno e a renda,10340639200,1787500903.8,17.2,8259536352.19,79.8
11120200,Imposto s/ a propriedade predial e territorial urbana,7964661200,1397465696.52,17.5,6178751819.08,77.5
11120201,Imposto sobre a propriedade predial urbano,7311559700,1291798454.28,17.6,5710271206.53,78.1
11120202,Imposto sobre a propriedade territorial urbana,653101500,105667242.24,16.1,468480612.55,71.7
11120800,Imposto s/ transmissão Inter-vivos-ITBI-IV,2375978000,340260478.62,14.3,1635113730.91,68.8
11120900,Receita Tributária a classificar,0,49774728.66,0,445670802.2,0
11130000,Imposto sobre produção e a ciculação,35547519100,6277595637.23,17.6,22580261375.2,63.5
11130500,Imposto sobre serviço de qualquer natureza,32844863800,5795610105.04,17.5,20601445093.42,62.7
11130700,imposto sobre a venda a varejo de combustivéis líquidos e gasosos-IVV,2702655300,511985532.19,18.9,1978816281.78,73.2
11200000,Taxas,12572209900,1721285245.59,13.6,10147421063.73,80.7
11210000,Taxa pelo exercicío do poder de policia,2369878800,232017795.44,9.7,2603487959.11,109.8
11210100,"Taxa de licença para localização,funcionamento e instalação",1717839100,165164548.23,9.6,2039237107.21,118.7
11210200,Taxa de licença para tráfego de veículos,2275400,1862.1,0,24655.8,1
11210300,Taxa de licença para estacionamento de veículos,0,0,0,0,0
11210400,Taxa de fiscalização de anuncios,129994800,5994076.62,4.6,297740697.69,229
11210500,Taxa de licença para escavações e retirada de materiais do sub-solo,0,0,0,0,0
11210600,Taxa de licença para construção de arruamentos e loteamentos,470850400,60447170.88,12.8,232301243.41,49.3
11210601,Taxa de licença para construção de arruamentos e loteamentos,470850400,60447076.17,12.8,232296708.24,49.3
11210602,Arrecadação de preços serv e taxas-SEHAB,0,0,0,0,0
11210603,axa de licença para construção de arruamentos e loteamentos-anistia,0,94.71,0,4535.17,0
11210700,Taxa de licença para elev.monta cargas e escadas rolantes,48919100,410137.61,0.8,34184255,69.8
11220000,Taxa pela prestação de serviços,10202331100,1489267450.15,14.6,7543933104.62,73.9
11220100,Taxa de limpeza pública,6390937500,1041267309.41,16.2,4969753104.62,77.7
11220200,Taxa de conservação de vias e logradouros públicos,3215660400,335448692.91,10.4,2073907077.73,64.4
11220300,Taxa de pavimentação e serviços preparatórios de pavimentação,0,0,0,0,0
11220400,Taxa de combate a sinistro,588023200,111631797.08,18.9,498302746.24,84.7
11220500,Taxa de estudos p/ fixação de diretrizes,7710000,919650.75,11.9,1969161980.27,25.5
11300000,Contribuições de melhoria,211592200,12137619.41,5.7,55161980.27,26
13000000,Receita patrimonial,3236180900,1381508614.29,42.6,3915538956.74,120.9
13100000,Receitas Imobiliárias,454992900,108529798.62,23.8,297293098.27,65.3
13110000,"Rendas de mercados, feiras e matadouros",347269800,84626702.03,24.3,236524606.86,68.1
13110001,"Rendas de mercados, feiras e matadouros-sistema Velho",0,4358388.66,0,17322955.24,0
13110002,"Rendas de mercados, feiras e matadouros-sistema novo",347269800,80268313.37,23.1,219201651.62,63.1
13120000,Receita do estádio municipal,32093500,10075880.85,31.4,18546527.55,57.7
13130000,Receita de teatros,30957900,7121339.6,23,19545698.04,63.1
13130100,Receita de teatros-PMSP,30957900,886050,2.8,4091468.82,13.2
13130200,Receita de teatros-FEPAC,0,6235289.6,0,15454229.22,0
13140000,Receita do autodromo,7560900,1205368.24,15.9,4022094.29,53.2
13150000,Receita do kartodromo,785900,0,0,177924.56,22.6
13160000,Receita de permissão de atividades ambulantes,10033200,2863598.61,28.5,9345746.79,93.1
13170000,Receita das unidades educacionais e esportivas,718800,95090.2,13.2,323510.99,45
13180000,Outras receitas de próprios municipais,25572900,2541819.09,9.9,8806989.19,34.4
13190000,Receita de eventos turisticos-futur,0,0,0,0,0
13200000,Receitas de valores mobiliários,2781188000,1272978815.67,45.7,3618245858.47,130.1
13210000,Resultado das aplicações financeiras,2781188000,1268529587.52,45.6,3613796630.32,129.9
13210001,Resultado das aplicações financeiras-PMSP,2781188000,197659844.96,7.1,388828570.86,13.9
13210002,Resultado das aplicações financeiras-FUMDES,0,908477109.54,0,2635240136.76,0
13210003,Resultado das aplicações financeiras-FUNAPS,0,5680733.13,0,39056873.47,0
13210004,Resultado das aplicações financeiras-CAM.MUNICIPAL,0,36302495.57,,96130930.83,0
13210005,Resultado das aplicações financeiras-T.C.M,0,8514371.32,0,30861202.23,0
13210600,Resultado das aplicações financeiras-CEF-VL-BLOQ,0,52905818.61,0,189331041.41,0
13210700,Resultado das aplicações financeiras-FEPAC,0,1164235.27,0,3585491,0
13210800,Resultado das aplicações financeiras-LOT.HABIT,0,1311514.49,0,17256514.26,0
13210900,Resultado das aplicações financeiras-ARREC-BANCAR,0,56513260.54,0,213505665.41,0
13211000,Resultado das aplicações financeiras-FUNCAD,0,204.9,0,204.09,0
13211100,Resultado das aplicações financeiras-FUTUR,0,0,0,0,0
13220000,Resultado das variações cambiais e juros das operações de crédito,0,0,0,0,0
13230000,Participação de dividendos,0,4449228.15,0,4449228.15,0
15000000,Receita Industrial,14885000,1482839.17,9.9,7440164.15,49.9
15200000,Receita da Industria de transformação,14885000,1482839.17,9.9,7440164.15,49.9
15210000,Receita da gráfica municipal,7791100,410103.84,5.2,2807173.11,36
15220000,Receita de subprodutos da limpeza pública,7093900,1072735.33,15.1,4632991.04,65.3
16000000,Receita de serviços,525245100,55460827.49,10.5,209837493.42,39.9
16100000,Serviços de expediente,95573900,11244320.33,11.7,36351131.67,38
16200000,Serviços de oficinas e reparos,0,0,0,0,0
16300000,Receita do almoxarifado central,21263700,0,0,73442.62,0.3
16400000,Receito de registro de profissionais e firmas,4162400,260.62,0,93932.86,2.2
16500000,Serviços de depositos,2000,0,0,9944.23,497.2
16600000,Receita de permissão para a exploração de serviços de taxis,163891000,23572264.99,14.3,90522171.14,55.2
16700000,Serviços diversos,181976100,14036771.55,7.7,63805205.87,35
16800000,Tarifa de pedágio para ingresso nas ruas de pedestres,52761200,6607210,12.5,18981627.41,35.9
16900000,Requisiçoes de serviços- Fisc,5524800,0,0,37.62,0
17000000,Transferências correntes,52216588400,10584400790.76,20.2,41247039519.3,78.9
17200000,Transferências Intergovernamentais,52216588400,10584240355.67,20.2,41246819480.5,78.9
17210000,Transferências da União,2906400900,1076690031.38,37,3782111021.71,130.1
17210100,Participação na receita da União,1319177600,487416378.67,36.9,1952931487.49,148
17210101,Cotaparte do fundo de participação dos municipios,695179400,88344483.91,12.7,537909605.34,77.3
17210104,Transferencia do imp.s/a renda ret.nas fontes,617980400,398947196.25,64.5,1414294668.28,228.8
17210105,Transferencia do imp.s/a prop.territ. Rural,6017800,124698.51,2,727213.87,12
17210106,Transferências do imposto sobre serviços de transporte rodoviário.,0,0,0,0,0
17210107,Cota-parte imp. único s/lubrificantes Iíquidos e gasosos. ,0,0,0,0,0
17210900,Outras transferências da União,1587223300,589273652.71,37.1,1829179534.22,115.2
17210901,Transferência da União - INAMPS-PAÍS,0,0,0,0,0
17210902,Transferência da União - FINS0CIAL,0,0,0,0,0
17210903,Transferencia da União - Fund. Nac .Pró-memoria,0,0,0,0,0
17210904,Transferências da União- E.B.T.U-SEMAT,0,0,0,0,0
17210905,Transf. da União — Fundo Nac. Desenv. Educ,0,0,0,14760000,0
17210906,Transf. da União - Ministério do Desenvolvimento Urbano,0,0,0,0,0
17210907,Transf. da União - FUNDES,0,394471521.11,0,1452483913.43,0
