codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,2090912724,316570725.52,15.14,1527842551.16,73.07
11000000,RECEITA TRIBUTÁRIA,1022074015,87522046.01,8.56,574250582.1,56.18
11000001,RECEITA TRIBUTÁRIA A CLASSIFICAR,0,-393046.15,0,183138.04,0
11100000,IMPOSTOS,858609725,82701720.97,9.63,519107354.78,60.46
11120000,IMPOSTO S/ O PATRIMÔNO E A RENDA,313435813,12770002.05,4.07,186630088.03,59.54
11120200,IMPOSTO S/ A PROPRIEDADE PREDIAL E TERRITORIAL URBANA,294629525,3381897.94,1.15,152539939.8,51.77
11120201,IMPOSTO SOBRE A PROPRIEDADE PREDIAL,257303018,1776805.54,0.69,137011418.41,53.25
11120202,IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL URBANA,37326507,1605092.4,4.3,15528521.39,41.6
11120300,"IMPOSTO SOBRE A TRANSMISSÃO INTER-VIVOS, POR ATO ONEROSO DE BENS IMOVEIS E DIREITOS REAIS SOBRE IMOVEIS",18806288,9388104.11,49.92,34090148.23,181.27
11130000,IMPOSTO SOBRE PRODUÇÃO E A CICULAÇÃO,474833512,64781567.77,13.64,311679459.36,65.64
11130500,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA,474833512,64781567.77,13.64,311679459.36,65.64
11140000,IMPOSTO SOBRE A VENDA DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS A VAREJO,70340400,5150151.15,7.32,20797807.39,29.57
11200000,TAXAS,163384290,4994510.56,3.06,53621319.26,32.82
11210000,TAXA PELO EXERCICÍO DO PODER DE POLICIA,32614028,1759612.05,5.4,20072330.43,61.55
11210100,"TAXA DE FISCALIZAÇÃO PARA LOCARIZAÇÃO,FUNCIONAMENTO E INSTALAÇÃO",16461608,587224.39,3.57,13357255.22,81.14
11210200,TAXA DE LICENÇA PARA TRÁFEGO DE VEÍCULOS,64340,17102.66,26.58,59572.66,92.59
11210300,TAXA DE LICENÇA PARA ESTACIONAMENTO DE VEÍCULOS,0,0,0,0,0
11210400,TAXA DE FISCALIZAÇÃO DE ANÚNCIOS,3528000,131527.65,3.73,1792484.05,50.81
11210500,TAXA DE LICENÇA PARA ESCAVAÇÕES E RETIRADA DE MATERIAIS DO SUB-SOLO,0,0,0,0,0
11210600,TAXA DE LICENÇA PARA CONSTRUÇÃO DE ARRUAMENTOS E LOTEAMENTOS,11200000,1023757.35,9.14,4115974.62,36.75
11210700,TAXA DE LICENÇA PARA ELEV.MONTA CARGAS E ESCADAS ROLANTES,1360000,0,0,747043.88,54.93
11220000,TAXA PELA PRESTAÇÃO DE SERVIÇOS,130770262,3234898.51,2.47,33548988.83,25.65
11220100,TAXA DE LIMPEZA PÚBLICA,95227632,2259490.69,2.37,24714707.62,25.95
11220200,TAXA DE CONSERVAÇÃO DE VIAS E LOGRADOUROS PÚBLICOS,26504578,780983.66,2.95,6290480.07,23.73
11220300,TAXA DE PAVIMENTAÇÃO E SERVIÇOS PREPARATÓRIOS DE PAVIMENTAÇÃO,0,2819.88,0,32599.39,0
11220400,TAXA DE COMBATE A SINISTRO,9030052,191604.28,2.12,2511201.75,27.78
11300000,CONTRIBUIÇÕES DE MELHORIAS,80000,218860.63,273.58,1338770.02,1673.46
13000000,RECEITA PATRIMONIAL,61284012,29274670.49,47.77,124602508.04,203.32
13100000,RECEITAS IMOBILIÁRIAS,5519978,843014.63,15.27,3970140.07,71.92
13110000,"RENDAS DE MERCADOS, FEIRAS E MATADOUROS",4176272,495767.13,11.87,2880741.55,68.98
13120000,RECEITA DO ESTÁDIO MUNICIPAL,325650,100933.35,30.99,458693.2,140.85
13130000,RECEITA DE TEATROS,859716,183786.75,21.38,443784.09,51.62
13140000,RECEITA DO AUTODROMO,58617,9644.5,16.45,40328.33,68.8
13150000,RECEITA DO KARTODROMO,33216,2554.56,7.69,12650.39,38.09
13160000,RECEITA DE PERMISSÃO DE ATIVIDADES AMBULANTES,0,5249.9,0,54566.26,0
13170000,RECEITA DAS UNIDADES EDUCACIONAIS E ESPORTIVAS,11200,1448.49,12.93,2156.17,19.25
13180000,OUTRAS RECEITAS DE PRÓPRIOS MUNICIPAIS,55307,43629.95,78.89,77220.08,139.62
13200000,RECEITAS DE VALORES MOBILIÁRIOS,55764034,28431655.86,50.99,120632367.97,216.33
13210000,RESULTADO DAS APLICAÇÕES FINANCEIRAS,53550900,28427749.53,53.09,120555696.95,225.12
13220000,RESULTADO DAS VARIAÇÕES CAMBIAIS E JUROS DAS OPERAÇÕES DE CRÉDITO,1837563,0,0,0,0
13230000,PARTICIPAÇÃO DE DIVIDENDOS,375631,3906.33,1.04,76671.02,20.41
15000000,RECEITA INDUSTRIAL,94376,25545.07,27.07,55629.61,58.94
15200000,RECEITA DA INDUSTRIA DE TRANSFORMAÇÃO,94376,25545.07,27.07,55629.61,58.94
15210000,RECEITA DA GRÁFICA MUNICIPAL,65130,18862.75,28.96,46138.74,70.84
15220000,RECEITA DE SUBPRODUTOS DA LIMPEZA PÚBLICA,29246,6682.32,22.85,9490.87,32.45
16000000,RECEITA DE SERVIÇOS,6576601,1320681.63,20.08,4304079.2,65.45
16100000,SERVIÇOS DE EXPEDIENTE,2186400,408816.99,18.7,1207060.17,55.21
16200000,SERVIÇOS DE OFICINAS E REPAROS,54709,300.5,0.55,3076.3,5.62
16300000,RECEITA DO ALMOXARIFADO CENTRAL,35300,8359.5,23.68,21422.67,60.69
16400000,RECEITO DE REGISTRO DE PROFISSIONAIS E FIRMAS,51180,0,0,37137.81,72.56
16500000,SERVIÇOS DE DEPOSITOS,15,0,0,45.68,304.53
16600000,RECEITA DE PERMISSÃO PARA A EXPLORAÇÃO DE SERVIÇOS DE TAXIS,2193420,646526.78,29.48,1793118.74,81.75
16700000,SERVIÇOS DIVERSOS,1779380,218176.32,12.26,912963.45,51.31
16800000,TARIXA DE PEDÁFIO PARA INGRESSO NAS RUAS DE PEDESTRES,225302,15952.86,7.08,264551.91,117.42
16900000,REQUISIÇOES DE SERVIÇOS- FISC,50895,22548.68,44.3,64702.47,127.13
17000000,TRANSFERÊNCIAS CORRENTES,881012682,159687158.8,18.13,682055031.98,77.42
17200000,TRANSFERÊNCIAS INTERGOVERNAMENTAIS,881012682,159687158.8,18.13,682055031.98,77.42
17210000,TRANSFERÊNCIAS DA UNIÃO,52367223,6278649.3,11.99,37054903.68,70.76
17210100,PARTICIPAÇÃO NA RECEITA DA UNIÃO,32235540,6178812.1,19.17,33344130.62,103.44
17210104,TRANSFERENCIA DO IMP.S/A RENDA RET.NAS FONTES,31988004,6138482.75,19.19,31543371.66,98.61
17210105,TRANSFERENCIA DO IMP.S/A PROP.TERRIT. RURAL,247536,0,0,41712.66,16.85
17210106,"TRANSFERÊNCIAS DO IMPOSTO SOBRE SERVIÇOS DE TRANSPORTE RODOVIÁRIO, INTERMUNICIPAL E INTERESTADUAL DE PESSOAS E CARGA",0,0,0,0,0
17210107,COTA-PARTE IMP. ÚNICO S/LUB.COMB. IIQ.GASOSOS. ,0,40329.35,0,1759046.3,0
17210120,COTA-PARTE DA TAXA RODOVIÁRIA ÚNICA,0,0,0,0,0
17210900,OUTRAS TRANSFERÊNCIAS DA UNIÃO,20131683,99837.63,0.5,3710773.06,18.43
17210901,TRANSFERÊNCIA DA UNIÃO - INAMPS-PAÍS,0,0,0,2688796.72,0
17210902,TRANSFERÊNCIA DA UNIÃO - FINS0CIAL,0,0,0,0,0
17210903,TRANSFERENCIA DA UNIÃO - FUND. NAC .PRÓ-MEMORIA,0,0,0,300,0
17210904,TRANSF. DA UNIAO-MINISTERIO DO DESENVOLVIMENTO URBANO,0,0,0,0,0
17210905,TRANSF. DA UNIÃO — FUNDO NAC. DESENV. EDUC,0,0,0,2304,0
17210906,TRANSF. DA UNIÃO - APOIO FINAC.DE EMERGÊNCIA,0,0,0,0,0
17210907,TRANSF. DA UNIÃO-FUNDO ESP-LEI 7525 DE 22/7/86,0,5845.54,0,12022.8,0
17210908,TRANSF. DA UNIÃO - CONVÊNIO ZOONOSES,0,0,0,0,0
17210909,TRANSF. DA UNIÃO - OUTRAS TRANSFERENCIAS,0,93992.09,0,1007349.54,0
17220000,TRANSFERENCIAS DOS ESTADOS,828645459,153408509.07,18.51,645000128.3,77.84
17220100,PARTICIPAÇÃO NA RECEITA DOS ESTADOS,827408438,153408509.07,18.54,644808128.3,77.93
17220101,COTA-PARTE IMP.S/A CIRCULAÇÃO DE MERCADORIAS,797085364,149689277.45,18.78,609535978.34,76.47
17220102,COTA-PARTE IMP . S/TRANSM. DE BENS IMÓVEIS,3582150,0,0,2692281.94,75.16
17220103,COTA-PARTE DO IMP . S/PROP.VEIC. AUTOMOTORES,26740924,3719231.62,13.91,32579868.02,121.84
17220900,OUTRAS TRANSFERÊNCIAS DOS ESTADOS,1237021,0,0,192000,15.52
17220901,TRANSFERÊNCIAS DOS ESTADOS - INAMPS-PAIS,0,0,0,192000,0
17220902,TRANSFERENCIAS DOS ESTADOS- SECRET. EDUC.-PROFIC,0,0,0,0,0
17300000,TRANSFERÊNCIAS DE INSTITUIÇÕES PRIVADAS,0,0,0,0,0
19000000,OUTRAS RECEITAS CORRENTES,119871038,38740623.32,32.32,142574720.23,118.94
19100000,MULTAS E JUROS DE MORA,92698508,32301125.31,34.85,89048861.44,96.06
19110000,MULTAS E JUROS DE MORA DOS TRIBUTOS,6457758,17900329.94,277.19,27940476.13,432.67
19120000,MULTAS DE OUTRAS ORIGENS,86240750,14400795.37,16.7,61108385.31,70.86
19200000,INDENIZACOES E RESTITUICOES,257827,0,0,1325.57,0.51
19210000,INDENIZAÇÕES POR CAIÇAMENTOS REPOSTOS,41,0,0,0,0
19220000,RESTITUIÇÕES,257786,0,0,1325.57,0.51
19300000,RECEITA DA DÍVIDA ATIVA,12894757,2315786.55,17.96,14851810.52,115.18
19310000,RECEITA DA DÍVIDA ATIVA TRIBUTÁRIA,11603561,2147778.14,18.51,13714262.48,118.19
19320000,RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA,1290896,168008.41,13.01,1137548.04,88.12
19900000,RECEITAS DIVERSAS,14020246,4123711.66,29.41,38672722.7,275.83
19910000,RECEITA DE CONTRIBUIÇÕES ESTABELECIDAS EM CONTRATOS,106980,61810.21,57.58,192174.21,179.64
19920000,"RECEITA DA JUNTA ADMINISTRATIVA, DA CASA PROPRIA.",0,0,0,0,0
19930000,RECEITA DE CANCELAMENTOS DE RESTOS A PAGAR,6740955,469296.17,6.96,14045705.76,208.36
19940000,EVENTUAIS DIVERSOS,7172311,3592605.28,50.09,24434842.73,340.68
20000000,RECEITAS DE CAPITAL,1264274619,8068050.4,0.64,136814488.88,10.82
21000000,0PERAÇÕES DE CRÉDITO,1175802603,6400029.03,0.54,124224261.24,10.57
21100000,OPERAÇÕES DE CRÉDITO INTERNAS,1084905714,2103165.98,0.19,90058971.69,8.3
21200000,OPERAÇÕES DE CRÉDITO EXTERNAS,90896889,4296863.05,4.73,34165289.55,37.59
22000000,ALIENAÇÃO DE BENS,77208108,20360,0.03,3934418.95,5.1
22100000,ALIENAÇÃO DE BENS MÓVEIS,77054000,20360,0.03,3922802.5,5.09
