codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,10517710700,921554232.73,8.78,6273040860.52,59.05
11000000,RECEITA TRIBUTÁRIA,5143091000,470059114.74,9.14,2876158386.09,56.92
11100000,IMPOSTOS,4591212000,426213340.95,9.28,"2.729,209.097,17",59.44
11120000,Imposto s/ o patrimôno e a renda,2452612000,232616382.61,9.48,1549041794.24,63.16
11120200,Imposto s/ a propriedade predial e territorial urbana,1782916000,180759935.4,10.14,1170473357.41,65.65
11120201,Imposto sobre a propriedade predial ,1719759000,171653780.5,9.98,1.115.069.393.35,84.84
11120202,Imposto sobre a propriedade territorial urbana,63157000,9106148.84,14.42,55403964.06,87.72
11120400,Imposto sobre a renda e provimentos de qualquer natureza,417582000,35413963.74,8.48,242274051.81,58.02
11120431,Retido nas Fontes S/os rend do trabalho,406567000,33590413.25,8.26,230230156.78,56.63
11120433,Imposto de Renda Retido na Fonte sobre Remessa de Recursos ao Exterior,0,0,0,0,0
11120434,Imposto de Renda Retido nas Fontes s/ Outros Rendimentos,11015000,1823550.49,16.56,12043901.03,109.34
11120800,Imposto s/Trans. Inter-vivos de Bens Imóveise de Direitos Reais s/ Imóveis. ITBl’IV,252114000,20490805.99,8.13,123367975.65,48.93
11120900,Receita Tributária a classificar,0,-4148322.52,0,12926403.37,0
11130000,Imposto sobre produção e a ciculação,2138600000,193690958.35,9.06,1180167302.93,55.18
11130500,Imposto sobre serviço de qualquer natureza,2138581000,193605141.26,9.06,1180138350.05,55.18
11130501,ISS,2120421000,1916964.88,9.04,1167749119.58,55.07
11130502,ISS-Sistema Integrado-Simples,18160000,1996407.76,10.9,12382357.96,8.18
11130503,ISS-CMSP,0,2264.55,0,6872.51,0
11130504,ISS-Retido na fonte,0,0,0,0,0
11130700,imposto sobre a venda a varejo de combustivéis líquidos e gasosos-IVV,19000,1817.09,9.56,28952.88,152.38
11200000,Taxas,382792000,43763257.07,11.43,143268400.62,37.43
11210000,Taxa pelo exercicío do poder de policia,164903000,29694909.28,18.01,84055008.84,50.91
11210200,OutxasTaxas dE Municípalidade,129881000,24088543.74,18.55,69556691.87,53.55
11210100,"Taxa de fiscalização localização, instalação e  funcionamento ",103398000,20645952.7,19.97,53160079.04,51.41
11120202,Taxa p/ Exame e Ver Proj r Construções,26445000,3440240.94,13.01,16363847.86,61.88
11210203,TAXA DE LICENCA P TRAFEGO DE VEICULOS,38000,2341.1,6.16,32764.07,86.22
11210204,Taxa de fiscalização de estabelecimentos-TFE.,0,0,0,0,0
11210600,Taxa de licença para construção de arruamentos e loteamentos,39000,474.31,1.22,18724.47,48.01
11210900,Taxa de Vistoría de Normas de Segurança,0,0,0,0,0
11212600,Taxa de Publicidade Comercial,32030000,5564957.77,17.37,11479664.01,35.84
11212601,Taxa de Fiscalização de Anúncios,32030000,5664957.77,17.37,11479664.01,35.84
11213400,Taxa de fisc de Aparelhos deTransporte,2958000,40993.46,1.39,2999928.49,101.42
11213401,Taxa de Vist.ap.transp.vert.horizontal,2958000,40993.46,1.39,2999928.4,101.42
11220000,Taxa pela prestação de serviços,217884000,14068287.79,6.46,59213391.98,27.18
11220300,Taxa de Conservação de vias e logradouros públicos,5000,11720.84,234.42,71247.53,1424.95
11220400,Taxa de combate a sinistros,1000,3360.27,336.03,20787.16,2078.72
11220500,Taxa de estudos p/ fixação de diretrizes,341000,53219.91,15.61,201662.53,59.14
11220600,Taxa de Fiscalização dos Serviçosde Limpeza Urbana-FISLURB,217500000,0,0,0,0
11220700,Taxa de Resíduos SólidosDoniciliares.TRSD,0,13502446.47,0,55642378.61,0
11220800,Taxa de Resíduos Sólidos de Serviços de Saúde.TRSS,0,440797.54,0,1886782.51,0
11229000,Taxa de Limpeza pública,37000,56742.76,153.36,390533.74,1055.5
11300000,Contribuições de melhoria,1587000,81717.88,5.15,557632.32,35.14
11400000,Contibuição sobre a Iluminação Pública-COSP,167500000,0,0,0,0
11900000,Receitas a classificar-DAMSP,0,1398.83,0,3123255.78,0
12000000,RECEITAS DE CONTRIBUIÇÕES,0,4765501.1,0,4925906.98,0
12104600,COMPENSAÇÃO PREVIDENCIÁRIA ENTE REGIME GERAl. E OS REGIMES PROPRIOS DE PREVID. DOS SERVIDORES,0,0,0,17454.1,0
12104601,Compensação Previdenciária,0,0,0,17454.1,0
12200000,CONTRIBUIÇÕES ECONOMICAS,0,4765501.1,0,4908452.88,0
12202200,Cota.part.a de Compensações Financeiras,0,48150,0,191102.38,0
12202231,Compensação financeira com RoyaIties pela Produçao de Petróleo ou Gás Natural,0,48150.6,0,191102.38,0
12202900,Contribuiçáo para o Custeio do Serv. de iluminação Pública-COSIP/FUNDIP,0,4717350.5,0,4717350.5,0
13000000,Receita patrimonial,163210000,25713624.82,15.75,121763150.65,74.61
13100000,Receitas Imobiliárias,13229000,1206021.53,9.8,6895581.55,52.12
13110000,Alugueis,8855000,794557.44,8.97,5049344.02,57.02
13110100,Aluguel do  Mercado Municipal,8025000,645120.66,8.04,4537477.33,56.64
13110101,"Rendas de mercados, feiras e matadouros-sistema velho",0,12057.23,0,68554.97,0
13110102,"Rendas de mercados, feiras e matadouros-sistema novo",8025000,633063.43,7.89,4468922.36,55.69
13110200,Aluguel de Centros Esportivos,320000,43842.51,13.7,209550.49,65.48
13110201,Receita de estádio municipal,110000,1623.75,1.48,11612.86,10.56
13110202,Receita do autodromo,127000,27384.05,21.56,4080.95,74.55
