codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,7725267000.001,652473816.05,8.45,6197020972.26,80.22
11000000,RECEITA TRIBUTÁRIA,3358981000,299676781.08,8.92,2572263232.21,76.58
11100000,IMPOSTOS,3230821000.001,282404771.71,8.74,2474740208.97,76.6
11120000,Imposto s/ o patrimôno e a renda,1575682000.001,127344020.56,8.08,1270060936.97,80.6
11120200,Imposto s/ a propriedade predial e territorial urbana,1357318000,126531640.93,9.32,1097981717.96,80.89
11120201,Imposto sobre a propriedade predial ,1308518000,122027171.43,9.33,1058816190.97,80.91
11120202,Imposto sobre a propriedade territorial urbana,48732000.001,4504469.5,9.24,9165526.99,80.37
11120800,Imposto s/ transmissão Inter-vivos-ITBI-IV,218364000,21539490.25,9.86,134122650.98,61.42
11120900,Receita Tributária a classificar,0.001,-20727110.62,0,37956568.03,0
11130000,Imposto sobre produção e a ciculação,1655139000,155060751.15,9.37,1204679272,72.78
11130500,Imposto sobre serviço de qualquer natureza,1655105000.001,155047933.65,9.37,1204637976.3,72.78
11130501,ISS,164441000,153659871.56,9.34,1194454574.91,72.64
11130502,ISS-Sistema Integrado-Simples,10695000,1388062.09,12.98,10183401.39,95.22
11130700,imposto sobre a venda a varejo de combustivéis líquidos e gasosos-IVV,34000.001,12817501,37.7,41295.7,121.46
11200000,Taxas,127469000.001,17209428.5,13.5,96644835.26,75.82
11210000,Taxa pelo exercicío do poder de policia,127288000.001,17084137.96,13.42,95970088.61,75.4
11210100,"Taxa de licença para localização,funcionamento e instalação",73225000.001,11480961.07,15.68,58769493.24,80.26
11210200,TAXA DE LICENCA P TRAFEGO DE VEICULOS,0.001,2930.67,0,34081.61,0
11210400,Taxa de fiscalização de anuncios,25170000,3469608.88,13.78,18575293.26,73.8
11210600,Taxa de licença para construção de arruamentos e loteamentos,10000,570.25,5.7,4169.52,41.7
11210700,Taxa de Vist.ap.transp.vert.horizontal,2201000,18308.77,0.83,2374004.4,107.86
11210800,Taxa para exame e verificação de projetos de construções,26682,2111758.32,7.91,16213046.58,60.76
11220000,Taxa pela prestação de serviços,181000,125290.54,69.22,674746.65,372.79
11220100,Taxa de Limpeza pública,0,78182.43,0,377434.16,0
11220200,Taxa de Conservação de vias e logradouros públicos,0.001,9836.66,0,125106.87,0
11220400,Taxa de combate a sinistros,0.001,5706.14,0,12312.63,0
11220500,Taxa de estudos p/ fixação de diretrizes,181000.001,31565.31,17.44,159892.99,88.34
11300000,Contribuições de melhoria,691000,62478.71,9.04,734280.13,106.26
11900000,Receita a classificar-DAMSP,0.001,102.16,0,143907.85,0
13000000,Receita patrimonial,64653000,14426615.41,22.31,81980368.19,126.8
13100000,Receitas Imobiliárias,10713000,1042978.07,9.74,7277511.65,67.93
13110000,Receitas de Proprios municipais,10713000,1042978.07,9.74,7277511.65,67.93
13110001,"Rendas de mercados, feiras e matadouros-sistema Velho",362000,11581.96,3.2,91334.61,25.23
13110002,"Rendas de mercados, feiras e matadouros-sistema novo",1903000.001,490418.88,25.77,3115821.33,163.73
