codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES ,16510080700,1336766980.11,8.1,15988811238.04,96.84
11000000,RECEITA TRIBUTÁRIA ,7886698400,575887028.59,7.3,7263379449.19,92.1
11100000,IMPOSTOS ,7648176100,568301855.57,7.43,7118266098.7,93.07
11120000,IMPOSTOS S/ O PATRIMÔNIO E A RENDA ,3683261100,225808254.98,6.13,3479323889.69,94.46
11120200,IMPOSTO S/ A PROPRIEDADE PREDIAL E TERRITORIAL URBANA ,2826920000,130862907.19,4.63,2605360712.43,92.16
11120201,Imposto s/ a Propriedade Predial ,2693037200,123499712.58,4.59,2403315433.11,89.24
11120202,Imposto s/ a Propriedade Territorial Urbana ,133882800,7363194.61,5.5,202045279.32,150.91
11120400,IMPOSTO S/ A RENDA E PROVENTOS DE QUALQUER NATUREZA ,509657800,57538446.64,11.29,504484302.33,98.98
11120431,Imposto de Renda Retido nas Fontes s/ os Rendimentos do Trabalho ,495391000,51388688.02,10.37,455415527.97,91.93
11120433,Imposto de Renda Retido nas Fontes s/ Remessa de Recursos ao Exterior ,0,0,0,0,0
11120434,Imposto de Renda Retido nas Fontes s/ Outros Rendimentos ,14266800,6149758.62,43.11,49068774.36,343.94
11120800,"IMPOSTO S/ TRANSMISSÃO ""INTER-VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS S/ IMÓVEIS - ITBI-IV ",346683300,37406901.15,10.79,369478874.93,106.58
11130000,IMPOSTO S/ A PRODUÇÃO E A CIRCULAÇÃO ,3964915000,342493600.59,8.64,3638942209.01,91.78
11130500,IMPOSTO S/ SERVIÇOS DE QUALQUER NATUREZA ,3964549100,342491727.52,8.64,3638860850.52,91.78
11130501,ISS ,3932621400,338821669.63,8.62,3604855042.65,91.67
11130502,ISS - Sistema Integrado - Simples ,31760300,3665612.06,11.54,33622428.86,105.86
11130503,ISS - CMSP ,167400,4445.83,2.66,383379.01,229.02
11130700,Imposto s/ Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV ,365900,1873.07,0.51,81358.49,22.24
11200000,TAXAS ,238335100,5924072.55,2.49,141324759.56,59.3
11210000,TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA ,196561600,4788468.2,2.44,112216304.74,57.09
11212500,"TAXA DE LICENÇA P/ FUNCIONAMENTO DE ESTABELECIMENTOS COMERCIAIS, INDÚSTRIAS E PRESTADORA DE SERVIÇOS ",80717900,1988192.71,2.46,60293476.59,74.7
11212501,"Taxa de Licença p/ Localização, Instalação e Funcionamento ",0,0,0,0,0
11212502,Taxa de Vistoria de Normas de Segurança ,0,0,0,0,0
11212503,Taxa de Fiscalização de Estabelecimentos - TFE ,80717900,1988192.71,2.46,60293476.59,74.7
11212600,TAXA DE PUBLICIDADE COMERCIAL ,57120400,606125.55,1.06,16550690.29,28.98
11212601,Taxa de Fiscalização de Anúncios ,57120400,606125.55,1.06,16550690.29,28.98
11213200,TAXA DE APROVAÇÃO DO PROJETO DE CONSTRUÇÃO CIVIL ,48620700,2165041.93,4.45,28797102.99,59.23
