codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,6596987000.001,495545064.86,7.51,3383813862.23,51.29
11000000,RECEITA TRIBUTÁRIA,3060794000,242584733.25,7.93,1592176678.651,52.02
11100000,IMPOSTOS,2886678000,234471239.701,8.12,1541243015.251,53.39
11120000,Imposto s/ o patrimôno e a renda,1392600000.001,120232997.48,8.63,868550806.89,62.37
11120200,Imposto s/ a propriedade predial e territorial urbana,1197468000,103846994.01,8.67,160297258.78,63.49
11120201,Imposto sobre a propriedade predial ,1141886000,99786732.041,8.74,130415644.941,63.97
11120202,Imposto sobre a propriedade territorial urbana,55582000.001,4080261.97,7.3,29821613.84,53.65
11120800,Imposto s/ transmissão Inter-vivos-ITBI-IV,195132000.001,16011653.43,8.21,82869693.45,42.47
11120900,Receita Tributária a classificar,0.001,374350.02,0,25383854.66,0
11130000,Imposto sobre produção e a ciculação,1494078000,114238242.24,7.65,672692208.36,45.02
11130500,Imposto sobre serviço de qualquer natureza,1493883000,114219569.28,7.65,612484019.04,45.02
11130501,ISS,1493883000,113416475.18,7.59,668361042.85,44.74
11130502,ISS-Sistema Integrado-Simples,0,903094.1,0,4122976.19,0
11130700,imposto sobre a venda a varejo de combustivéis líquidos e gasosos-IVV,195000,18872.96,9.58,208189.32,106.76
11200000,Taxas,172211000.001,8110366.64,4.71,50767739.091,29.48
11210000,Taxa pelo exercicío do poder de policia,172085000,7154160.28,4.16,28119929.97,16.69
11210100,"Taxa de licença para localização,funcionamento e instalação",78693000.001,3136118.501,3.99,14124167.201,17.95
11210400,Taxa de fiscalização de anuncios,72082000,554072.8,0.77,3079183.05,5.38
11210600,Taxa de licença para construção de arruamentos e loteamentos,1308000,247706.39,18.94,696448.51,53.25
11210700,Taxa de Vist.ap.transp.vert.horizontal,1836000,1688206,91.95,1880404.95,102.42
11210800,Taxa para exame e verificação de projetos de construções,18166000,1525996.59,8.4,8139726.26,44.81
11220000,Taxa pela prestação de serviços,126000,956206.36,758.89,22047809.12,498.26
11220100,Taxa de Limpeza pública,0,833553.74,0,17939187.89,0
11220200,Taxa de Conservação de vias e logradouros públicos,0,68563.01,0,3284876.42,0
11220400,Taxa de combate a sinistros,0,48036.62,0,178297.45,0
