codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,6437249000,520105951.58,8.08,3814194607.52,59.25
11000000,RECEITA TRIBUTÁRIA,3080716000,289831515.93,9.41,1900068127.17,61.68
11100000,IMPOSTOS,2420371000,202939332.7,8.38,1471841417.37,60.81
11120000,Imposto s/ o patrimôno e a renda,911084000,68710050.94,7.54,644630183.61,70.75
11120200,Imposto s/ a propriedade predial e territorial urbana,728473000.001,79404910.16,10.9,501480838.16,68.84
11120201,Imposto sobre a propriedade predial ,692646000,76321449.89,11.02,481012654.69,69.45
11120202,Imposto sobre a propriedade territorial urbana,35821000.001,3083460.27,8.61,20468163.47,57.13
11120800,Imposto s/ transmissão Inter-vivos-ITBI-IV,182611000.001,15877111.56,8.69,94558987.56,51.78
11120900,Receita Tributária a classificar,0,-26571970.78,0,48590357.89,0
11130000,Imposto sobre produção e a ciculação,1509287000.001,134229281.76,8.89,827211233.76,54.81
11130500,Imposto sobre serviço de qualquer natureza,1509045000,134155464.69,8.89,827096009.6,54.81
11130700,imposto sobre a venda a varejo de combustivéis líquidos e gasosos-IVV,242000,73817.07,30.5,115224.16,47.61
11200000,Taxas,658357000,86794383.32,13.18,427317313.65,64.91
11210000,Taxa pelo exercicío do poder de policia,80245000.001,26403556.53,32.9,49145949.74,61.24
11210100,"Taxa de licença para localização,funcionamento e instalação",45338000,20669709.09,45.59,31984810.52,70.55
11210200,Taxa de licença para tráfego de veículos,0.001,0,0,18.7,0
11210400,Taxa de fiscalização de anuncios,6650000,2232358.9,33.57,5054936.51,76.01
11210600,Taxa de licença para construção de arruamentos e loteamentos,22330000,150217.55,0.67,709834.37,3.18
11210700,Taxa de Vist.ap.transp.vert.horizontal,1698000.001,1613022.19,95,1732996.29,102.6
11210800,Taxa para exame e verificação de projetos de construções,4229000,1738248.8,41.1,9663353.35,228.5
11220000,Taxa pela prestação de serviços,578112000,60390826.79,10.45,378171363.91,65.41
11220100,Taxa de limpeza pública,464102000,50485280.21,10.88,304533133.061,65.62
11220200,Taxa de conservação de vias e logradouros públicos,92747000,7364300.67,7.94,59862698.57,64.54
11220400,Taxa de combate a sinistro,21121000,2536321.43,12.01,13702865.721,64.88
11220500,Taxa de estudos p/ fixação de diretrizes,142000,4924.48,3.47,72666.561,51.17
11300000,Contribuições de melhoria,1988000,88238.73,4.44,898297.13,45.19
11900000,Receita a classificar-DAMSP,0,9561.18,0,11099,0
13000000,Receita patrimonial,10072000,919123.7,9.13,5222606.45,51.85
13100000,Receitas Imobiliárias,4649000,488544.21,10.51,2628560.93,56.54
13110000,"Rendas de mercados, feiras e matadouros",4649000,488544.21,10.51,2828560.93,56.64
13110001,"Rendas de mercados, feiras e matadouros-sistema Velho",0,15913.94,0,119059.991,0
13110002,"Rendas de mercados, feiras e matadouros-sistema novo",1909000,190136.09,9.96,924238.991,48.41
13120000,Receita do estádio municipal,304000,43312.72,14.25,384512.22,126.48
,,,,,,
13110400,Receita de teatros-PMSP,984000,18607.5,1.89,149901.29,15.23
13110500,Receita de teatros-FEPAC,0,117996.121,0,354201.85,0
13110600,Receita do autodromo,163000,25429.54,15.6,81550.72,50.03
13110700,Receita do kartodromo,74000,5401.58,7.3,67262.42,90.9
13110800,Receita de permissão de atividades ambulantes,302000,24725,8.19,85526.13,28.32
13110900,Receita das unidades educacionais e esportivas,222000,9548.21,4.3,75092.061,33.83
13100000,Outras receitas de próprios municipais,691000,37573.51,5.44,387215.26,56.04
13200000,Receitas de valores mobiliários,5423000,430579.49,7.94,2594045.527,47.83
13210000,Juros de titulos de renda,5423000,430579.49,7.94,2594045.52,47.83
13210100,Resultado das aplicações financeiras,5000000,226871.71,4.53,1612479,32.25
13210101,Resultado das aplicações financeiras-PMSP,5000000,192495.571,3.85,872824.81,17.46
13210102,Resultado das aplicações financeiras-FUNDES,0,13351.101,0,322235831,0
13210103,Camara municipal de São Paulo,0,930.98,0,20579.51,0
13210104,Resultado das aplicações financeiras-T.C.M,0,7685.61,0,119220.23,0
13210106,Resultado das aplicações financeiras-FEPAC,0,2098.9,0,16444.86,0
13210108,Resultado das aplicações financeiras-FUNCAD,0,473.671,0,3546.93,0
13210109,Resultado das aplicações financeiras-FUTUR,0,8.87,0,299.53,0
13210110,FUNCOR,0,2831.221,0,81271.961,0
13210111,Resultado das aplicações financeiras-FUNDEF,0,855.3,0,39581.781,0
13210112,Operação urbana faria lima,0,5617.731,0,113838461,0
13210113,Operações Interligadas,0,322.761,0,42635.71,0
13210200,Participação e dividendos,63000,0,0,0,0
13210300, remuneração da receita,360000,203907.78,56.64,981585.91,272.66
15000000,Receita Industrial,535000,42411.95,7.93,244670.07,45.73
15200000,Receita da Industria de transformação,535000,42411.95,7.93,244670.07,45.73
15210000,Receita da gráfica municipal,122000,18522.701,15.18,53139.99,43.56
15220000,Receita de subprodutos da limpeza pública,413000,23889.25,5.78,191530.08,46.38
16000000,Receita de serviços,34028000,2051803.36,6.03,15968796.75,46.93
16100000,Receita de serviços,34028000,2051803.361,6.03,15968796.75,46.93
16110000,Receitas Diversas,34028000,2051803.361,6.03,15968796.75,46.93
16110100,Serviços de expediente,3638000,194366.65,5.34,1362563.42,37.45
16110200,Coleta de resíduos sólidos-LIMPURB,13545000,625689.34,4.62,5354454.04,39.67
16110300,Receita de permissão para a exploração de serviços de taxis,3945000,487825.69,12.37,2527625.31,64.07
,,,,,,
16800000,Tarifa de pedágio para ingresso nas ruas de pedestres,411000,0,0,193998.47,47.2
16900000,Requisiçoes de serviços- Fisc,1492000,683.1,0.05,6546.35,0.44
16110600,Panfletagem-FABES,0,0,0,1513562.18,0
16110700,Remoção e Estadia-DSV,0,217685.71,0,1777673.67,0
16110900,Autuação de processos-DAMSP,0,8667.54,0,64782.74,0
16111000,Autuação de processos-G.A.99 T,0,134510.97,0,1403023.88,0
16111100,"Analise,plano,projetos,relatórios-descont",0,850.5,0,1077.3,0
16111500,receita de registro de profissionais e firmas,3782000,0.001,0,0,0
16111900,Licença de transito.Produtos perigosos,0,3613.901,0,3613.9,0
16112000,Panfletagem-programas sociais-pmsp,0,117167.84,0,191348.58,0
16119900,serviços diversos,7215000,260742.121,3.61,1508226.91,20.9
17000000,Transferências correntes,2428522000,179091870.88,7.37,1614802149.86,66.49
17200000,Transferências Intergovernamentais,2428522000,179091870.88,7.37,1614802149.86,66.49
17210000,Transferências da União,166551000,28108803.42,16.88,183235184.7,110.02
17210100,Participação na receita da União,150364000,24696271.77,16.42,161283693.64,107.24
17210102,Cotaparte do fundo de participação dos municipios,27200000,1752206.78,6.44,15600488.03,57.35
17210103,FPM-FUMDEF,0,1628368.76,0,14044205.87,0
17210104,Transferencia do imp.s/a renda ret.nas fontes,123113000,21295248.56,17.3,131409734.58,106.74
17210105,Transferencia do imp.s/a prop.territ. Rural,51000,20447.67,40.09,199265.16,390.72
17210900,Outras transferências da União,16187000,3412531.65,21.08,21981491.06,135.8
