codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,6437249000,490769447.23,7.62,4758966701.45,73.93
11000000,RECEITA TRIBUTÁRIA,3080716000,247838067.23,8.04,2390619550.4,77.6
11100000,IMPOSTOS,2420371000,196683182.92,8.13,1865092539.39,77.06
11120000,Imposto s/ o patrimôno e a renda,911084000,72595180.95,7.97,788687849.12,86.57
11120200,Imposto s/ a propriedade predial e territorial urbana,728473000.001,58767808.34,8.07,596712644.55,81.91
11120201,Imposto sobre a propriedade predial ,692646000,56448067.51,8.15,571836744.28,82.56
11120202,Imposto sobre a propriedade territorial urbana,35821000.001,2319740.83,6.47,24875900.27,69.43
11120800,Imposto s/ transmissão Inter-vivos-ITBI-IV,182611000.001,14758535.85,8.08,125446275.76,68.7
11120900,Receita Tributária a classificar,0,-931163.24,0,66528928.81,0
11130000,Imposto sobre produção e a ciculação,1509287000.001,124088001.97,8.22,1076404275.76,71.32
11130500,Imposto sobre serviço de qualquer natureza,1509045000,123464168.68,8.18,1075624868.3,71.29
11130700,iss-Sistema integrado -simples,0,592544.91,0,599107.98,0
11130700,imposto sobre a venda a varejo de combustivéis líquidos e gasosos-IVV,242000,31288.38,12.93,180713.99,74.68
11200000,Taxas,658357000,51027871.62,7.75,524424612.89,79.66
11210000,Taxa pelo exercicío do poder de policia,80245000.001,7031953.21,8.76,64588353.62,80.49
11210100,"Taxa de licença para localização,funcionamento e instalação",45338000,4513605.96,9.96,42471256.01,93.68
11210200,Taxa de licença para tráfego de veículos,0.001,0,0,18.7,0
11210400,Taxa de fiscalização de anuncios,6650000,558106.5,8.39,6316299.98,94.98
11210600,Taxa de licença para construção de arruamentos e loteamentos,22330000,134366.3,0.6,898699.56,4.02
11210700,Taxa de Vist.ap.transp.vert.horizontal,1698000.001,14254.35,0.84,1802043.63,106.13
11210800,Taxa para exame e verificação de projetos de construções,4229000,1811620.1,42.84,13100035.74,309.77
11220000,Taxa pela prestação de serviços,578112000,43995918.41,7.61,459836259.27,79.54
11220100,Taxa de limpeza pública,464102000,36105050.21,7.78,371049553.9,79.95
11220200,Taxa de conservação de vias e logradouros públicos,92747000,6156261.67,6.64,71983530.96,77.61
11220400,Taxa de combate a sinistro,21121000,1716707.65,8.13,16701999.34,79.08
11220500,Taxa de estudos p/ fixação de diretrizes,142000,17898.88,12.6,101175.07,71.28
11300000,Contribuições de melhoria,1988000,42241.11,2.12,1005590.17,50.58
11900000,Receita a classificar-DAMSP,0,84771.58,0,95807.95,0
13000000,Receita patrimonial,10072000,626381.33,6.22,6568338.49,65.21
13100000,Outras receitas de próprios municipais,691000,59016.24,8.54,482371.03,69.81
13100000,Receitas Imobiliárias,4649000,277240.15,5.96,3344540.41,71.94
13110000,"Rendas de mercados, feiras e matadouros",4649000,277240.15,5.96,3344540.41,71.94
13110001,"Rendas de mercados, feiras e matadouros-sistema Velho",0,15921.03,0,153034.41,0
13110002,"Rendas de mercados, feiras e matadouros-sistema novo",1909000,66199.1,3.47,1123007.63,58.83
13110400,Receita de teatros-PMSP,984000,23412.5,2.38,196958.79,20.02
13110500,Receita de teatros-FEPAC,0,25641.14,0,422469.05,0
13110600,Receita do autodromo,163000,12416.42,7.62,112350.8,68.93
13110700,Receita do kartodromo,74000,8780.98,11.87,87717.82,118.54
13110800,Receita de permissão de atividades ambulantes,302000,57593.65,19.07,155419.93,51.46
13110900,Receita das unidades educacionais e esportivas,222000,6546.09,2.95,88480.04,39.86
13120000,Receita do estádio municipal,304000,1713,0.56,522730.91,171.95
13200000,Receitas de valores mobiliários,5423000,349141.18,6.44,3223798.08,59.45
13210000,Juros de titulos de renda,5423000,349141.18,6.44,3223798.08,59.45
13210100,Resultado das aplicações financeiras,5000000,163999.57,3.28,1876823.77,37.54
13210101,Resultado das aplicações financeiras-PMSP,5000000,149374.12,2.99,1091610.17,21.83
13210102,Resultado das aplicações financeiras-FUNDES,0,4569.93,0,339145.98,0
13210103,Camara municipal de São Paulo,0,760.22,0,22086.58,0
13210104,Resultado das aplicações financeiras-T.C.M,0,0,0,128612.14,0
13210106,Resultado das aplicações financeiras-FEPAC,0,309.26,0,18787.24,0
