codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,6437249000,453314966.56,7.04,5694617126.87,88.46
11000000,RECEITA TRIBUTÁRIA,3080716000,201889042.45,6.55,2841014190.22,92.22
11100000,IMPOSTOS,2420371000,158698983.12,6.56,2223103878.14,91.85
11120000,Imposto s/ o patrimôno e a renda,911084000,38693606.32,4.25,900571453.33,98.85
11120200,Imposto s/ a propriedade predial e territorial urbana,728473000.001,52601099.98,7.22,707663225.85,97.14
11120201,Imposto sobre a propriedade predial ,692646000,50498714.41,7.29,678349998.11,97.94
11120202,Imposto sobre a propriedade territorial urbana,35821000.001,2104385.57,5.87,29313227.74,81.82
11120800,Imposto s/ transmissão Inter-vivos-ITBI-IV,182611000.001,15988163.01,8.76,159268656.57,87.22
11120900,Receita Tributária a classificar,0,-29895656.67,0,33639570.91,0
11130000,Imposto sobre produção e a ciculação,1509287000.001,120005376.8,7.95,1322532424.81,87.63
11130500,Imposto sobre serviço de qualquer natureza,1509045000,119307811.05,7.91,1320315334.65,87.49
11130700,imposto sobre a venda a varejo de combustivéis líquidos e gasosos-IVV,242000,640350.81,0,1926489.88,0
11200000,Taxas,658357000,57214.94,23.64,290600.28,120.08
11210000,Taxa pelo exercicío do poder de policia,80245000.001,43149015.43,6.55,616730199.52,93.68
11210100,"Taxa de licença para localização,funcionamento e instalação",45338000,5404855.61,6.74,75885768.01,94.57
11210200,Taxa de licença para tráfego de veículos,0.001,3323268.86,7.33,49258095.91,108.85
11210400,Taxa de fiscalização de anuncios,6650000,17.3,0,53.3,0
11210600,Taxa de licença para construção de arruamentos e loteamentos,22330000,438605.23,6.6,7130103.74,107.22
11210700,Taxa de Vist.ap.transp.vert.horizontal,1698000.001,355954.44,1.59,1314306.63,5.89
11210800,Taxa para exame e verificação de projetos de construções,4229000,7572.39,0.45,1617050.9,107.01
11220000,Taxa pela prestação de serviços,578112000,1279437.39,30.25,16366157.53,387
11220100,Taxa de limpeza pública,464102000,37744159.82,6.53,540844431.51,93.55
11220200,Taxa de conservação de vias e logradouros públicos,92747000,30948092.74,6.67,437566952.2,94.28
11220400,Taxa de combate a sinistro,21121000,5313009.6,5.73,83276775.97,89.79
11220500,Taxa de estudos p/ fixação de diretrizes,142000,1474637.24,6.98,19873644.49,94.09
11300000,Contribuições de melhoria,1988000,8420.24,5.93,127058.85,89.48
11900000,Receita a classificar-DAMSP,0,40980.86,2.06,1083912.74,54.52
13000000,Receita patrimonial,10072000,63.04,0,96199.82,0
13100000,Receitas Imobiliárias,4649000,503339.18,5,8053682.5,79.96
13110000,"Rendas de mercados, feiras e matadouros",4649000,202622.85,4.36,4127576.88,88.79
13110001,"Rendas de mercados, feiras e matadouros-sistema Velho",0,202622.85,4.36,4127576.88,88.78
13110002,"Rendas de mercados, feiras e matadouros-sistema novo",1909000,11522.81,0,179990.23,0
13110300,Receita de estádio municipal,304000,2610.6,0.86,528441.51,173.83
13110400,Receita de estádio municipal-PMSP,984000,20482.5,2.08,237718.79,24.16
13110500,Receita de estádio municipal-FEPAC,0,1659,0,448188.64,0
13110600,Receita do autodromo,163000,18217.34,11.18,135632.55,83.21
13110700,Receita do kartodromo,74000,17607.8,23.79,122077.06,164.97
13110800,Receita de permissão de atividades ambulantes,302000,1297.88,0.43,157646.09,52.2
13110900,Receita das unidades educacionais e esportivas,222000,10116.89,4.56,106695.28,48.06
13111000,Outras receitas de próprios municipais,691000,77097.28,11.16,860083.2,124.47
13200000,Receitas de valores mobiliários,5423000,300716.33,5.55,3926105.62,72.4
13210000,Juros de Tilulos de Renda,5423000,300716.33,5.55,3926105.62,72.4
13210001,Resultado das aplicações financeiras-PMSP,5000000,129360.12,2.59,1372419.56,27.45
13210100,Resultado das aplicações financeiras,5000000,162995.42,3.26,2218777.21,44.38
13210102,Resultado das aplicações financeiras-FUNDES,0,13843.42,0,360418.24,0
13210103,CAMARA MUNICIPAL DE SP,0,1236.26,0,23738.53,0
13210104,Resultado das aplicações financeiras-T.C.M,0,12640.03,0,155679.77,0
13210106,Resultado das aplicações financeiras-FEPAC,0,476.17,0,19603.16,0
13210108,Resultado das aplicações financeiras-FUNCAD,0,525.2,0,9546.47,0
