codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,1098436533000,126628999939.68,11.5,740662680649.82,67.4
11000000,RECEITA TRIBUTÁRIA,556590963000,54764721433.4,9.8,342141140105.2,61.4
11100000,IMPOSTOS,453391740000,48280319112.8,10.6,289763057514.62,63.9
11120000,IMPOSTO S/ O PATRIMÔNO E A RENDA,208191030000,20188884105.79,9.7,130066743220.46,62.4
11120200,IMPOSTO S/ A PROPRIEDADE PREDIAL E TERRITORIAL URBANA,186634860000,17341780720.59,9.2,113708972754,60.9
11120201,IMPOSTO SOBRE A PROPRIEDADE PREDIAL URBANO,122991180000,13258228393.03,10.7,88320463619.27,71.8
11120202,IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL URBANA,63643680000,4083552327.56,6.4,25388509134.73,39.8
11120800,IMPOSTO S/ TRANSMISSÃO INTER-VIVOS-ITBI-IV,21556170000,2893026599.64,13.4,14957768298.14,69.3
11120900,RECEITA TRIBUTÁRIA A CLASSIFICAR,0,45923214.44,0,1400002168.32,0
11130000,IMPOSTO SOBRE PRODUÇÃO E A CICULAÇÃO,245200710000,28091435007.01,11.4,159696314294.16,65.1
11130500,IMPOSTO SOBRE SERVIÇO DE QUALQUER NATUREZA,225769470000,25992503852.84,11.5,147559619467.95,65.3
11130700,IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTIVÉIS LÍQUIDOS E GASOSOS-IVV,19431240000,2098931154.17,10.8,12136694826.21,62.4
11200000,TAXAS,101714667000,6395952161.89,6.2,51536946895.76,50.6
11210000,TAXA PELO EXERCICÍO DO PODER DE POLICIA,7731387000,237014476.01,3,6492422848.8,83.9
11210100,"TAXA DE LICENÇA PARA LOCALIZAÇÃO,FUNCIONAMENTO E INSTALAÇÃO",5514396000,14243354.71,0.2,4085461042.93,74
11210200,TAXA DE LICENÇA PARA TRÁFEGO DE VEÍCULOS,23160000,1677057.9,7.2,15661699.48,67.6
11210300,TAXA DE LICENÇA PARA ESTACIONAMENTO DE VEÍCULOS,0,0,0,0,0
11210400,TAXA DE LICENÇA PARA PUBLICIDADE,1174791000,3375460.29,0.2,843126533.57,71.7
11210500,TAXA DE LICENÇA PARA ESCAVAÇÕES E RETIRADA DE MATERIAIS DO SUB-SOLO,0,0,0,0,0
11210600,TAXA DE LICENÇA PARA CONSTRUÇÃO DE ARRUAMENTOS E LOTEAMENTOS,961140000,217187418.21,22.6,1360374497.01,141.5
11210601,TAXA DE LICENÇA PARA CONSTRUÇÃO DE ARRUAMENTOS E LOTEAMENTOS,961140000,217109512.32,22.5,1360089589.4,141.5
11210602,ARRECADAÇÃO DE PREÇOS SERV E TAXAS-SEHAB,0,0,0,0,0
11210603,AXA DE LICENÇA PARA CONSTRUÇÃO DE ARRUAMENTOS E LOTEAMENTOS-ANISTIA,0,77905.89,0,284907.61,0
11210700,TAXA DE LICENÇA PARA ELEV.MONTA CARGAS E ESCADAS ROLANTES,57900000,531184.9,0.9,187799075.81,324.3
11220000,TAXA PELA PRESTAÇÃO DE SERVIÇOS,93983280000,6128937685.88,6.5,45044524046.96,47.9
11220100,TAXA DE LIMPEZA PÚBLICA,65710710000,4260953824.38,6.4,30512666045.5,46.4
11220200,TAXA DE CONSERVAÇÃO DE VIAS E LOGRADOUROS PÚBLICOS,24352740000,1333143678.35,5.4,10882354627.58,44.6
11220300,TAXA DE PAVIMENTAÇÃO E SERVIÇOS PREPARATÓRIOS DE PAVIMENTAÇÃO,0,0,0,3773.85,0
11220400,TAXA DE COMBATE A SINISTRO,3919830000,532857454.35,13.5,3629718437.58,92.6
