codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,1098436533000,94748531097.31,8.6,614033680710.14,55.9
11000000,RECEITA TRIBUTÁRIA,556590963000,43235494362.42,7.7,287376418671.8,51.6
11100000,IMPOSTOS,453391740000,38718882888.58,8.5,241482738401.82,53.2
11120000,IMPOSTO S/ O PATRIMÔNO E A RENDA,208191030000,15516844398.74,7.4,109877859114.67,52.7
11120200,IMPOSTO S/ A PROPRIEDADE PREDIAL E TERRITORIAL URBANA,186634860000,12556110277.43,6.7,96367192033.41,51.6
11120201,IMPOSTO SOBRE A PROPRIEDADE PREDIAL URBANO,122991180000,9563870882.23,7.7,75062235226.24,61
11120202,IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL URBANA,63643680000,2992239395.2,4.7,21304956807.17,33.4
11120800,IMPOSTO S/ TRANSMISSÃO INTER-VIVOS-ITBI-IV,21556170000,2157824403.26,10,12064741698.5,55.9
11120900,RECEITA TRIBUTÁRIA A CLASSIFICAR,0,802909718.05,0,1445925807.17,0
11130000,IMPOSTO SOBRE PRODUÇÃO E A CICULAÇÃO,245200710000,23202038489.84,9.4,131604979287.15,53.6
11130500,IMPOSTO SOBRE SERVIÇO DE QUALQUER NATUREZA,225769470000,21398985668.54,9.4,121567115615.11,53.8
11130700,IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTIVÉIS LÍQUIDOS E GASOSOS-IVV,19431240000,1803052821.3,9.2,10037763672.04,51.6
11200000,TAXAS,101714667000,4433388808.36,4.3,45170994733.87,44.4
11210000,TAXA PELO EXERCICÍO DO PODER DE POLICIA,7731387000,158816273.9,2,6255408372.79,80.9
11210100,"TAXA DE LICENÇA PARA LOCALIZAÇÃO,FUNCIONAMENTO E INSTALAÇÃO",5514396000,62942.24,0,4071217688.22,73.8
11210200,TAXA DE LICENÇA PARA TRÁFEGO DE VEÍCULOS,23160000,1801691.38,7.7,13984641.58,60.3
11210300,TAXA DE LICENÇA PARA ESTACIONAMENTO DE VEÍCULOS,0,0,0,0,0
11210400,TAXA DE LICENÇA PARA PUBLICIDADE,1174791000,705517.14,0,839751073.28,71.4
11210500,TAXA DE LICENÇA PARA ESCAVAÇÕES E RETIRADA DE MATERIAIS DO SUB-SOLO,0,0,0,0,0
11210600,TAXA DE LICENÇA PARA CONSTRUÇÃO DE ARRUAMENTOS E LOTEAMENTOS,961140000,154953614.49,16.1,1143187078.8,118.9
11210601,TAXA DE LICENÇA PARA CONSTRUÇÃO DE ARRUAMENTOS E LOTEAMENTOS,961140000,154904454.47,16.1,1142187078.8,118.9
11210602,ARRECADAÇÃO DE PREÇOS SERV E TAXAS-SEHAB,0,0,0,0,0
11210603,AXA DE LICENÇA PARA CONSTRUÇÃO DE ARRUAMENTOS E LOTEAMENTOS-ANISTIA,0,49160.02,0,207001.72,0
11210700,TAXA DE LICENÇA PARA ELEV.MONTA CARGAS E ESCADAS ROLANTES,57900000,1292508.65,2.2,187267890.91,323.4
11220000,TAXA PELA PRESTAÇÃO DE SERVIÇOS,93983280000,4274572544.46,4.5,38915586361.08,41.4
11220100,TAXA DE LIMPEZA PÚBLICA,65710710000,3049284839.73,4.6,26251712221.12,39.9
