codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
100000000000,RECEITAS CORRENTES,40223848735,2968513031.63,7.38,14361354266.87,35.7
110000000000,RECEITA TRIBUTÁRIA,20494292686,1565884367.32,7.64,7328765282.64,35.76
111000000000,IMPOSTOS,20238081854,1551609296.15,7.67,7274396980.25,35.94
111200000000,IMPOSTOS S/ O PATRIMÔNIO E A RENDA,9463392566,673648501.53,7.12,3718052124.11,39.29
111202000000,IMPOSTO S/ A PROPRIEDADE PREDIAL E TERRITORIAL URBANA,6648709835,436831774.38,6.57,2884289073.59,43.38
111202010000,IMPOSTO S/ A PROPRIEDADE PREDIAL,6394516417,436831774.38,6.83,2770481953.9,43.33
111202020000,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,254193418,0,0,113807119.69,44.77
111204000000,IMPOSTO S/ A RENDA E PROVENTOS DE QUALQUER NATUREZA,1333909288,97046844.54,7.28,389523032.25,29.2
111204310000,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,1095540408,78722846.08,7.19,315159721.15,28.77
111204330000,IMPOSTO DE RENDA RETIDO NAS FONTES S/ REMESSA DE RECURSOS AO EXTERIOR,1383575,8860.02,0.64,93007.61,6.72
111204340000,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OUTROS RENDIMENTOS,236985305,18315138.44,7.73,74270303.49,31.34
111208000000,IMPOSTO S/ TRANS. INTER-VIVOS  DE BENS IMÓVEIS E DIR. REAIS S/ IMÓVEIS,1480773443,139769882.61,9.44,444240018.27,30
111208010000,IMPOSTO S/ TRANS. INTER-VIVOS  DE BENS IMÓVEIS E DIR. REAIS S/ IMÓVEIS,1480773443,139769882.61,9.44,444240018.27,30
111300000000,IMPOSTO S/ A PRODUÇÃO E A CIRCULAÇÃO,10774689288,877960794.62,8.15,3556344856.14,33.01
111305000000,IMPOSTO S/ SERVIÇOS DE QUALQUER NATUREZA,10774689288,877960794.62,8.15,3556344856.14,33.01
111305010000,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA,9841281586,877934437.14,8.92,3316535165.06,33.7
111305020000,ISS - SISTEMA INTEGRADO - SIMPLES,2263518,26357.48,1.16,119311.45,5.27
111305040000,ISS - SIMPLES NACIONAL,931144184,0,0,239690379.63,25.74
112000000000,TAXAS,256210832,14275071.17,5.57,54368302.39,21.22
112100000000,TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA,219253657,14085872.63,6.42,42737396.4,19.49
112125000000,"TAXA DE LICENÇA P/ FUNC. DE ESTAB. COMERC., INDÚSTRIAS E PREST. SERV.",115874814,154000.87,0.13,7282901.74,6.29
112125030000,TAXA DE FISCALIZAÇÃO DE ESTABELECIMENTOS - TFE,115874814,154000.87,0.13,7282901.74,6.29
112126000000,TAXA DE PUBLICIDADE COMERCIAL,17408119,5229.86,0.03,2106097.75,12.1
112126010000,TAXA DE FISCALIZAÇÃO DE ANÚNCIOS,17408119,5229.86,0.03,2106097.75,12.1
112132000000,TAXA DE APROVAÇÃO DO PROJETO DE CONSTRUÇÃO CIVIL,64530996,13101405.17,20.3,29474716.81,45.68
112132010000,TAXA P/ EXAME E VERIFICAÇÃO DE  PROJETOS E CONSTRUÇÕES,64530996,13101405.17,20.3,29474716.81,45.68
112134000000,TAXA DE FISCALIZAÇÃO DE APARELHOS DE TRANSPORTE,7676509,83608.55,1.09,150782.8,1.96
112134010000,TAXA DE VISTORIA DE APARELHOS DE TRANSPORTE VERTICAL E HORIZONTAL,7676509,83608.55,1.09,150782.8,1.96
112199000000,OUTRAS TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA,13763219,741628.18,5.39,3722897.3,27.05
112199030000,TAXA DE FISCALIZAÇÃO DOS SERVIÇOS DE LIMPEZA URBANA - FISLURB,3000000,212523.53,7.08,1176797.3,39.23
