codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,1776001028000,188617547931.94,10.6,374799280179.36,21.1
11000000,RECEITA TRIBUTÁRIA,826612751000,123567821872.17,14.9,201511773830.07,24.3
11100000,IMPOSTOS,611541215000,85600975077.69,14,149600288213.22,24.4
11120000,Imposto s/ o patrimôno e a renda,232654976000,57510031507.06,24.7,85492422753.81,36.7
11120200,Imposto s/ a propriedade predial e territorial urbana,179577367000,45441954994.83,25.3,63786452860.41,35.5
11120201,Imposto sobre a propriedade predial urbano,167362885000,43216343346.2,25.8,60750266272.66,36.3
11120202,Imposto sobre a propriedade territorial urbana,12214482000,2225611648.63,18.2,3036186587.75,24.8
11120800,Imposto s/ transmissão Inter-vivos-ITBI-IV,53077509000,4254904129.43,8,7373295563.65,13.8
11120900,Receita Tributária a classificar,0,7813172382.8,0,14332674329.74,0
11130000,Imposto sobre produção e a ciculação,378286289000,28090943570.63,7.4,64107865459.41,16.9
11130500,Imposto sobre serviço de qualquer natureza,341502311000,25871311193.8,7.5,58977332478.2,17.2
11130700,imposto sobre a venda a varejo de combustivéis líquidos e gasosos-IVV,37383928000,2219632376.83,5.9,5130532981.21,13.7
11200000,Taxas,213801456000,37923156847.59,17.7,51822436336.59,24.2
11210000,Taxa pelo exercicío do poder de policia,28171741000,809287540.85,2.8,1683513747.44,5.9
11210100,"Taxa de licença para localização,funcionamento e instalação",19542564000,428525962.05,2.1,1010041637.89,5.1
11210200,Taxa de licença para tráfego de veículos,5487000,2522.52,0,27029.12,0.4
11210300,Taxa de licença para estacionamento de veículos,0,0,0,0,0
11210400,Taxa de fiscalização de anuncios,3514248000,51528619.83,1.4,105113695.4,2.9
11210500,Taxa de licença para escavações e retirada de materiais do sub-solo,0,0,0,0,0
11210600,Taxa de licença para construção de arruamentos e loteamentos,4367465000,328165002.07,7.5,565562941.55,12.9
11210601,Taxa de licença para construção de arruamentos e loteamentos,4367465000,328163996.97,7.5,565561371.86,12.9
11210602,Arrecadação de preços serv e taxas-SEHAB,0,0,0,0,0
11210603,axa de licença para construção de arruamentos e loteamentos-anistia,0,1005.1,0,1569.69,0
11210700,Taxa de licença para elev.monta cargas e escadas rolantes,741977000,1065434.38,0.1,2768443.48,0.3
