codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,1098436533000,57678396594.42,5.2,101783067370.74,9.2
11000000,RECEITA TRIBUTÁRIA,556590963000,21367798988.02,3.8,38634652081.07,6.9
11100000,IMPOSTOS,453391740000,19017622467.6,4.1,33939315497.51,7.4
11120000,IMPOSTO S/ O PATRIMÔNO E A RENDA,208191030000,8334506947.7,4,17845817871.8,8.5
11120200,IMPOSTO S/ A PROPRIEDADE PREDIAL E TERRITORIAL URBANA,186634860000,6177857169.47,3.3,14075885121.64,7.5
11120201,IMPOSTO SOBRE A PROPRIEDADE PREDIAL URBANO,122991180000,4836710089,3.9,10901192680.26,8.8
11120202,IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL URBANA,63643680000,1341147080.47,2.1,3174692441.38,4.9
11120800,IMPOSTO S/ TRANSMISSÃO INTER-VIVOS-ITBI-IV,21556170000,616960931.57,2.9,1521718733.73,7
11120900,RECEITA TRIBUTÁRIA A CLASSIFICAR,0,1539608846.66,0,2248214016.43,0
11130000,IMPOSTO SOBRE PRODUÇÃO E A CICULAÇÃO,245200710000,10683115519.9,4.3,16093497625.71,6.5
11130500,IMPOSTO SOBRE SERVIÇO DE QUALQUER NATUREZA,225769470000,10142966787.39,4.4,14896146742.51,6.6
11130700,IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTIVÉIS LÍQUIDOS E GASOSOS,19431240000,540148732.51,2.7,1197350883.2,6.1
11200000,TAXAS,101714667000,2309113149.31,2.2,4604181560.73,4.5
11210000,TAXA PELO EXERCICÍO DO PODER DE POLICIA,7731387000,318202101.84,4.1,529309735.23,6.8
11210100,"TAXA DE LICENÇA PARA LOCALIZAÇÃO,FUNCIONAMENTO E INSTALAÇÃO",5514396000,91805595.75,1.6,191242556.24,3.4
11210200,TAXA DE LICENÇA PARA TRÁFEGO DE VEÍCULOS,23160000,1265383.27,5.4,1747223.81,7.5
11210300,TAXA DE LICENÇA PARA ESTACIONAMENTO DE VEÍCULOS,0,0,0,0,0
11210400,TAXA DE LICENÇA PARA PUBLICIDADE,1174791000,21833634.3,1.9,52346216.16,4.4
11210500,TAXA DE LICENÇA PARA ESCAVAÇÕES E RETIRADA DE MATERIAIS DO SUB-SOLO,0,0,0,0,0
11210600,TAXA DE LICENÇA PARA CONSTRUÇÃO DE ARRUAMENTOS E LOTEAMENTOS,961140000,202909431.42,21.1,283379875.35,29.4
11210601,TAXA DE LICENÇA PARA CONSTRUÇÃO DE ARRUAMENTOS E LOTEAMENTOS,961140000,202908080.47,21.1,283377820.26,29.4
11210602,ARRECADAÇÃO DE PREÇOS SERV E TAXAS-SEHAB,0,0,0,0,0
11210603,AXA DE LICENÇA PARA CONSTRUÇÃO DE ARRUAMENTOS E LOTEAMENTOS-ANISTIA,0,1350.95,0,2055.09,0
11210700,TAXA DE LICENÇA PARA ELEV.MONTA CARGAS E ESCADAS ROLANTES,57900000,388057.1,0.6,593863.67,1
11220000,TAXA PELA PRESTAÇÃO DE SERVIÇOS,93983280000,1990911047.47,2.1,4074871825.5,4.3
11220100,TAXA DE LIMPEZA PÚBLICA,65710710000,1523934580.94,2.3,3163821200.09,4.8
11220200,TAXA DE CONSERVAÇÃO DE VIAS E LOGRADOUROS PÚBLICOS,24352740000,282952677.4,1.1,486485224.43,2
11220300,TAXA DE PAVIMENTAÇÃO E SERVIÇOS PREPARATÓRIOS DE PAVIMENTAÇÃO,0,955.86,0,2528.44,0
11220400,TAXA DE COMBATE A SINISTRO,3919830000,180623945.37,4.6,420247633.44,10.7
11220500,TAXA DE ESTUDOS P/ FIXAÇÃO DE DIRETRIZES,0,3398887.9,0,4315239.1,0
11300000,CONTRIBUIÇÕES DE MELHORIA,1484556000,41063371.11,2.7,91155022.03,6.1
13000000,RECEITA PATRIMONIAL,84927720000,2259380821.48,2.6,3503122679.93,4.1
13100000,RECEITAS IMOBILIÁRIAS,2860260000,147525650.11,5.1,346060903.02,12.1
13110000,"RENDAS DE MERCADOS, FEIRAS E MATADOUROS",2466540000,128762171.82,5.2,302358026.32,12.2
13110001,"RENDAS DE MERCADOS, FEIRAS E MATADOUROS-SISTEMA VELHO",0,10406492.98,0,17056123.36,0
13110002,"RENDAS DE MERCADOS, FEIRAS E MATADOUROS-SISTEMA NOVO",2466540000,118355678.84,4.8,285301902.96,11.5
13120000,RECEITA DO ESTÁDIO MUNICIPAL,121590000,12815710.86,10.5,16192033.74,13.3
13130000,RECEITA DE TEATROS,167910000,1155908.8,0.6,8614048.8,5.1
13140000,RECEITA DO AUTODROMO,17370000,15543.37,0,286803.49,1.6
13150000,RECEITA DO KARTODROMO,0,0,0,6704,0
13160000,RECEITA DE PERMISSÃO DE ATIVIDADES AMBULANTES,57900000,1289230.07,2.1,11477706.6,19.8
13170000,RECEITA DAS UNIDADES EDUCACIONAIS E ESPORTIVAS,5790000,33622.22,0.5,50725.54,0.8
13180000,OUTRAS RECEITAS DE PRÓPRIOS MUNICIPAIS,23160000,3473462.97,15,7074854.53,30.5
13200000,RECEITAS DE VALORES MOBILIÁRIOS,82067460000,2111855171.37,2.5,3157061776.91,3.8
13210000,RESULTADO DAS APLICAÇÕES FINANCEIRAS,82026930000,2111855171.37,2.5,3157061776.91,3.8
13210001,RESULTADO DAS APLICAÇÕES FINANCEIRAS-PMSP,82026930000,1852974418.46,2.2,2861653937.06,3.4
13210002,RESULTADO DAS APLICAÇÕES FINANCEIRAS-FUMDES,0,481093.66,0,2187799.13,0
13210003,RESULTADO DAS APLICAÇÕES FINANCEIRAS-FUNAPS,0,231415843.64,0,237387562.02,0
13210004,RESULTADO DAS APLICAÇÕES FINANCEIRAS-CAM.MUNICIPAL,0,24662897.96,0,43086202.34,0
13210005,RESULTADO DAS APLICAÇÕES FINANCEIRAS-T.C.M,0,2320917.65,0,12746276.36,0
13220000,RESULTADO DAS VARIAÇÕES CAMBIAIS E JUROS DAS OPERAÇÕES DE CRÉDITO,0,0,0,0,0
13230000,PARTICIPAÇÃO DE DIVIDENDOS,40530000,0,0,0,0
15000000,RECEITA INDUSTRIAL,23160000,8275300.67,35.7,12819814.44,55.3
15200000,RECEITA DA INDUSTRIA DE TRANSFORMAÇÃO,23160000,8275300.67,35.7,12819814.44,55.3
15210000,RECEITA DA GRÁFICA MUNICIPAL,17370000,8063824.04,46.4,12273271.04,70.6
15220000,RECEITA DE SUBPRODUTOS DA LIMPEZA PÚBLICA,5790000,211476.63,3.6,546543.4,9.4
16000000,RECEITA DE SERVIÇOS,2049660000,474093014.85,23.1,576445826.01,28.1
16100000,SERVIÇOS DE EXPEDIENTE,492150000,29795342.19,6,60139675.36,12.2
16200000,SERVIÇOS DE OFICINAS E REPAROS,0,0,0,0,0
16300000,RECEITA DO ALMOXARIFADO CENTRAL,86850000,2429964.28,2.8,4303873.52,4.9
16400000,RECEITO DE REGISTRO DE PROFISSIONAIS E FIRMAS,17370000,329886327.2,1899.1,330333606.46,1901.7
16500000,SERVIÇOS DE DEPOSITOS,0,5899.52,0,6625.52,0
16600000,RECEITA DE PERMISSÃO PARA A EXPLORAÇÃO DE SERVIÇOS DE TAXIS,712170000,46133668.89,6.4,80670035.51,11.3
16700000,SERVIÇOS DIVERSOS,636900000,51189151.77,8,73538053.64,11.5
16800000,TARIFA DE PEDÁGIO PARA INGRESSO NAS RUAS DE PEDESTRES,92640000,13771600,14.8,25836438,27.8
16900000,REQUISIÇOES DE SERVIÇOS- FISC,11530000,881061,7.6,1617518,13.9
17000000,TRANSFERÊNCIAS CORRENTES,407175960000,31682906486.33,7.7,51572634612.96,12.6
17200000,TRANSFERÊNCIAS INTERGOVERNAMENTAIS,407175960000,31682906486.33,7.7,51572634612.96,12.6
17210000,TRANSFERÊNCIAS DA UNIÃO,20676090000,1491095038.83,7.2,2195019515.11,10.6
17210100,PARTICIPAÇÃO NA RECEITA DA UNIÃO,16727310000,1299830414.51,7.7,1850451370.01,11
17210104,TRANSFERENCIA DO IMP.S/A RENDA RET.NAS FONTES,16466760000,1290979424.52,7.8,1841191797.07,11.1
17210105,TRANSFERENCIA DO IMP.S/A PROP.TERRIT. RURAL,260550000,8850989.99,3.4,9259572.94,3.5
17210106,TRANSFERÊNCIAS DO IMPOSTO SOBRE SERVIÇOS DE TRANSPORTE RODOVIÁRIO.,0,0,0,0,0
17210107,COTA-PARTE IMP. ÚNICO S/LUBRIFICANTES IÍQUIDOS E GASOSOS. ,0,0,0,0,0
17210900,OUTRAS TRANSFERÊNCIAS DA UNIÃO,3948780000,191264624.32,4.8,345368145.1,8.7
17210901,TRANSFERÊNCIA DA UNIÃO - INAMPS-PAÍS,0,133945132.24,0,200917698.36,0
17210902,TRANSFERÊNCIA DA UNIÃO - FINS0CIAL,0,0,0,0,0
17210903,TRANSFERENCIA DA UNIÃO - FUND. NAC .PRÓ-MEMORIA,0,0,0,0,0
17210904,TRANSFERÊNCIAS DA UNIÃO- E.B.T.U-SEMAT,0,0,0,0,0
17210905,TRANSF. DA UNIÃO — FUNDO NAC. DESENV. EDUC,0,0,0,0,0
17210906,TRANSF. DA UNIÃO - MINISTÉRIO DO DESENVOLVIMENTO URBANO,0,0,0,0,0
17210907,TRANSF. DA UNIÃO - FUNDES,0,57319492.08,0,83243752.52,0
17210908,TRANSF. DA UNIÃO - FUNAPS,0,0,0,0,0
17210909,TRANSF. DA UNIÃO - OUTRAS TRANSFERENCIAS,3940780000,0,0,61206694.22,1.5
17210910,TRANSF. DA UNIÃO - FUNDO ESPECIAL L7525/86,0,0,0,0,0
17220000,TRANSFERENCIAS DOS ESTADOS,386499870000,30191311447.5,7.8,49376815097.85,12.7
17220100,PARTICIPAÇÃO NA RECEITA DOS ESTADOS,386494080000,30191311447.5,7.8,49376815097.85,12.7
17220101,COTA-PARTE DO I.P.V.A,15117690000,14287475206.34,94.5,19613197071.03,129.7
17220102,COTA-PARTE DO I.C.M.S,371370600000,15531149902.75,4.1,29390431688.41,7.9
17220103,COTA-PARTE PARTICIPACIPAÇÃO DO ESTADO NA ARRECADAÇÃO DO IPI,0,373186338.41,0,373186338.41,0
17220104,COTA-PARTE IMP . S/TRANSM. DE BENS IMÓVEIS,5790000,0,0,0,0
17220900,OUTRAS TRANSFERÊNCIAS DOS ESTADOS,5790000,0,0,0,0
17220901,TRANSFERÊNCIAS DOS ESTADOS - INAMPS-PAIS,0,0,0,0,0
17220902,TRANSFERENCIAS DOS ESTADOS- CONVENIO ZOONOSES,0,0,0,0,0
17220907,TRANSFERENCIAS DOS ESTADOS- FUNDES,0,0,0,0,0
17220908,TRANSFERENCIAS DOS ESTADOS- FUNAPS,0,0,0,0,0
17220909,TRANSFERENCIAS DOS ESTADOS- OUTRAS TRANSFERÊNCIAS,5790000,0,0,0,0
17300000,TRANSFERÊNCIAS DE INSTITUIÇÕES PRIVADAS,0,0,0,0,0
17310000,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO PAIS ,0,0,0,0,0
17310100,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO PAIS-FUNDES ,0,0,0,0,0
17310200,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO PAIS-FUNAPS ,0,0,0,0,0
17310900,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO PAIS-PMSP ,0,0,0,0,0
17400000,TRANSFERÊNCIAS DO EXTERIOR,0,0,0,0,0
17410000,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO EXTERIOR,0,0,0,0,0
17410100,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO EXTERIOR-FUNDES ,0,0,0,0,0
17410200,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO EXTERIOR-FUNAPS ,0,0,0,0,0
17410900,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO EXTERIOR-PMSP ,0,0,0,0,0
19000000,OUTRAS RECEITAS CORRENTES,47669070000,1885941983.07,3.9,7483392356.33,15.7
19100000,MULTAS E JUROS DE MORA,37577100000,993974908.4,2.6,5719801047.14,15.2
19110000,MULTAS E JUROS DE MORA DOS TRIBUTOS,15192960000,74569079.6,0.4,3944677028.57,25.9
19120000,MULTAS DE OUTRAS ORIGENS,22384140000,919405828.8,4.1,1775124018.57,7.9
19120100,MULTAS DE TRANSITO,0,868470930.19,0,1652001504.8,0
19120200,MULTAS. SAR-SISTEMA VELHO,0,0,0,0,0
19120300,MULTAS. SAR-SISTEMA NOVO,0,43083845.07,0,106616946.6,0
19120400,MULTAS R.I -AUTO DE INFRAÇÃO,0,0,0,0,0
19120500,MULTAS DE OUTRAS ORIGENS,22384140000,7851053.54,0,16505567.17,0
19200000,INDENIZACOES E RESTITUICOES,5790000,493571162.91,8524.5,541076879.55,9345
19210000,INDENIZAÇÕES POR CAIÇAMENTOS REPOSTOS,0,0,0,0,0
19220000,RESTITUIÇÕES,5790000,493571162.91,8524.5,541076879.55,9345
19300000,RECEITA DA DÍVIDA ATIVA,4724640000,81454621.14,1.7,153555548.82,3.2
19310000,RECEITA DA DÍVIDA ATIVA TRIBUTÁRIA,4301970000,68262027.14,1.5,127230614.51,2.9
19320000,RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA,422670000,13192594,3.1,26324934.31,6.2
19320100,RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA-FISC,422670000,7581031.23,1.7,19704174.12,4.6
19320200,RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA-JUD-SV,0,0,0,0,0
19320300,RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA-JUD-SN,0,5611562.77,0,6620760.19,0
19900000,RECEITAS DIVERSAS,5361540000,316941290.62,5.9,1068958800.82,19.9
19910000,RECEITA DE CONTRIBUIÇÕES ESTABELECIDAS EM CONTRATOS,52110000,8811737,16.9,11795462,22.6
19920000,"RECEITA DA JUNTA ADMINISTRATIVA, DA CASA PROPRIA.",0,0,0,0,0
19930000,RECEITA DE CANCELAMENTOS DE RESTOS A PAGAR,1586460000,0,0,210940619.5,13.3
19940000,EVENTUAIS DIVERSOS,3722970000,308129553.62,8.2,846222799.32,22.7
19940100,EVENTUAIS DIVERSOS-PMSP,3722970000,305335499.92,8.2,841549148.66,22.6
19940200,EVENTUAIS DIVERSOS-HONARÁRIOS ADVOCATICIOS,0,875181.65,0,1753406.79,0
19940300,EVENTUAIS DIVERSOS-FUNDES,0,0,0,0,0
19940400,EVENTUAIS DIVERSOS-FUNAPS,0,1918872.05,0,2920243.87,0
20000000,RECEITAS DE CAPITAL,357872107000,1027174725.78,0.2,2908395820,0.8
21000000,0PERAÇÕES DE CRÉDITO,352719007000,733047204.47,0.2,876233523.59,0.2
21100000,OPERAÇÕES DE CRÉDITO INTERNAS,264415717000,206547127.73,0,299623559.79,0.1
21110000,COLOCAÇÃO DE TÍTULOS DO TESOURO MUNICIPAL,0,0,0,0,0
21120000,EMPRESTIMOS POR CONTRATOS INTERNOS-PMSP,264415717000,206547127.73,0,299623559.79,0.1
21130000,EMPRESTIMOS POR CONTRATOS INTERNOS-FUNDES,0,0,0,0,0
21140000,EMPRESTIMOS POR CONTRATOS INTERNOS-FUNAPS,0,0,0,0,0
21200000,OPERAÇÕES DE CRÉDITO EXTERNAS,88303290000,527300076.74,0.6,576609963.8,0.6
21210000,EMPRESTIMOS P/CONTRATOS EXTERNOS-PMSP,88303290000,527300076.74,0.6,576609963.8,0.6
21220000,EMPRESTIMOS P/CONTRATOS EXTERNOS-FUNDES,0,0,0,0,0
21230000,EMPRESTIMOS P/CONTRATOS EXTERNOS-FUNAPS,0,0,0,0,0
22000000,ALIENAÇÃO DE BENS,110010000,0,0,0,0
22100000,ALIENAÇÃO DE BENS MÓVEIS,63690000,0,0,0,0
22200000,ALIENAÇÃO DE BENS IMÓVEIS,46320000,0,0,0,0
24000000,TRANSFERÊNCIAS DE CAPITAL,5043090000,285825931.31,5.6,455444080.06,9
24200000,TRANSFERÊNCIAS INTERGOVERNAMENTAIS,5043090000,285825931.31,5.6,455444080.06,9
24210000,TRANSFERENCIAS DA UNIÃO,5043090000,285825931.31,5.6,455444080.06,9
24210100,PARTICIPAÇÃO NA RECEITA DA UNIÃO,5043090000,285825931.31,3.6,355444880.06,7
24210101,COTA-PARTE DO FUNDO DE PARTC. DOS MUNICÍPIOS,5043090000,285825931.31,3.6,344044477.47,6.8
24210102,COTA-PARTE DO IMPOSTO ÚNICO S/LUBRIFÍCANTES E COMBUSTÍVEIS LÍQUIDOS E GASOSOS,0,0,0,0,0
24210103,COTA.-PARTE DO ADICIONAL DO IMP.ÚNICO S/LUBRIFÍCANTES E COMBUSTIVÉIS IIQUIDOS E GASOSOS,0,0,0,0,0
24210104,COTA-PARTE DO IMP.ÚNICO S/ENERGIA ELÉTRICA,0,0,0,0,0
24210105,COTA-PARTE DO ÍMPOSTO ÚNICO S/MINERAIS,0,0,0,11400402.59,0
24210200,TRANSFERÊNCIAS PESSOS FISICAS E JURIDICAS DO EXTERIOR-FUNAPS,0,0,0,0,0
24210900,OUTRAS TRANSFERÊNCIAS DA UNIÃO,0,100000000,0,100000000,0
24210901,OUTRAS TRANSFERÊNCIAS DA UNIÃO-PMSP,0,100000000,0,100000000,0
24210907,OUTRAS TRANSFERÊNCIAS DA UNIÃO-FUNDES,0,0,0,0,0
24210908,OUTRAS TRANSFERÊNCIAS DA UNIÃO-FUNAPS,0,0,0,0,0
24220000,TRANSFERÊNCIAS DOS ESTADOS,0,0,0,0,0
24220900,OUTRAS TRANSFERÊNCIAS DOS ESTADOS,0,0,0,0,0
24220901,OUTRAS TRANSFERÊNCIAS DOS ESTADOS-PMSP,0,0,0,0,0
24220907,OUTRAS TRANSFERÊNCIAS DOS ESTADOS-FUNDES,0,0,0,0,0
24220908,OUTRAS TRANSFERÊNCIAS DOS ESTADOS-FUNAPS,0,0,0,0,0
24400000,TRANSFERÊNCIAS DO EXTERIOR,0,0,0,0,0
24410000,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO EXTERIOR,0,0,0,0,0
24410100,TRANSFERÊNCIAS PESSOAS FISICAS E JURIDICAS DO EXTERIOR-FUNDES,0,0,0,0,0
