codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES ,26069744605,2148781536.88,8.24,22473271526.73,86.2
11000000,RECEITA TRIBUTÁRIA ,11782786086,1067014876.82,9.06,10973443497.14,93.13
11100000,IMPOSTOS ,11607236248,1056098177.91,9.1,10798603215.12,93.03
11120000,IMPOSTOS S/ O PATRIMÔNIO E A RENDA ,5418610015,443295101.48,8.18,5122043855.62,94.53
11120200,IMPOSTO S/ A PROPRIEDADE PREDIAL E TERRITORIAL URBANA ,3869316010,277660625.02,7.18,3712009252.23,95.93
11120201,Imposto s/ a Propriedade Predial ,3706517280,266507767.36,7.19,3553403420.74,95.87
11120202,Imposto s/ a Propriedade Territorial Urbana ,162798730,11152857.66,6.85,158605831.49,97.42
11120400,IMPOSTO S/ A RENDA E PROVENTOS DE QUALQUER NATUREZA ,869835314,67314190.53,7.74,656088824.11,75.43
11120431,Imposto de Renda Retido nas Fontes s/ os Rendimentos do Trabalho ,743984061,55073155.07,7.4,559424369.64,75.19
11120433,Imposto de Renda Retido nas Fontes s/ Remessa de Recursos ao Exterior ,0,0,0,0,0
11120434,Imposto de Renda Retido nas Fontes s/ Outros Rendimentos ,125851253,12241035.46,9.73,96664454.47,76.81
11120800,"IMPOSTO S/ TRANSMISSÃO ""INTER-VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS S/ IMÓVEIS - ITBI-IV ",679458691,98320285.93,14.47,753945779.28,110.96
11120801,"Imposto s/ Transmissão ""INTER-VIVOS"" de Bens Imóveis e de Direitos Reais s/ Imóveis - ITBI-IV ",679458691,98320285.93,14.47,753945779.28,110.96
11130000,IMPOSTO S/ A PRODUÇÃO E A CIRCULAÇÃO ,6188626233,612803076.43,9.9,5676559359.5,91.73
11130500,IMPOSTO S/ SERVIÇOS DE QUALQUER NATUREZA ,6188626233,612803076.43,9.9,5676559204.07,91.73
11130501,ISS ,5795625982,564880760.65,9.75,5266147163.65,90.86
11130502,ISS - Sistema Integrado - Simples ,1400184,27409.36,1.96,254206.48,18.16
11130503,ISS - CMSP ,0,0,0,0,0
11130504,ISS - Simples Nacional ,391600067,47894906.42,12.23,410157833.94,104.74
11130700,Imposto s/ Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV ,0,0,0,155.43,0
11200000,TAXAS ,175544838,10758685.82,6.13,160587900.95,91.48
11210000,TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA ,150374986,9475674.22,6.3,144984766.03,96.42
11212500,"TAXA DE LICENÇA P/ FUNCIONAMENTO DE ESTABELECIMENTOS COMERCIAIS, INDÚSTRIAS E PRESTADORA DE SERVIÇOS ",83090920,2393935.69,2.88,76695793.1,92.3
11212501,"Taxa de Licença p/ Localização, Instalação e Funcionamento ",0,0,0,0,0
11212502,Taxa de Vistoria de Normas de Segurança ,0,0,0,0,0
11212503,Taxa de Fiscalização de Estabelecimentos - TFE ,83090920,2393935.69,2.88,76695793.1,92.3
11212600,TAXA DE PUBLICIDADE COMERCIAL ,12976918,570095.91,4.39,11668207.62,89.92
11212601,Taxa de Fiscalização de Anúncios ,12976918,570095.91,4.39,11668207.62,89.92
