codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
100000000000,RECEITAS CORRENTES,33748383184,3084091169.42,9.14,33737528301.61,99.97
110000000000,RECEITA TRIBUTÁRIA,16657028801,1795975757.49,10.78,17536088270.24,105.28
111000000000,IMPOSTOS,16429319544,1787365052.58,10.88,17318382546.62,105.41
111200000000,IMPOSTOS S/ O PATRIMÔNIO E A RENDA,7316754361,415875448.57,5.68,7383095163.58,100.91
111202000000,IMPOSTO S/ A PROPRIEDADE PREDIAL E TERRITORIAL URBANA,4963845040,98238567.06,1.98,5027438496.48,101.28
111202010000,IMPOSTO S/ A PROPRIEDADE PREDIAL,4750090240,94936682.38,2,4808589157.47,101.23
111202020000,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,213754800,3301884.68,1.54,218849339.01,102.38
111204000000,IMPOSTO S/ A RENDA E PROVENTOS DE QUALQUER NATUREZA,1100014650,191733558.66,17.43,1154913039.48,104.99
111204310000,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,905295078,154578318.07,17.07,939695143.39,103.8
111204330000,IMPOSTO DE RENDA RETIDO NAS FONTES S/ REMESSA DE RECURSOS AO EXTERIOR,261140,0,0,1611861.37,617.24
111204340000,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OUTROS RENDIMENTOS,194458432,37155240.59,19.11,213606034.72,109.85
111208000000,IMPOSTO S/ TRANS. INTER-VIVOS  DE BENS IMÓVEIS E DIR. REAIS S/ IMÓVEIS,1252894671,125903322.85,10.05,1200743627.62,95.84
111208010000,IMPOSTO S/ TRANS. INTER-VIVOS  DE BENS IMÓVEIS E DIR. REAIS S/ IMÓVEIS,1252894671,125903322.85,10.05,1200743627.62,95.84
111300000000,IMPOSTO S/ A PRODUÇÃO E A CIRCULAÇÃO,9112565183,1371489604.01,15.05,9935287383.04,109.03
111305000000,IMPOSTO S/ SERVIÇOS DE QUALQUER NATUREZA,9112565183,1371489604.01,15.05,9935281325.57,109.03
111305010000,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA,8432990945,1302866842.98,15.45,9177255339.94,108.83
111305020000,ISS - SISTEMA INTEGRADO - SIMPLES,352956,46058.02,13.05,1753299.26,496.75
111305040000,ISS - SIMPLES NACIONAL,679221282,68576703.01,10.1,756272686.37,111.34
111307000000,IMPOSTO S/ VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV,0,0,0,6057.47,0
112000000000,TAXAS,227708144,11876256.04,5.22,217705723.62,95.61
112100000000,TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA,213060739,9935292.51,4.66,191517083.08,89.89
112125000000,"TAXA DE LICENÇA P/ FUNC. DE ESTAB. COMERC., INDÚSTRIAS E PREST. SERV.",97964665,3674434.19,3.75,97008447.95,99.02
112125010000,"TAXA DE LICENÇA P/ LOCALIZAÇÃO, INSTALAÇÃO E FUNCIONAMENTO",0,446199.57,0,446199.57,0
112125030000,TAXA DE FISCALIZAÇÃO DE ESTABELECIMENTOS - TFE,97964665,3228234.62,3.3,96562248.38,98.57
112126000000,TAXA DE PUBLICIDADE COMERCIAL,15313738,922174.72,6.02,15159079.54,98.99
112126010000,TAXA DE FISCALIZAÇÃO DE ANÚNCIOS,15313738,922174.72,6.02,15159079.54,98.99
112132000000,TAXA DE APROVAÇÃO DO PROJETO DE CONSTRUÇÃO CIVIL,74800569,4455198.26,5.96,57863834.41,77.36
112132010000,TAXA P/ EXAME E VERIFICAÇÃO DE  PROJETOS E CONSTRUÇÕES,74800569,4455198.26,5.96,57863834.41,77.36
112134000000,TAXA DE FISCALIZAÇÃO DE APARELHOS DE TRANSPORTE,6531547,39469.59,0.6,6488878.83,99.35
112134010000,TAXA DE VISTORIA DE APARELHOS DE TRANSPORTE VERTICAL E HORIZONTAL,6531547,39469.59,0.6,6488878.83,99.35
112199000000,OUTRAS TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA,18450220,844015.75,4.57,14996842.35,81.28
112199020000,TAXA DE LICENÇA P/ ARRUAMENTOS E LOTEAMENTOS,0,0,0,130.39,0
112199030000,TAXA DE FISCALIZAÇÃO DOS SERVIÇOS DE LIMPEZA URBANA - FISLURB,1214620,24805.84,2.04,2909817.71,239.57
