codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES ,26069744605,2141859995.46,8.22,26862031101.86,103.04
11000000,RECEITA TRIBUTÁRIA ,11782786086,1067922708.37,9.06,13105657463.95,111.23
11100000,IMPOSTOS ,11607236248,1066643846.06,9.19,12920938362.16,111.32
11120000,IMPOSTOS S/ O PATRIMÔNIO E A RENDA ,5418610015,299589679.99,5.53,5861506344.38,108.17
11120200,IMPOSTO S/ A PROPRIEDADE PREDIAL E TERRITORIAL URBANA ,3869316010,53355299.06,1.38,4052142873.64,104.73
11120201,Imposto s/ a Propriedade Predial ,3706517280,50391325.61,1.36,3878863644.33,104.65
11120202,Imposto s/ a Propriedade Territorial Urbana ,162798730,2963973.45,1.82,173279229.31,106.44
11120400,IMPOSTO S/ A RENDA E PROVENTOS DE QUALQUER NATUREZA ,869835314,134064978.25,15.41,858774717.63,98.73
11120431,Imposto de Renda Retido nas Fontes s/ os Rendimentos do Trabalho ,743984061,117359191.3,15.77,733629235.56,98.61
11120433,Imposto de Renda Retido nas Fontes s/ Remessa de Recursos ao Exterior ,0,0,0,0,0
11120434,Imposto de Renda Retido nas Fontes s/ Outros Rendimentos ,125851253,16705786.95,13.27,125145482.07,99.44
11120800,"IMPOSTO S/ TRANSMISSÃO ""INTER-VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS S/ IMÓVEIS - ITBI-IV ",679458691,112169402.68,16.51,950588753.11,139.9
11120801,"Imposto s/ Transmissão ""INTER-VIVOS"" de Bens Imóveis e de Direitos Reais s/ Imóveis - ITBI-IV ",679458691,112169402.68,16.51,950588753.11,139.9
11130000,IMPOSTO S/ A PRODUÇÃO E A CIRCULAÇÃO ,6188626233,767054166.07,12.39,7059432017.78,114.07
11130500,IMPOSTO S/ SERVIÇOS DE QUALQUER NATUREZA ,6188626233,767054166.07,12.39,7059431862.35,114.07
11130501,ISS ,5795625982,715255018.6,12.34,6549300545.94,113
11130502,ISS - Sistema Integrado - Simples ,1400184,20200.75,1.44,290967.15,20.78
11130503,ISS - CMSP ,0,0,0,0,0
11130504,ISS - Simples Nacional ,391600067,51778946.72,13.22,509840349.26,130.19
11130700,Imposto s/ Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV ,0,0,0,155.43,0
11200000,TAXAS ,175544838,15051169.68,8.57,184716707.77,105.22
11210000,TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA ,150374986,12907553.26,8.58,165926173.46,110.34
11212500,"TAXA DE LICENÇA P/ FUNCIONAMENTO DE ESTABELECIMENTOS COMERCIAIS, INDÚSTRIAS E PRESTADORA DE SERVIÇOS ",83090920,2505262.94,3.02,81498808.14,98.08
11212501,"Taxa de Licença p/ Localização, Instalação e Funcionamento ",0,1021708.23,0,1021708.23,0
11212502,Taxa de Vistoria de Normas de Segurança ,0,0,0,0,0
11212503,Taxa de Fiscalização de Estabelecimentos - TFE ,83090920,1483554.71,1.79,80477099.91,96.85
11212600,TAXA DE PUBLICIDADE COMERCIAL ,12976918,638783.14,4.92,12860125.39,99.1
11212601,Taxa de Fiscalização de Anúncios ,12976918,638783.14,4.92,12860125.39,99.1
11213200,TAXA DE APROVAÇÃO DO PROJETO DE CONSTRUÇÃO CIVIL ,34286802,9022849.58,26.32,57414083.12,167.45
11213201,Taxa p/ Exame e Verificação de  Projetos e Construções ,34286802,9022849.58,26.32,57414083.12,167.45
11213400,TAXA DE FISCALIZAÇÃO DE APARELHOS DE TRANSPORTE ,5248565,22591.18,0.43,5422203.88,103.31
11213401,Taxa de Vistoria de Aparelhos de Transporte Vertical e Horizontal ,5248565,22591.18,0.43,5422203.88,103.31
11219900,OUTRAS TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA ,14771781,718066.42,4.86,8730952.93,59.11
11219901,Taxa de Licença p/ Tráfego de Veículos ,0,0,0,0,0
11219902,Taxa de Licença p/ Arruamentos e Loteamentos ,0,0,0,238.32,0
11219903,Taxa de Fiscalização dos Serviços de Limpeza Urbana - FISLURB ,2226276,7451.02,0.33,1089952.22,48.96
11219904,Taxa de Remoção - CET ,12545505,710615.4,5.66,7640762.39,60.9
11220000,TAXAS PELA PRESTAÇÃO DE SERVIÇOS ,25169852,2143616.42,8.52,18790534.31,74.65
11229000,TAXA DE LIMPEZA PÚBLICA ,23967443,1947516.03,8.13,14444069.73,60.27
11229001,Taxa de Limpeza Pública ,27593,2184.19,7.92,30139.93,109.23
11229002,Taxa de Resíduos Sólidos Domiciliares - TRSD ,40136,661194.81,1647.39,670711.17,1671.1
11229003,Taxa de Resíduos Sólidos de Serviços de Saúde - TRSS ,23899714,1284137.03,5.37,13743218.63,57.5
11229900,OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS ,1202409,196100.39,16.31,4346464.58,361.48
11229901,Taxa de Conservação de Vias e Logradouros Públicos ,5267,493.14,9.36,5918.09,112.36
11229902,Taxa de Estudos p/ Fixação de Diretrizes ,1123616,180698.82,16.08,821776.03,73.14
11229903,Taxa de Combate a Sinistros ,73526,14908.43,20.28,3518770.46,4785.75
11300000,CONTRIBUIÇÃO DE MELHORIA ,5000,811.87,16.24,2394.02,47.88
11300001,Contribuição de Melhoria ,5000,811.87,16.24,2394.02,47.88
11400000,RECEITA TRIBUTÁRIA A CLASSIFICAR ,0,-13768979.79,0,0,0
11500000,RECEITAS A CLASSIFICAR - DAMSP ,0,-4139.45,0,0,0
12000000,RECEITAS DE CONTRIBUIÇÕES ,205535391,18052972.94,8.78,208056574.58,101.23
12100000,CONTRIBUIÇÕES SOCIAIS ,0,0,0,0,0
12104600,COMPENSAÇÃO PREVIDENCIÁRIA ENTRE REGIME GERAL E OS REGIMES PRÓPRIOS DE PREVIDÊNCIA DOS SERVIDORES ,0,0,0,0,0
12104601,Compensação Previdenciária ,0,0,0,0,0
12200000,CONTRIBUIÇÕES ECONÔMICAS ,205535391,18052972.94,8.78,208056574.58,101.23
12202900,CONTRIBUIÇÃO P/ O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA - COSIP/FUNDIP ,205535391,18052972.94,8.78,208056574.58,101.23
12202901,Contribuição p/ o Custeio do Serviço de Iluminação Pública - COSIP/FUNDIP ,205535391,18052972.94,8.78,208056574.58,101.23
13000000,RECEITA PATRIMONIAL ,423750207,66253024.15,15.63,434560831.68,102.55
13100000,RECEITAS IMOBILIÁRIAS ,7023255,211922.71,3.02,7859435.41,111.91
13110000,ALUGUÉIS ,57176,2657.89,4.65,37170.17,65.01
13119900,OUTRAS RECEITAS DE ALUGUÉIS ,57176,2657.89,4.65,37170.17,65.01
13190000,OUTRAS RECEITAS IMOBILIARIAS ,6966079,209264.82,3,7822265.24,112.29
13190100,OUTRAS RECEITAS IMOBILIARIAS ,6966079,209264.82,3,7822265.24,112.29
13190101,Outras Receitas Imobiliárias ,6966079,209264.82,3,7822265.24,112.29
13200000,RECEITAS DE VALORES MOBILIÁRIOS ,360794869,61948271.84,17.17,357628856.25,99.12
13220000,DIVIDENDOS ,691356,0,0,380858.38,55.09
13220001,Dividendos ,691356,0,0,380858.38,55.09
13230000,PARTICIPAÇÕES ,0,0,0,0,0
13230001,Participações ,0,0,0,0,0
13250000,REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS ,47265144,6294269.25,13.32,63905305.23,135.21
13250100,REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS ,43633903,5639287.86,12.92,54700966.63,125.36
13250101,Receita de Remuneração de Depósitos Bancários de Recursos Vinculados - Royalties ,0,0,0,0,0
13250102,Receita de Remuneração de Depósitos Bancários de Recursos Vinculados - FUNDEB ,30105203,645553.02,2.14,16469152.86,54.71
13250103,Receita de Remuneração de Depósitos Bancários de Recursos Vinculados - Fundo de Sáude (SMS/FMS) ,13528700,4993734.84,36.91,38231813.77,282.6
13250105,Receita de Remuneração de Depósitos Bancários de Recursos Vinculados - Manutenção e Desenvolvimento do Ensino - MDE ,0,0,0,0,0
13250199,Receita de Remuneração de Outros Depósitos Bancários de Recursos Vinculados ,0,0,0,0,0
13250200,REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS NÃO VINCULADOS ,3631241,654981.39,18.04,9204338.6,253.48
13250201,Receita de Remuneração de Depósitos de Poupança ,3631241,654981.39,18.04,9204338.6,253.48
13260000,REMUNERAÇÃO DE DEPÓSITOS ESPECIAIS ,643638,230462.34,35.81,808244.52,125.57
13260001,Convênio PMSP/SDTS - Plansine - FAT ,0,0,0,0,0
13260002,Convênio PMSP/SDTS - PlanTeQ/2004 - FAT ,0,0,0,0,0
13260003,Convênio MTE/SPPE/CODEFAT ,643638,230462.34,35.81,808244.52,125.57
13270000,REMUNERAÇÃO DE SALDOS DE RECURSOS NÃO DESEMBOLSADOS ,0,0,0,0,0
13290000,OUTRAS RECEITAS DE VALORES MOBILIÁRIOS ,312194731,55423540.25,17.75,292534448.12,93.7
13290100,FUNDOS DE INVESTIMENTOS RENDA FIXA ,298194731,54478636.9,18.27,282349602.83,94.69
13290101,PMSP ,254164418,26487394.93,10.42,194124872.6,76.38
13290102,Câmara Municipal de São Paulo ,7800000,0,0,0,0
13290103,Tribunal de Contas do Município de São Paulo ,672000,0,0,48261.55,7.18
13290104,CEF - Valor Bloqueado ,0,0,0,0,0
13290105,Operação Urbana Faria Lima ,0,15320654.29,0,15320654.29,0
13290106,Operações Interligadas ,12352500,0,0,6317656.72,51.14
13290107,Operação Urbana Anhangabaú ,0,0,0,0,0
13290108,Fundo Especial Operação Urbana Água Branca - FEAB ,252188,0,0,0,0
13290109,FEHIDRO - Fundo Estadual de Recursos Hídricos ,0,0,0,0,0
13290110,Programa Nacional de Alimentação Escolar - PNAE/FNDE ,2011634,564223.36,28.05,2701420.73,134.29
13290111,Convênio PMSP - Ministério da Integração Nacional - SEDEC ,0,0,0,0,0
