codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,4776943000,403791196.98,8.4,2369358526.15,49.6
11000000,RECEITA TRIBUTÁRIA,2301621000,207560951.49,9,1114148390.53,48.4
11100000,IMPOSTOS,1783929000,156954208,8.8,875358059.58,49
11110000,Receita Tributária a classificar,0,0,0,0,0
11120000,Imposto s/ o patrimôno e a renda,712529000,50666972.68,8.2,407552808.3,57.2
11120200,Imposto s/ a propriedade predial e territorial urbana,580330000,57915489.92,9.9,330555193.11,56.9
11120201,Imposto sobre a propriedade predial urbano,548330000,55263577.26,10,317783126.95,57.9
11120202,Imposto sobre a propriedade territorial urbana,31545000,2651912.66,8.4,12772066.16,40.4
11120800,Imposto s/ transmissão Inter-vivos-ITBI-IV,132199000,14689619.6,11.1,58487348.19,44.2
11120900,Receita Tributária a classificar,0,-13938136.84,0,18510267,0
11130000,Imposto sobre produção e a ciculação,1071400000,98287235.32,9.1,467805251.28,43.6
11130300,iss fonte-não retido,0,0,0,0,0
11130400,iss fonte-retido,0,0,0,0,0
11130500,Imposto sobre serviço de qualquer natureza,1068700000,98271719.07,9.2,464664176.37,43.4
11130700,imposto sobre a venda a varejo de combustivéis líquidos e gasosos-IVV,2700000,15516.25,0.5,3141074.91,116.3
11130800,ivv fonte-não retido,0,0,0,0,0
11130900,ivv fonte- retido,0,0,0,0,0
11200000,Taxas,516600000,50242564.76,9.7,237892879.24,46
11210000,Taxa pelo exercicío do poder de policia,56030000,2745549.57,4.9,11132399.48,19.8
11210100,"Taxa de licença para localização,funcionamento e instalação",32552000,1014032.28,3.1,4203046.88,12.9
11210200,Taxa de licença para tráfego de veículos,0,0,0,123.2,0
11210300,Taxa de licença para estacionamento de veículos,0,0,0,0,0
11210400,Taxa de fiscalização de anuncios,3860000,181072.14,4.6,507646.61,13.1
11210500,Taxa de licença para escavações e retirada de materiais do sub-solo,0,0,0,0,0
11210600,Taxa de licença para construção de arruamentos e loteamentos,18340000,1427375.3,7.7,6284648.74,34.2
11210601,Taxa de licença para construção de arruamentos e loteamentos,18340000,1383891.41,7.5,6018499.17,32.8
11210602,Arrecadação de preços serv e taxas-SEHAB,0,0,0,0,0
11210603,axa de licença para construção de arruamentos e loteamentos-anistia,0,43483.89,0,266149.57,0
11210700,Taxa de licença para elev.monta cargas e escadas rolantes,1278000,123049.65,9.6,136934.23,10.7
11220000,Taxa pela prestação de serviços,460570000,47497015.19,10.3,226760479.76,49.2
11220100,Taxa de limpeza pública,370427000,39112225.71,10.5,178007717.96,48
11220200,Taxa de conservação de vias e logradouros públicos,73653000,6506032.77,8.8,41208648.81,55.9
11220300,Taxa de pavimentação e serviços preparatórios de pavimentação,0,0,0,0,0
