codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,6596987000.001,489063526.231,7.41,2888288797.37,43.78
11000000,RECEITA TRIBUTÁRIA,3060794000,235988025.78,7.71,1349591945.4,44.09
11100000,IMPOSTOS,2886678000,227829176.21,7.89,1306771775.55,45.27
11120000,Imposto s/ o patrimôno e a renda,1392600000.001,116572670.69,8.37,748317809.43,53.74
11120200,Imposto s/ a propriedade predial e territorial urbana,1197468000,104484951.58,8.73,656450264.77,54.82
11120201,Imposto sobre a propriedade predial ,1141886000,100589975.43,8.81,630688912.9,55.23
11120202,Imposto sobre a propriedade territorial urbana,55582000.001,3894988.15,7.01,25761351.67,46.35
11120800,Imposto s/ transmissão Inter-vivos-ITBI-IV,195132000.001,16213809.56,8.31,66858040.02,34.26
11120900,Receita Tributária a classificar,0.001,-4126100.45,0,25009504.64,0
11130000,Imposto sobre produção e a ciculação,1494078000,111256505.58,7.45,558453966.12,37.38
11130500,Imposto sobre serviço de qualquer natureza,1493883000,111238933.67,7.45,558264449.76,37.37
11130501,ISS,1493883000,110095116.54,7.37,554944567.671,37.15
11130502,ISS-Sistema Integrado-Simples,0,1143817.13,0,3319882.09,0
11130700,imposto sobre a venda a varejo de combustivéis líquidos e gasosos-IVV,195000,17571.91,9.01,189518.36,97.19
11200000,Taxas,172211000.001,8154849.5,4.74,42657372.45,24.77
11210000,Taxa pelo exercicío do poder de policia,172085000,7112106.27,4.13,21565769.691,12.53
11210100,"Taxa de licença para localização,funcionamento e instalação",78693000.001,3911858.58,4.97,10965988.701,13.96
11210400,Taxa de fiscalização de anuncios,72082000,1538920.56,2.13,3325110.25,4.61
11210600,Taxa de licença para construção de arruamentos e loteamentos,1308000,56483.76,4.32,448742.12,34.31
11210700,Taxa de Vist.ap.transp.vert.horizontal,1836000,166911.56,9.09,192198.951,10.47
11210800,Taxa para exame e verificação de projetos de construções,18166000,1437933.81,7.92,6613729.67,36.41
11220000,Taxa pela prestação de serviços,126000,1042743.23,827.57,21091602.76,739.37
11220100,Taxa de Limpeza pública,0,657529.1,0,17105633.95,0
11220200,Taxa de Conservação de vias e logradouros públicos,0,131731.51,0,3216313.41,0
11220400,Taxa de combate a sinistros,0,40570.43,0,730260.83,0
11220500,Taxa de estudos p/ fixação de diretrizes,126000.001,12912.19,10.25,39394.57,31.27
11300000,Contribuições de melhoria,1905000,3989.03,0.21,59319.36,3.11
11900000,Receita a classificar-DAMSP,0,10.98,0,103478.04,0
13000000,Receita patrimonial,9672000,989071.01,10.23,3658169.26,37.82
13100000,Receitas Imobiliárias,4713000,455825.71,9.67,1629826.13,34.58
13110000,Receitas de Proprios municipais,4713000,455825.71,9.67,1629826.13,34.58
13110001,"Rendas de mercados, feiras e matadouros-sistema Velho",200000.001,18415.43,9.21,79996.31,40
13110002,"Rendas de mercados, feiras e matadouros-sistema novo",1557000,139564.83,8.96,752137.58,46.31
13110300,Receita de estádio municipal,607000,21913,3.61,36216.36,5.97
13110400,Receita de TEATROS-PMSP,299000,24882.5,8.32,91737.5,30.68
13110500,Receita de Teatros-FEPAC,706000,139250.04,19.72,182940.97,25.91
13110600,Receita do autodromo,169000,12880.78,7.5,18221.24,10.78
