codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,22436963824,1903337550.23,8.48,13243992145.57,59.03
11000000,RECEITA TRIBUTÁRIA,9664054000,900114573.82,9.31,6154399752.18,63.68
11100000,IMPOSTOS,9402524000,841518437.04,8.95,6024881499.6,64.08
11120000,Impostos s/ o Patrimônio e a Renda ,4184009000,341967005.23,8.17,2886466049.07,68.99
11120200,IMPOSTOS / A PROPRIEDADE PREDIAL E TERRITORIAL URBANA,2964559000,214626903.47,7.24,2051032053.36,69.19
11120201,lmpostos / a Propriedade Predial,2830996000,206134851.71,7.28,1954317407.13,69.03
11120202,lmposto s/ a Propriedade Tenitorial Urbana,133563000,8492051.76,6.36,96714646.23,72.41
11120400,IMPOSTO S /A RENDA E PROVENTOS DE OUALOUER NATUREZA,672000000,61994987.01,9.23,433594385.27,64.52
11120431,lmposto de Renda Retido nas Fontes s/ os Rendimentos do trabalho,567000000,53250170.17,9.39,376212028.72,66.35
11120433,lmposto de Renda Retido nas Fontes s/ Remessa de Recursos ao exterior,0,0,0,0,0
11120434,lmposto de Renda Retido nas Fontes s/ Outros Rendimentos,105000000,8744816.84,8.33,57382356.55,54.65
11120800,IMPOSTO S /TRANSMISSAO INTER-VIVOS DE BENS lMOVElS E DE DIREITOS REAIS S / IMOVEIS.ITBI.IV,547450000,65345114.75,11.91,401839610.44,73.4
11130000,IMPOSTO S/ A PRODUQAO E A CIRCULAÇÃO,5218515000,499551431.81,9.57,3138415450.53,60.14
11130600,IMPOSTO S/ SERVIÇOS DE OUALQUER NATUREZA,5218515000,499551431.81,9.57,3138415252.84,60.14
11130501,ISS,4920000000,471137171.12,9.58,2960957919.8,60.18
11130502,ISS - Sistemal Integrado- Simples,9500000,434310.7,4.57,2261105.63,23.8
11130503,ISS - CMSP,215000,0,0,0,0
11130504,ISS- Simples Nacional,288800000,27979949.99,9.69,175196227.41,60.66
11130700,lmpostos / Venda a Varejo De Combustiveis Liquidos e Gasosos. IVV,0,0,0,197.69,0
11200000,TAXAS,261369000,57951476.62,22.17,105767885.3,40.47
11210000,TAXAS PELO EXERCICIO  DO PODER DE POLICIA,159580000,57491356.82,36.03,99176377.64,62.15
11212500,"TAXA DE LICENÇA.P/ O  FUNCIONAMENTO DE ESTABELECIMENTOS COMERCIAIS, INDUSTRIAIS E PRESTADORAS DE SERVIÇOS",83000000,45973324.77,55.39,55286058.31,66.61
11212501,Taxa de Licença p/ Localização lnstalação e Funcionamento,0,0,0,0,0
11212502,Taxa de Vistoria de Normas do Segurança,0,0,0,3995.79,0
11212503,Taxa de Fiscalização de Estabelecimentos TFE,83000000,45973324.77,5539,55282062.52,66.6
11212600,TAXA DE PUBLICIDADE COMERCIAL,15000000,5176294.49,34.51,7556046.86,50.37
11212601,Taxa de Fiscalização de Anuncios,15000000,5176294.49,34.51,7556046.86,50.37
11213200,TAXA DE APROVAÇÃO DO PROJETO DE CONSTRUÇÃO CIVIL,52000000,6012339.47,11.56,30400361.46,58.46
11213201,Taxa p/ Exame e Verificação de Projetos e Construções,52000000,6012339.47,11.56,30400361.46,58.46
11213400,TAXA DE FISCALIZAÇÃO DE APARELHOS DE TRANSPORTE,6800000,25816.84,0.38,4583254.45,67.4
11213401,Taxa de Vistoria de Aparelhos de Transporte Vertical e Horizontal,6800000,25816.84,0.38,4583254.45,67.4
11219900,OUTRAS TAXAS P / EXERCICIO DO PODER DE POLICIA,2780000,303581.25,10.92,1350656.56,48.58
11219901,Taxa de Licença p/Trafego de Veículos,180000,0,0,0,0
11219902,Taxa de Licença p/ Arruamentos e Loteamentos,0,5.12,0,69.51,0
11219903,Taxa de Fiscalização dos Servigos de Limpeza Urbana- FISLURB,1690000,225259.09,13.33,1091450.16,64.58
11219904,Taxa do Remoção - CET,910000,78317.04,8.61,259136.89,28.48
