codigo,especificacao_da_receita,receita_orcada,realizada_no_mes,pct_realizada_mes_sobre_o_orcado,realizada_ate_o_mes,pct_ate_o_mes_sobre_o_orcado
10000000,RECEITAS CORRENTES,1098436533000,87088640293.63,7.9,519285149612.83,42.2
11000000,RECEITA TRIBUTÁRIA,556590963000,39311150383.47,7,244140924309.38,43.8
11100000,IMPOSTOS,453391740000,31969953101.68,7,202763855513.24,44.7
11120000,IMPOSTO S/ O PATRIMÔNO E A RENDA,208191030000,13619889698.21,6.5,94361014715.93,45.3
11120200,IMPOSTO S/ A PROPRIEDADE PREDIAL E TERRITORIAL URBANA,186634860000,11488140373.56,6.1,83811081755.98,44.9
11120201,IMPOSTO SOBRE A PROPRIEDADE PREDIAL URBANO,122991180000,8347332690.75,6.7,65498364344.01,53.2
11120202,IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL URBANA,63643680000,3140807682.81,4.9,18312717411.97,28.7
11120800,IMPOSTO S/ TRANSMISSÃO INTER-VIVOS-ITBI-IV,21556170000,1915209853.64,8.8,9906917295.24,45.9
11120900,RECEITA TRIBUTÁRIA A CLASSIFICAR,0,216539471.01,0,643015664.71,0
11130000,IMPOSTO SOBRE PRODUÇÃO E A CICULAÇÃO,245200710000,18350063403.47,7.4,108402840797.31,44.2
11130500,IMPOSTO SOBRE SERVIÇO DE QUALQUER NATUREZA,225769470000,17440320150.76,7.7,100168129946.57,44.3
11130700,IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTIVÉIS LÍQUIDOS E GASOSOS-IVV,19431240000,909743252.71,4.6,8234710850.74,42.3
11200000,TAXAS,101714667000,7252914693.18,7.1,40737605915.51,40
11210000,TAXA PELO EXERCICÍO DO PODER DE POLICIA,7731387000,2841772143.27,36.7,6096592098.89,78.8
11210100,"TAXA DE LICENÇA PARA LOCALIZAÇÃO,FUNCIONAMENTO E INSTALAÇÃO",5514396000,2232586580.74,40.4,4071154745.98,73.8
11210200,TAXA DE LICENÇA PARA TRÁFEGO DE VEÍCULOS,23160000,227627.42,9.8,12182950.2,52.6
11210300,TAXA DE LICENÇA PARA ESTACIONAMENTO DE VEÍCULOS,0,0,0,0,0
11210400,TAXA DE LICENÇA PARA PUBLICIDADE,1174791000,400350464.4,34,839045556.14,71.4
11210500,TAXA DE LICENÇA PARA ESCAVAÇÕES E RETIRADA DE MATERIAIS DO SUB-SOLO,0,0,0,0,0
11210600,TAXA DE LICENÇA PARA CONSTRUÇÃO DE ARRUAMENTOS E LOTEAMENTOS,961140000,205498597.05,21.3,988233464.31,102.8
11210601,TAXA DE LICENÇA PARA CONSTRUÇÃO DE ARRUAMENTOS E LOTEAMENTOS,961140000,205457085.46,21.3,988075622.61,102.8
11210602,ARRECADAÇÃO DE PREÇOS SERV E TAXAS-SEHAB,0,0,0,0,0
11210603,AXA DE LICENÇA PARA CONSTRUÇÃO DE ARRUAMENTOS E LOTEAMENTOS-ANISTIA,0,41511.59,0,157841.7,0
11210700,TAXA DE LICENÇA PARA ELEV.MONTA CARGAS E ESCADAS ROLANTES,57900000,1060223.66,1.8,185975382.26,321.2
11220000,TAXA PELA PRESTAÇÃO DE SERVIÇOS,93983280000,4411142549.91,4.6,34641013816.62,36.8
11220100,TAXA DE LIMPEZA PÚBLICA,65710710000,3170894753.78,4.8,23202427381.39,35.3
11220200,TAXA DE CONSERVAÇÃO DE VIAS E LOGRADOUROS PÚBLICOS,24352740000,815165826.58,3.3,8725641488.43,35.3
11220300,TAXA DE PAVIMENTAÇÃO E SERVIÇOS PREPARATÓRIOS DE PAVIMENTAÇÃO,0,16.4,0,3773.85,0
